Authors	records	% of 5436
PARSONS L	6	0.110
PEMBERTON FA	6	0.110
PUTNAM TJ	6	0.110
RHOADS CP	6	0.110
RITVO M	6	0.110
ROBEY WH	6	0.110
ROGERS H	6	0.110
ROPES MW	6	0.110
SCHALL LA	6	0.110
STARR A	6	0.110
STEVENS NC	6	0.110
THORN GW	6	0.110
THURMON FM	6	0.110
VERMOOTEN V	6	0.110
VOSE SN	6	0.110
WALKER IJ	6	0.110
WOODWARD SB	6	0.110
ADAMS MA	5	0.092
ADAMS RD	5	0.092
AITKEN AP	5	0.092
AYER JB	5	0.092
BAIRD PC	5	0.092
BALCH FG	5	0.092
BEASER SB	5	0.092
BENEDICT FG	5	0.092
BLAND EF	5	0.092
BOCK AV	5	0.092
BROWN EA	5	0.092
BUCK RW	5	0.092
BUNKER JWM	5	0.092
BURRAGE WS	5	0.092
CHAPMAN CB	5	0.092
CONTRATTO AW	5	0.092
DEMING CL	5	0.092
DINGLE JH	5	0.092
DUFAULT P	5	0.092
EADES MF	5	0.092
FORSBECK FC	5	0.092
FREEDBERG AS	5	0.092
FRIEDMAN E	5	0.092
GREENOUGH RB	5	0.092
HAM TH	5	0.092
HEATH CW	5	0.092
HEPBURN TN	5	0.092
HILL AM	5	0.092
HOFFMAN FL	5	0.092
HOPKINS FS	5	0.092
HUNT EL	5	0.092
HUNTER FT	5	0.092
HUNTSINGER ME	5	0.092
JOHNSON HL	5	0.092
JORDAN SM	5	0.092
KANE LW	5	0.092
KATZ KH	5	0.092
KIEFER ED	5	0.092
KING RB	5	0.092
LEARY T	5	0.092
LENNOX WG	5	0.092
LEVENE G	5	0.092
LEVI AA	5	0.092
LINTON RR	5	0.092
LIUM R	5	0.092
LOWELL FC	5	0.092
LOZNER EL	5	0.092
MACOMBER D	5	0.092
MALLORY GK	5	0.092
MARSHALL SF	5	0.092
MEAKER SR	5	0.092
MORRISON H	5	0.092
NICHOLSON JH	5	0.092
NISSEN HA	5	0.092
OTTENHEIMER EJ	5	0.092
PICKLES W	5	0.092
RAPOPORT B	5	0.092
RICHARDSON W	5	0.092
ROSS S	5	0.092
SCAMMAN CL	5	0.092
SCHILLER IW	5	0.092
SHATTUCK GC	5	0.092
SIMMONS CC	5	0.092
STEARNS AW	5	0.092
STONE S	5	0.092
SWINTON NW	5	0.092
TABERSHAW IR	5	0.092
TALBOTT JH	5	0.092
TARTAKOFF J	5	0.092
ULRICH H	5	0.092
