Authors	records	% of 115363
MARSHALL WC	19	0.016
MASCITELLI L	19	0.016
MOLE RH	19	0.016
MORGANCAPNER P	19	0.016
OGG CS	19	0.016
PARKES JD	19	0.016
PYKE DA	19	0.016
REYNOLDS TM	19	0.016
ROBERTSON JD	19	0.016
ROSE G	19	0.016
SAUNDBY R	19	0.016
SCADDING JG	19	0.016
SCHUMACHER HR	19	0.016
SHACKLE JW	19	0.016
SHANN F	19	0.016
SHANSON DC	19	0.016
SINCLAIR H	19	0.016
SMITH P	19	0.016
STEER C	19	0.016
STEWART AM	19	0.016
SWALES JD	19	0.016
SWEETNAM WP	19	0.016
TAYLOR G	19	0.016
TAYLOR R	19	0.016
THORNTON H	19	0.016
THORNTON JG	19	0.016
TRUETA J	19	0.016
TURNER R	19	0.016
VERMYLEN J	19	0.016
WALKER K	19	0.016
WALTHER WW	19	0.016
WEALE FE	19	0.016
WESSELY S	19	0.016
WIENER AS	19	0.016
WILLIAMS WR	19	0.016
WRIGHT BM	19	0.016
WRIGHT DH	19	0.016
WYNN V	19	0.016
ZUMLA A	19	0.016
ADAMI HO	18	0.016
ALEXANDER FW	18	0.016
ANDERSON TW	18	0.016
AXON ATR	18	0.016
BAUM JD	18	0.016
BEHAN PO	18	0.016
BEWLEY S	18	0.016
BODMAN F	18	0.016
BROWN MJ	18	0.016
BRUCECHWATT LJ	18	0.016
BURGIO GR	18	0.016
CARLING E	18	0.016
CARLING ER	18	0.016
CHANT ADB	18	0.016
CHEATLE GL	18	0.016
CHENG TO	18	0.016
COCHRANE AL	18	0.016
COLEBUNDERS R	18	0.016
CRAWFORD RJ	18	0.016
DANKERT J	18	0.016
DAVIES JNP	18	0.016
DESMYTER J	18	0.016
DIERICH MP	18	0.016
EDRIDGE-GREEN FW	18	0.016
EVANS DIK	18	0.016
FISHER REW	18	0.016
FISK NM	18	0.016
FLEMING KA	18	0.016
FORBES CD	18	0.016
GLAISTER JN	18	0.016
GOLDBERG A	18	0.016
GOULDING R	18	0.016
GREAVES M	18	0.016
GREEN A	18	0.016
GREEN PJ	18	0.016
HARRIS JRW	18	0.016
HEALD CB	18	0.016
HERBERT V	18	0.016
HERRINGHAM WP	18	0.016
HETHERINGTON RJ	18	0.016
HEWER CL	18	0.016
HIRSCHHORN N	18	0.016
IRVINE WJ	18	0.016
JACKSON D	18	0.016
JACKSON G	18	0.016
JACKSON PR	18	0.016
JENKINS DJA	18	0.016
KELLY J	18	0.016
LACEY RW	18	0.016
LANE C	18	0.016
MACRAE DJ	18	0.016
MACRAE KD	18	0.016
MARKS J	18	0.016
MILLER H	18	0.016
MILLER J	18	0.016
MOORE GE	18	0.016
MORRIS D	18	0.016
MOYNAHAN EJ	18	0.016
MURRAY CJL	18	0.016
NEVILLE AM	18	0.016
O'NEILL D	18	0.016
PATEY DH	18	0.016
PORRO GB	18	0.016
POTTER J	18	0.016
PRINCE AM	18	0.016
RABSON SM	18	0.016
REES JR	18	0.016
ROTH PB	18	0.016
RYLE A	18	0.016
SHARNOFF JG	18	0.016
SHAW LE	18	0.016
SHEPHERD J	18	0.016
SHERWOOD T	18	0.016
SPENCER HR	18	0.016
SPRIGGS AI	18	0.016
STEWART CJ	18	0.016
SUMMERFIELD D	18	0.016
TAYLOR CED	18	0.016
TIDY HL	18	0.016
TODD AT	18	0.016
WELCH FH	18	0.016
WIERZBICKI AS	18	0.016
ACHESON RM	17	0.015
AGERHOLM M	17	0.015
ASTALDI G	17	0.015
BANKART ASB	17	0.015
BARNARD RD	17	0.015
BERLYNE GM	17	0.015
BICKNELL F	17	0.015
BLAKE DR	17	0.015
BRAIN WR	17	0.015
CARTWRIGHT RA	17	0.015
CHARNLEY J	17	0.015
CLELAND JGF	17	0.015
COLOVER J	17	0.015
COPEMAN WSC	17	0.015
COTTERILL JA	17	0.015
COX A	17	0.015
CRUICKSHANK JM	17	0.015
DALGLEISH AG	17	0.015
DAVID A	17	0.015
DAVIES P	17	0.015
DOLLERY CT	17	0.015
EMERY JL	17	0.015
FORBES R	17	0.015
FOX RH	17	0.015
FREEMAN H	17	0.015
GELBER RD	17	0.015
GEORGE RC	17	0.015
GIBSON J	17	0.015
GRANT IWB	17	0.015
GREAVES MW	17	0.015
GUPTA S	17	0.015
HENEGHAN C	17	0.015
HOPKIN DAB	17	0.015
HUNTER D	17	0.015
INGHAM HR	17	0.015
INMAN WHW	17	0.015
JONES DB	17	0.015
KASHYAP S	17	0.015
KELLETT JM	17	0.015
LANE WA	17	0.015
LAWLER SD	17	0.015
LEBRAS J	17	0.015
LUMSDEN T	17	0.015
LYLE WH	17	0.015
MCLEAN AEM	17	0.015
MEDVEI VC	17	0.015
MILLIGAN W	17	0.015
MORLEY J	17	0.015
MORONI M	17	0.015
NACHSHEN DS	17	0.015
NEALE AV	17	0.015
PARNELL RW	17	0.015
PERNET G	17	0.015
PERRY RH	17	0.015
PORTER AMW	17	0.015
PRICE LA	17	0.015
PRITCHARD J	17	0.015
QUINN N	17	0.015
REEVES DS	17	0.015
SCHORAH CJ	17	0.015
SHALDON S	17	0.015
SINCLAIR HM	17	0.015
SINGH S	17	0.015
SMITH G	17	0.015
SMITH PG	17	0.015
SOMMER A	17	0.015
STELL PM	17	0.015
STOLL BA	17	0.015
SUTHERLAND H	17	0.015
SUZUKI H	17	0.015
TERAMOTO S	17	0.015
TRETHEWIE ER	17	0.015
TURNBULL AC	17	0.015
TYRRELL DAJ	17	0.015
VAIDYA JS	17	0.015
WATERSTON T	17	0.015
WHITE RP	17	0.015
WORMSLEY KG	17	0.015
WRIGHT DJM	17	0.015
AULD AG	16	0.014
BAIRD D	16	0.014
BARBEAU A	16	0.014
BARON DN	16	0.014
BATEMAN AG	16	0.014
BATEMAN DN	16	0.014
BEDWELL CEA	16	0.014
BEHR G	16	0.014
BELL J	16	0.014
BENDER AE	16	0.014
BENTHALL A	16	0.014
BLACK RE	16	0.014
BLAIR JA	16	0.014
BOYLE P	16	0.014
BROOKE BN	16	0.014
BROOM B	16	0.014
BROSTOFF J	16	0.014
BROWN G	16	0.014
BROWN WT	16	0.014
BURNET J	16	0.014
BURROWES HP	16	0.014
CAMM AJ	16	0.014
CASH JD	16	0.014
CASPARY EA	16	0.014
CONNOR RCR	16	0.014
COTTON LT	16	0.014
CRAFT AW	16	0.014
CRAWFORD CL	16	0.014
CROFTON WM	16	0.014
CZEIZEL A	16	0.014
DONIACH D	16	0.014
DRAPER GJ	16	0.014
DUBOWITZ V	16	0.014
DUCOS J	16	0.014
DUNN P	16	0.014
EGGERMONT E	16	0.014
ELLIOTT TSJ	16	0.014
ENGEL WK	16	0.014
EVANS DW	16	0.014
FERGUSONSMITH MA	16	0.014
FOTHERGILL ER	16	0.014
FOURNIER A	16	0.014
FRACCARO M	16	0.014
FREED DLJ	16	0.014
FREMANTLE F	16	0.014
GARROD LP	16	0.014
GIBBS CJ	16	0.014
GOLDSMITH HJ	16	0.014
GRAHAM G	16	0.014
GREENOUGH WB	16	0.014
GUARDIA J	16	0.014
HALL JS	16	0.014
HAMILTONMILLER JMT	16	0.014
HILL BT	16	0.014
HINDEN E	16	0.014
HOWELLS JG	16	0.014
HUGHES GRV	16	0.014
INGRAM JT	16	0.014
JONES RR	16	0.014
JONGBLOET PH	16	0.014
KERR D	16	0.014
KEYS A	16	0.014
KIRMAN BH	16	0.014
LAGRUE G	16	0.014
LANGMAN MJS	16	0.014
LEE B	16	0.014
LEWIS B	16	0.014
LINDSTEN J	16	0.014
MACKAYDICK J	16	0.014
MALLICK NP	16	0.014
MCDONAGH JER	16	0.014
MCGOWAN GK	16	0.014
MCKENZIE D	16	0.014
MIURA Y	16	0.014
MOLLIN DL	16	0.014
MOONEY FS	16	0.014
MURRAY JA	16	0.014
NERUP J	16	0.014
NEU RL	16	0.014
NOURELDIN F	16	0.014
PAGET S	16	0.014
PETO J	16	0.014
PHILLIPS PJ	16	0.014
RAZUM O	16	0.014
RENWICK JH	16	0.014
RINGDEN O	16	0.014
ROSALKI SB	16	0.014
ROSENDAAL FR	16	0.014
ROSS CAC	16	0.014
ROTHWELL PM	16	0.014
SALAMAN JR	16	0.014
SANDERS D	16	0.014
SEAL DV	16	0.014
SIMPSON REH	16	0.014
SIMPSON T	16	0.014
SLATER D	16	0.014
SMITH JM	16	0.014
STEWART IMG	16	0.014
STOCKER RBD	16	0.014
SWENY P	16	0.014
TAYLOR A	16	0.014
THEOBALD GW	16	0.014
THIERY M	16	0.014
TRIMBLE GX	16	0.014
TURNER G	16	0.014
TURNER RC	16	0.014
TURNER RWD	16	0.014
VERDON HW	16	0.014
VERE DW	16	0.014
VESSEY MP	16	0.014
WALDRON HA	16	0.014
WALKER J	16	0.014
WALKER S	16	0.014
WALSH D	16	0.014
WARLOW C	16	0.014
WARREN RE	16	0.014
WEATHERALL DJ	16	0.014
WEINBERGER M	16	0.014
WILLIAMS E	16	0.014
WILSON A	16	0.014
WILSON JA	16	0.014
WREGHITT TG	16	0.014
ZUCKERMAN AJ	16	0.014
AGID Y	15	0.013
ALEXANDER GL	15	0.013
ATKIN NB	15	0.013
AUER J	15	0.013
BAILEY H	15	0.013
BALL SG	15	0.013
BARRETT AJ	15	0.013
BEHRENS RH	15	0.013
BENHAM FL	15	0.013
BENSON JR	15	0.013
BEUTLER E	15	0.013
BOELAERT M	15	0.013
BOOY R	15	0.013
BOYD JF	15	0.013
BRACEY DW	15	0.013
BRETTLE RP	15	0.013
BREWIN TB	15	0.013
BROWN A	15	0.013
BROWN WL	15	0.013
BROWN WMC	15	0.013
BURN JL	15	0.013
CAUTLEY E	15	0.013
CHAPMAN CW	15	0.013
CHAUDHURI A	15	0.013
COSTELLO A	15	0.013
CUTTING WAM	15	0.013
DAVIS JM	15	0.013
DAVIS RH	15	0.013
DAY NE	15	0.013
DODGE JA	15	0.013
DOMINGO P	15	0.013
DRAGE L	15	0.013
DUFFY SW	15	0.013
ELBOURNE D	15	0.013
FARID NR	15	0.013
FENTIMAN IS	15	0.013
FLETCHER E	15	0.013
FORD N	15	0.013
FOY G	15	0.013
FRANCESCHI S	15	0.013
FREMANTLE FE	15	0.013
FURNASS SB	15	0.013
GALTON DAG	15	0.013
GARDNER MJ	15	0.013
GILLHESPY RO	15	0.013
GORDON RR	15	0.013
GREEN S	15	0.013
GRIFFITHS PD	15	0.013
HALLIBURTON WD	15	0.013
HARE F	15	0.013
HART CA	15	0.013
HEGGIE RM	15	0.013
HERNAMAN-JOHNSON F	15	0.013
HOFFBRAND AV	15	0.013
HOPKINS P	15	0.013
HORDER T	15	0.013
HOWELL A	15	0.013
HUCH R	15	0.013
JOHNSTONE EC	15	0.013
JORDAN A	15	0.013
KAJII T	15	0.013
KAPLAN NM	15	0.013
KASHYAP AS	15	0.013
KERR DNS	15	0.013
KEYNES G	15	0.013
KINGHORN GR	15	0.013
KRAMER BK	15	0.013
KUMAR S	15	0.013
KUNKLER I	15	0.013
LAPORTE RE	15	0.013
LAVECCHIA C	15	0.013
LECK I	15	0.013
LEE CA	15	0.013
LEE MR	15	0.013
LEEMING RJ	15	0.013
LI FP	15	0.013
LINDSTEDT G	15	0.013
LLOYD EL	15	0.013
LOWE GDO	15	0.013
MACKIE RM	15	0.013
MACRAE AD	15	0.013
MADHOK R	15	0.013
MAIR J	15	0.013
MANN JI	15	0.013
MARTINEZ E	15	0.013
MATTHEW H	15	0.013
MATTHEWS DM	15	0.013
MATTHEWS WB	15	0.013
MCMURRAY J	15	0.013
MITELMAN F	15	0.013
MIYOSHI I	15	0.013
MONCRIEFF A	15	0.013
MURPHY M	15	0.013
NIELSEN J	15	0.013
NORA JJ	15	0.013
NORRIS RM	15	0.013
OAKLEY CM	15	0.013
OWEN E	15	0.013
PAIN RW	15	0.013
PEARCE JMS	15	0.013
PHILLIPS J	15	0.013
PHILLIPS M	15	0.013
PONTICELLI C	15	0.013
POTTER JM	15	0.013
RAOULT D	15	0.013
RAVNSKOV U	15	0.013
RICHARDS BW	15	0.013
ROBERTS HJ	15	0.013
ROSE M	15	0.013
ROSS TA	15	0.013
ROTH M	15	0.013
SAVILL A	15	0.013
SEPPALA M	15	0.013
SHAW KM	15	0.013
SMITH C	15	0.013
STAESSEN JA	15	0.013
SULMAN FG	15	0.013
TAN LB	15	0.013
THOMAS DP	15	0.013
THOMPSON GR	15	0.013
TOBIAS JS	15	0.013
TYLDEN E	15	0.013
VERSTRAETE M	15	0.013
WARRELL DA	15	0.013
WATANABE S	15	0.013
WELLS C	15	0.013
WESTON MJ	15	0.013
WHITEHEAD RG	15	0.013
WILLIAMS AJ	15	0.013
WILLIAMS D	15	0.013
WILLIAMS J	15	0.013
WILLIAMS JD	15	0.013
YELLOWLEES H	15	0.013
ALSTEAD S	14	0.012
