Authors	records	% of 67942
HADASCH D	16	0.024
HAHN BH	16	0.024
HALLIDAY AN	16	0.024
HARTL DL	16	0.024
HOBBS PV	16	0.024
ITO Y	16	0.024
JAENISCH R	16	0.024
JOHNSON AS	16	0.024
KATO T	16	0.024
KEIL K	16	0.024
KELLER HU	16	0.024
KIM P	16	0.024
KIRSCHNER MW	16	0.024
KOONIN EV	16	0.024
KOPIN IJ	16	0.024
LANGEVIN Y	16	0.024
LEDER P	16	0.024
LEE M	16	0.024
LEVINE S	16	0.024
LIM WA	16	0.024
LIU L	16	0.024
LIU Z	16	0.024
LOEB L	16	0.024
LU L	16	0.024
LUKIN MD	16	0.024
MASURSKY H	16	0.024
MATSUMOTO K	16	0.024
MAURICE S	16	0.024
MOORE CB	16	0.024
MOORE JM	16	0.024
MOSS B	16	0.024
MURCHIE SL	16	0.024
ORGEL LE	16	0.024
OSTERHAUS ADME	16	0.024
PASTAN I	16	0.024
PORCO CC	16	0.024
PREUSKER F	16	0.024
ROBINSON AL	16	0.024
ROTH M	16	0.024
SASAKI S	16	0.024
SCHOPF JW	16	0.024
SHEN Y	16	0.024
SMITH J	16	0.024
SMITH RG	16	0.024
SPORN MB	16	0.024
STONE R	16	0.024
STROM RG	16	0.024
SULLIVAN R	16	0.024
TANAKA Y	16	0.024
THAYER JG	16	0.024
THIEMENS MH	16	0.024
UCHIYAMA Y	16	0.024
ULLRICH A	16	0.024
WAGNER G	16	0.024
WARD HB	16	0.024
WEIGEL D	16	0.024
WEISSMAN IL	16	0.024
WEITZ DA	16	0.024
XU H	16	0.024
YAMAMOTO Y	16	0.024
YANG ZY	16	0.024
YATES JR	16	0.024
YOUNG RA	16	0.024
YU J	16	0.024
ZHANG M	16	0.024
ACUNA MH	15	0.022
ALKON DL	15	0.022
ALLEY RB	15	0.022
ANDREAE MO	15	0.022
ARMSTRONG TP	15	0.022
BARTH CA	15	0.022
BECHTOL K	15	0.022
BLOOM BR	15	0.022
BOEKE JD	15	0.022
BOONE C	15	0.022
BOYNTON WV	15	0.022
BRADLEY JP	15	0.022
BROCK TD	15	0.022
BRODIE BB	15	0.022
BURATTI BJ	15	0.022
BUSON S	15	0.022
CAMPBELL DH	15	0.022
CASKEY CT	15	0.022
CATTELL JM	15	0.022
CAVA RJ	15	0.022
CHEN ISY	15	0.022
CLARK PU	15	0.022
COCKERELL TDA	15	0.022
COHEN ML	15	0.022
COLE LJ	15	0.022
COLLINS FH	15	0.022
CUTINI S	15	0.022
DAVIDSON EH	15	0.022
DAVIS S	15	0.022
DING Y	15	0.022
FAUCI AS	15	0.022
FEGAN SJ	15	0.022
FELDMAN PD	15	0.022
FELDMAN WC	15	0.022
FENG Y	15	0.022
FOUCHIER RAM	15	0.022
GALSTON AW	15	0.022
GARN SM	15	0.022
GASPARRINI D	15	0.022
GEBALLE TH	15	0.022
GOLDSTEIN RM	15	0.022
GRAY HB	15	0.022
HANABATA Y	15	0.022
HANSMA PK	15	0.022
HARKINS WD	15	0.022
HOOD LE	15	0.022
JACKSON JBC	15	0.022
JOUZEL J	15	0.022
KATAGIRI H	15	0.022
KLEIN DC	15	0.022
KRUGLYAK L	15	0.022
LEMOINE FG	15	0.022
LEONARD WJ	15	0.022
LI B	15	0.022
LIU H	15	0.022
MARDER SR	15	0.022
MARSHALL E	15	0.022
MARTY B	15	0.022
MEYER K	15	0.022
MILLER GA	15	0.022
NAKAMURA M	15	0.022
NEUKUM G	15	0.022
NIELSEN R	15	0.022
NIMMO F	15	0.022
NITTLER LR	15	0.022
NOVOSELOV KS	15	0.022
OLNEY JW	15	0.022
OMALLEY BW	15	0.022
ORMES JF	15	0.022
POTTER M	15	0.022
PRICE DL	15	0.022
RAJEWSKY K	15	0.022
RAUSCHER FJ	15	0.022
RAYMOND CA	15	0.022
ROELOF EC	15	0.022
ROGERS AEE	15	0.022
RUBIN EM	15	0.022
SALAHUDDIN SZ	15	0.022
SHOEMAKER EM	15	0.022
SIERKS H	15	0.022
SMITH EJ	15	0.022
SMITH JA	15	0.022
SMITH PD	15	0.022
SNYDER M	15	0.022
SUN Y	15	0.022
TAYLOR A	15	0.022
TESSIER-LAVIGNE M	15	0.022
USHER TL	15	0.022
VASILEIOU V	15	0.022
VIANELLO G	15	0.022
WALD G	15	0.022
WANG S	15	0.022
WASSERBURG GJ	15	0.022
WEBSTER CR	15	0.022
WEISSENBACH J	15	0.022
WEST R	15	0.022
WEST RA	15	0.022
WHITE R	15	0.022
WOODWELL GM	15	0.022
WU X	15	0.022
XU M	15	0.022
YANG K	15	0.022
YOSHIDA S	15	0.022
A'HEARN MF	14	0.021
AGHAJANIAN GK	14	0.021
AMES BN	14	0.021
ANDERSON DM	14	0.021
BADA JL	14	0.021
BEARD JW	14	0.021
BELL E	14	0.021
BROWN M	14	0.021
CAPASSO F	14	0.021
CAREW TJ	14	0.021
CASANDJIAN JM	14	0.021
CHEN C	14	0.021
CHEN H	14	0.021
CHORY J	14	0.021
CRABTREE GR	14	0.021
CUATRECASAS P	14	0.021
DAI HJ	14	0.021
DROSSART P	14	0.021
EISENBERG D	14	0.021
ELVEHJEM CA	14	0.021
FAIRCHILD HL	14	0.021
FISCHER H	14	0.021
FOCKE WB	14	0.021
FOX SW	14	0.021
FRIEDMAN I	14	0.021
FRIEDMAN JM	14	0.021
GAO Y	14	0.021
GIEBELS B	14	0.021
GLIMCHER LH	14	0.021
GOLDE DW	14	0.021
GOOD RA	14	0.021
GRAY J	14	0.021
GRONDIN MH	14	0.021
HARRIS RA	14	0.021
HIMWICH HE	14	0.021
HO DD	14	0.021
HUGHES RE	14	0.021
INOUE T	14	0.021
JOHNSON TJ	14	0.021
JONES S	14	0.021
KERR RA	14	0.021
KETTERLE W	14	0.021
KIM C	14	0.021
KLEIN J	14	0.021
KLOTZ IM	14	0.021
KOLATA GB	14	0.021
KRAUSE J	14	0.021
KWONG PD	14	0.021
LANZAVECCHIA A	14	0.021
LAWRENCE DJ	14	0.021
LEE B	14	0.021
LEE SY	14	0.021
LEE WH	14	0.021
LI N	14	0.021
LIEBER CS	14	0.021
LISSE CM	14	0.021
LIVINGSTON BE	14	0.021
MANIATIS T	14	0.021
MARGOT JL	14	0.021
MARTIN MA	14	0.021
MAUGH TH	14	0.021
MCCOY TJ	14	0.021
MCDONALD FB	14	0.021
MCFADDEN LA	14	0.021
MCKAY CP	14	0.021
MELOSH HJ	14	0.021
MEYEROWITZ EM	14	0.021
MILLER C	14	0.021
MILLER SL	14	0.021
MITTHUMSIRI W	14	0.021
MONTE C	14	0.021
MURRAY AW	14	0.021
NAGATA S	14	0.021
NEVE RL	14	0.021
NOLLER HF	14	0.021
NOTKINS AL	14	0.021
OSTERHOUT WJV	14	0.021
PALMITER RD	14	0.021
POO MM	14	0.021
PRESTON RA	14	0.021
RAMANATHAN V	14	0.021
REPOSEUR T	14	0.021
ROUTTENBERG A	14	0.021
SABIN AB	14	0.021
SAKMANN B	14	0.021
SATO T	14	0.021
SELYE H	14	0.021
SHARMA S	14	0.021
SHATZ CJ	14	0.021
