Authors	records	% of 4921
WIGNER EP	4	0.081
WINEGARDEN HM	4	0.081
WIPF L	4	0.081
WITMER EE	4	0.081
WORLEY LG	4	0.081
WRIGHT WH	4	0.081
YOST DM	4	0.081
ZELENY C	4	0.081
ZYGMUND A	4	0.081
ABEL JJ	3	0.061
ACKERMAN JW	3	0.061
ALDRICH LB	3	0.061
AREY LB	3	0.061
ARMSTRONG AH	3	0.061
ARONSZAJN N	3	0.061
AVERY AG	3	0.061
AVERY P	3	0.061
BANTA AM	3	0.061
BARNETT CE	3	0.061
BARNETT IA	3	0.061
BAUER PS	3	0.061
BEARDEN JA	3	0.061
BLOCH R	3	0.061
BLUMBERG H	3	0.061
BLUMENTHAL LM	3	0.061
BODINE JH	3	0.061
BONNER D	3	0.061
BONNER DM	3	0.061
BOWEN NL	3	0.061
BOWEN RE	3	0.061
BOYCE JC	3	0.061
BURKS BS	3	0.061
BUSEMANN H	3	0.061
CALKIN JW	3	0.061
CANNON WB	3	0.061
CARPENTER TM	3	0.061
CARTLEDGE JL	3	0.061
CASTLE ES	3	0.061
CHANEY RW	3	0.061
CHAPPLE ED	3	0.061
CHEVALLEY C	3	0.061
CHILD CM	3	0.061
CLAUSEN RE	3	0.061
CLELAND RE	3	0.061
COHN EJ	3	0.061
CONKLIN EG	3	0.061
COOLIDGE TJ	3	0.061
CURTIS HD	3	0.061
DERSHEM E	3	0.061
DILLON RT	3	0.061
DODGE R	3	0.061
DOUDOROFF P	3	0.061
DVORETZKY A	3	0.061
ECKART C	3	0.061
EHRENFEST P	3	0.061
ELLERMAN F	3	0.061
ERDOS P	3	0.061
EVANS HM	3	0.061
EYRING H	3	0.061
FAN K	3	0.061
FEWKES JW	3	0.061
FIALKOW A	3	0.061
FLETCHER AC	3	0.061
FLEXNER WW	3	0.061
FOSTER AL	3	0.061
FRANKLIN P	3	0.061
FRICKE H	3	0.061
FROST HB	3	0.061
GAPOSCHKIN CP	3	0.061
GAPOSCHKIN S	3	0.061
GARDNER NL	3	0.061
GERMER LH	3	0.061
GOLDSCHMIDT RB	3	0.061
GREEN JB	3	0.061
GREENBERG DM	3	0.061
GUTSELL RS	3	0.061
HAAS F	3	0.061
HADAMARD J	3	0.061
HADORN E	3	0.061
HALMOS PR	3	0.061
HALSTED WS	3	0.061
HARDY GH	3	0.061
HARDY JD	3	0.061
HARRIS L	3	0.061
HEDLUND GA	3	0.061
HEGNER RW	3	0.061
HEIDELBERGER M	3	0.061
HENDERSON LJ	3	0.061
HESTENES MR	3	0.061
HILFERTY MM	3	0.061
HILL SE	3	0.061
HITCHCOCK FL	3	0.061
HOLLAENDER A	3	0.061
