Authors	records	% of 2500
MULLER J	5	0.200
MULVIHILL JJ	5	0.200
NIETHAMMER D	5	0.200
NITSCHKE R	5	0.200
OKADA A	5	0.200
OLAH E	5	0.200
OLIVERIO VT	5	0.200
OPPENHEIM D	5	0.200
OSTER MW	5	0.200
PHILLIPS PC	5	0.200
PLANTAZ D	5	0.200
PLASCHKES J	5	0.200
POPLACK DG	5	0.200
ROSS JA	5	0.200
SAARINEN UM	5	0.200
SALLOUM E	5	0.200
SAWADA T	5	0.200
SCHMIDT D	5	0.200
SCHULTZ KR	5	0.200
SCHWINGER W	5	0.200
SHEPHERD DA	5	0.200
SIERRASESUMAGA L	5	0.200
SIIMES MA	5	0.200
SILVER RT	5	0.200
STEWART E	5	0.200
SULLIVAN MP	5	0.200
TAKAHASHI H	5	0.200
TAKAUE Y	5	0.200
TANAKA Y	5	0.200
TIEDEMANN K	5	0.200
TORNESELLO A	5	0.200
UEDA K	5	0.200
VANWERING ER	5	0.200
VUJANIC GM	5	0.200
WIEBE T	5	0.200
WYSS M	5	0.200
ZAIZOV R	5	0.200
ZOUBEK A	5	0.200
ABE T	4	0.160
BARR R	4	0.160
BARRANTES JC	4	0.160
BAUMGARTNER C	4	0.160
BEHAR C	4	0.160
BEHM FG	4	0.160
BERGERON C	4	0.160
BERNARD JL	4	0.160
BERTHOLD F	4	0.160
BIGNER DD	4	0.160
BISOGNO G	4	0.160
BLEYER A	4	0.160
BODE U	4	0.160
BROCK P	4	0.160
BURGERS JMV	4	0.160
BURGERT EO	4	0.160
CAREY RW	4	0.160
CASTELLO M	4	0.160
CEFALO G	4	0.160
CHAFFEE S	4	0.160
CILA A	4	0.160
COFFIN CM	4	0.160
COLEMAN M	4	0.160
CONTER V	4	0.160
COOPER MR	4	0.160
CROM DB	4	0.160
CROOKE ST	4	0.160
CUEVAS GP	4	0.160
CUSHING B	4	0.160
CUTTNER J	4	0.160
DANGIO G	4	0.160
DE GRAAF SSN	4	0.160
DE KRAKER J	4	0.160
DEHNER LP	4	0.160
DELUMLEY L	4	0.160
DERMAN DP	4	0.160
DEUTSCH M	4	0.160
DI CATALDO A	4	0.160
DITULLIO MT	4	0.160
DOLL DC	4	0.160
DOMINICI C	4	0.160
DOZ F	4	0.160
EPELMAN C	4	0.160
ETTINGER DS	4	0.160
FELDGES A	4	0.160
FELIX CA	4	0.160
FERSTER A	4	0.160
FONTANESI J	4	0.160
FOSSATIBELLANI F	4	0.160
FOUNTZILAS G	4	0.160
GAJJAR A	4	0.160
GANICK DJ	4	0.160
GARCIA I	4	0.160
GASPARINI M	4	0.160
GLICKSMAN AS	4	0.160
GLIDEWELL O	4	0.160
GOLDWEIN JW	4	0.160
GOSHEN Y	4	0.160
GRAHAMPOLE J	4	0.160
HAKAMI N	4	0.160
HAUPT R	4	0.160
HERSON J	4	0.160
HEYN RM	4	0.160
HOLMES FF	4	0.160
HURD DD	4	0.160
HVIZDALA E	4	0.160
JAKAB Z	4	0.160
JAKOBSON A	4	0.160
JENKIN D	4	0.160
JENKNER A	4	0.160
JONES PHM	4	0.160
JOSS RA	4	0.160
KALMANCHEY R	4	0.160
KALWINSKY DK	4	0.160
KARDOS G	4	0.160
KELSEY AM	4	0.160
KERNAHAN J	4	0.160
KINNEY TR	4	0.160
KORHOLZ D	4	0.160
KOSCIELNIAK E	4	0.160
KOTZ R	4	0.160
KRAILO MD	4	0.160
KRAKOFF IH	4	0.160
KRAMER K	4	0.160
KUN L	4	0.160
KUNG F	4	0.160
KUTLUK T	4	0.160
LAQUAGLIA MP	4	0.160
LASORELLA A	4	0.160
LAU YL	4	0.160
LEE ACW	4	0.160
LEIBUNDGUT K	4	0.160
LEIKIN S	4	0.160
LETENDRE L	4	0.160
LEVI JA	4	0.160
LOBOSANAHUJA F	4	0.160
LOCATELLI F	4	0.160
LOCKWOOD L	4	0.160
LOCURTO M	4	0.160
LOPES LF	4	0.160
LUKSCH R	4	0.160
MARSDEN HB	4	0.160
MARSONI S	4	0.160
MASSOLO F	4	0.160
MASTRANGELO S	4	0.160
MATTHAY KK	4	0.160
MCINTYRE OR	4	0.160
MCLENDON R	4	0.160
MELLANDER L	4	0.160
MILLER RW	4	0.160
MUIR KR	4	0.160
MUSS HB	4	0.160
MUTZ I	4	0.160
NAG S	4	0.160
NESBIT M	4	0.160
NESPOLI L	4	0.160
NIEMEYER C	4	0.160
OBERLIN O	4	0.160
ORTEGA JA	4	0.160
OTTEN J	4	0.160
OZER H	4	0.160
PAAKKO E	4	0.160
PACKER RJ	4	0.160
PAJAK TF	4	0.160
PARHAM D	4	0.160
PAVLIDIS N	4	0.160
PEARSON ADJ	4	0.160
PETRILLI AS	4	0.160
PHILIP T	4	0.160
PIETERS R	4	0.160
PIZZO PA	4	0.160
POON MC	4	0.160
POSTMA A	4	0.160
PREISLER HD	4	0.160
PRESANT CA	4	0.160
RAGAB AH	4	0.160
RAGNI G	4	0.160
REITER A	4	0.160
RINGENBERG QS	4	0.160
ROBERTS P	4	0.160
RODRIGUEZ V	4	0.160
ROEBUCK DJ	4	0.160
RORKE LB	4	0.160
ROSATI D	4	0.160
ROSOFF PM	4	0.160
RUSSELL JA	4	0.160
SANTANA VM	4	0.160
SAUNDERS EF	4	0.160
SCHILIRO G	4	0.160
SCHNEIDER P	4	0.160
SCHOLD SC	4	0.160
SINKS LF	4	0.160
SKARLOS D	4	0.160
SKLAR CA	4	0.160
SLATER RM	4	0.160
SMITH MA	4	0.160
SMITH PJ	4	0.160
SOMMELET D	4	0.160
SORENSEN PHB	4	0.160
SOTTI G	4	0.160
STEINHERZ L	4	0.160
STEVENS MM	4	0.160
STRONG LC	4	0.160
SUGIMOTO T	4	0.160
SUTTON L	4	0.160
TEFFT M	4	0.160
TERRACINI B	4	0.160
TERRIERLACOMBE MJ	4	0.160
THIESSE P	4	0.160
THOMAS PRM	4	0.160
THYSS A	4	0.160
TOLEDANO S	4	0.160
TRON P	4	0.160
TSOKOS M	4	0.160
TYC VL	4	0.160
VALDIVIESO M	4	0.160
VAN DONGEN-MELMAN J	4	0.160
VANDENBERG H	4	0.160
VATS T	4	0.160
VERMYLEN C	4	0.160
VETTENRANTA K	4	0.160
VUKELJA SJ	4	0.160
WEIRICH A	4	0.160
WESSELS G	4	0.160
WIESBAUER P	4	0.160
WILBUR JR	4	0.160
WOLLMAN MR	4	0.160
WOLLNER N	4	0.160
YAMAMOTO K	4	0.160
YANIV I	4	0.160
ZUBIZARRETA P	4	0.160
ABELOFF MD	3	0.120
ABRAHAMSSON J	3	0.120
ADVANI SH	3	0.120
ALBERTSSONWIKLAND K	3	0.120
ALBO VC	3	0.120
ALESSANDRI AJ	3	0.120
ARYA LS	3	0.120
AUGUST CS	3	0.120
BAGNULO S	3	0.120
BAKOS M	3	0.120
BALLIN A	3	0.120
BALOGH E	3	0.120
BASSO G	3	0.120
BAYLE C	3	0.120
BECKWITH JB	3	0.120
BECTON DL	3	0.120
BEKASSY AN	3	0.120
BELL BA	3	0.120
BENESCH M	3	0.120
BERARD CW	3	0.120
BERBEROGLU S	3	0.120
BERGER M	3	0.120
BERGIN M	3	0.120
BERNARD A	3	0.120
BERNSTEIN ID	3	0.120
BINIAMINOV M	3	0.120
BIRCH JM	3	0.120
BJORK O	3	0.120
BLAIR V	3	0.120
BLEHER EA	3	0.120
BOLDRINI R	3	0.120
BOOS J	3	0.120
BOSMAN C	3	0.120
BOSSI G	3	0.120
BRANDIS M	3	0.120
BRODEUR GM	3	0.120
BRUGGERS CS	3	0.120
BUCKLEY JD	3	0.120
BUDMAN DR	3	0.120
BURDACH S	3	0.120
BUZDAR AU	3	0.120
CAMERON AH	3	0.120
CANPOLAT C	3	0.120
CARO AM	3	0.120
CARRIE C	3	0.120
CASAK S	3	0.120
CASALE F	3	0.120
CHAN KL	3	0.120
CHANTADA G	3	0.120
CHARD RL	3	0.120
CHEN RL	3	0.120
CHESSELLS JM	3	0.120
CHU JY	3	0.120
COHN SL	3	0.120
COLE M	3	0.120
CONNELLY RR	3	0.120
CONTE M	3	0.120
COOPER EH	3	0.120
CORNU G	3	0.120
COUANET D	3	0.120
CREUTZIG U	3	0.120
CROWTHER D	3	0.120
DAS L	3	0.120
DE BERNARDI B	3	0.120
DEARTH J	3	0.120
DEBAUN MR	3	0.120
DECAMARGO B	3	0.120
DESAI S	3	0.120
DEVAAN GAM	3	0.120
DEVALCK C	3	0.120
DEVILLE A	3	0.120
DINI G	3	0.120
DONNER M	3	0.120
DORNBUSCH HJ	3	0.120
DOW LW	3	0.120
DUGGAN DB	3	0.120
DUNKEL IJ	3	0.120
EDMONSON JH	3	0.120
EISER C	3	0.120
ELINDER G	3	0.120
ERSHLER WB	3	0.120
ESSELTINE DW	3	0.120
EVANS WE	3	0.120
FAVARA BE	3	0.120
FEINE U	3	0.120
FELICE MS	3	0.120
FELSBERG G	3	0.120
FRAUMENI JF	3	0.120
FREEMAN C	3	0.120
FREIREICH EJ	3	0.120
FRIEDMAN E	3	0.120
FRIEDMAN S	3	0.120
FUKS JZ	3	0.120
FUKUZAWA M	3	0.120
FULLER GN	3	0.120
GALE RP	3	0.120
GALLEGOMELCON S	3	0.120
GANDOLA L	3	0.120
GAYNON PS	3	0.120
GEETHA N	3	0.120
GERALD WL	3	0.120
GILBERT EF	3	0.120
GOGUS S	3	0.120
GOLDBERG RS	3	0.120
GOLEMBE B	3	0.120
GORGUN O	3	0.120
GORNALL P	3	0.120
GRAHAM ML	3	0.120
GRANT R	3	0.120
GREEN D	3	0.120
GREEN M	3	0.120
GREEN SJ	3	0.120
GURURANGAN S	3	0.120
HAAS OA	3	0.120
HAAS RJ	3	0.120
HAHLEN K	3	0.120
HAHN RG	3	0.120
HAIM N	3	0.120
HANN IM	3	0.120
HARA T	3	0.120
HARTLEY AL	3	0.120
HATAE Y	3	0.120
HAWKINS D	3	0.120
HAYS T	3	0.120
HEIDEMAN RL	3	0.120
HEIKINHEIMO M	3	0.120
HELLER G	3	0.120
HENEY D	3	0.120
HENZE G	3	0.120
HERTZBERG H	3	0.120
HEYN R	3	0.120
HOLBROOK CT	3	0.120
HOLBROOK T	3	0.120
HOLM K	3	0.120
HORNEDO J	3	0.120
HOUWEN B	3	0.120
HOWELL SB	3	0.120
HUDSON M	3	0.120
HUNG IJ	3	0.120
HUTCHINSON RJ	3	0.120
IAVARONE A	3	0.120
ISAACS H	3	0.120
JENNEY MEM	3	0.120
JONES B	3	0.120
JONES M	3	0.120
JONES SE	3	0.120
JUVONEN E	3	0.120
KAATSCH P	3	0.120
KAIZER H	3	0.120
KAMANI N	3	0.120
KAMIYA H	3	0.120
KANOLD J	3	0.120
KANWAR VS	3	0.120
KAPLINSKY C	3	0.120
KAUFFMAN WM	3	0.120
KAWASAKI H	3	0.120
KEDAR A	3	0.120
KELLY D	3	0.120
KELLY DR	3	0.120
KENDE G	3	0.120
KENET G	3	0.120
KILTIE AE	3	0.120
KIM TH	3	0.120
KINGSTON JE	3	0.120
KLEIN J	3	0.120
KOMP DM	3	0.120
KORINTHENBERG R	3	0.120
KORONES DN	3	0.120
KOSMIDIS P	3	0.120
KREUGER A	3	0.120
KULLENDORFF CM	3	0.120
KUNG FH	3	0.120
KURKURE PA	3	0.120
LAMPKIN BC	3	0.120
LANNERING B	3	0.120
LANNING FP	3	0.120
LAOSOMBAT V	3	0.120
LATOURETTE HB	3	0.120
LAZARUS HM	3	0.120
LEE YTN	3	0.120
LEGALL E	3	0.120
LEUSCHNER I	3	0.120
LEVERGER G	3	0.120
LIE SO	3	0.120
LIN HP	3	0.120
LISTER TA	3	0.120
LOCASCIULLI A	3	0.120
LOEHRER PJ	3	0.120
LOOK AT	3	0.120
LUDWIG R	3	0.120
LUDWIG WD	3	0.120
LUMBROSO J	3	0.120
LUNA M	3	0.120
LUTHY AR	3	0.120
MAGRATH IT	3	0.120
MAHMOUD H	3	0.120
MAILLIARD JA	3	0.120
MALCOLM AJ	3	0.120
MALLUH A	3	0.120
MALPAS JS	3	0.120
MANDELLI F	3	0.120
MARCUS R	3	0.120
MATHEW P	3	0.120
MATSUMURA T	3	0.120
MATSUZAKI A	3	0.120
MAURER H	3	0.120
MCCLAIN KL	3	0.120
MCCRACKEN JD	3	0.120
MCCREADIE S	3	0.120
MCNEIL DE	3	0.120
MEADOWS A	3	0.120
MEIER W	3	0.120
MEISTER B	3	0.120
MEISTER L	3	0.120
MELERO C	3	0.120
MERTENS F	3	0.120
MIALE TD	3	0.120
MILLER JH	3	0.120
MINIERO R	3	0.120
MITCHELL C	3	0.120
MIYAZAKI S	3	0.120
MODAK S	3	0.120
MORGAN E	3	0.120
MORGAN ER	3	0.120
MORI T	3	0.120
MORIMOTO A	3	0.120
MORLAND BJ	3	0.120
MOSCHOVI M	3	0.120
MOTTONEN M	3	0.120
MYERS MH	3	0.120
NAVAJAS A	3	0.120
NELKEN B	3	0.120
NICHOLSON HS	3	0.120
NINFO V	3	0.120
NISHIHIRA H	3	0.120
NORTON L	3	0.120
NYSOM K	3	0.120
OCONNOR DM	3	0.120
OJALA AE	3	0.120
OZKAYNAK MF	3	0.120
PALMER MK	3	0.120
PALMER N	3	0.120
PAOLUCCI P	3	0.120
PARKES SE	3	0.120
PARMLEY RT	3	0.120
PATTERSON R	3	0.120
PAVLIDIS NA	3	0.120
PEIN F	3	0.120
PHILLIPS GL	3	0.120
PIERRE RV	3	0.120
PIZZUTO J	3	0.120
PLUSS HJ	3	0.120
POCHEDLY C	3	0.120
POQUETTE CA	3	0.120
POSTOVSKY S	3	0.120
PRECIADO MV	3	0.120
PREISLER H	3	0.120
PRESTAYKO AW	3	0.120
PROPERT KJ	3	0.120
PULLEN J	3	0.120
RADFORD M	3	0.120
RAGAB A	3	0.120
RAIMONDI SC	3	0.120
RAITERI E	3	0.120
RAMSAY NKC	3	0.120
RAVINDRANATH Y	3	0.120
REAMAN GH	3	0.120
REID MM	3	0.120
RIEHM H	3	0.120
RIVERA G	3	0.120
ROBERTSON R	3	0.120
ROBINS HI	3	0.120
ROBISON L	3	0.120
ROGERS PCJ	3	0.120
ROSENSTOCK JG	3	0.120
ROSENTHAL E	3	0.120
ROSNER F	3	0.120
ROSSI R	3	0.120
RUBIN J	3	0.120
RUFINI V	3	0.120
RUSSO A	3	0.120
SAKO M	3	0.120
SAMUELSSON BO	3	0.120
SANDLUND JT	3	0.120
SANDOVAL C	3	0.120
SANFORD RA	3	0.120
SARIALIOGLU F	3	0.120
SCHAISON G	3	0.120
SCHMIEGELOW M	3	0.120
SCHULTZ C	3	0.120
SEEGER RC	3	0.120
SEVINIR B	3	0.120
SHAPIRO DN	3	0.120
SHIH LY	3	0.120
SHIMADA H	3	0.120
SHUSTER JJ	3	0.120
SIEGEL S	3	0.120
SIGNER E	3	0.120
SILVAN AMA	3	0.120
SKLAR C	3	0.120
SLAVIK M	3	0.120
SMITHSON WA	3	0.120
SOMLO P	3	0.120
SOMMELETOLIVE D	3	0.120
SONTA-JAKIMCZYK D	3	0.120
SPICER RD	3	0.120
SPIEGEL RJ	3	0.120
SPURR CL	3	0.120
SREDNI ST	3	0.120
STARLING K	3	0.120
STEIN M	3	0.120
STEPHAN JL	3	0.120
STEVENS M	3	0.120
STRICKLAND DK	3	0.120
SURICO G	3	0.120
SUTTORP M	3	0.120
TABATA Y	3	0.120
TAN C	3	0.120
TANABE M	3	0.120
TAYLOR SG	3	0.120
TEBBI CK	3	0.120
THOMPSON EI	3	0.120
TODO S	3	0.120
TOMARCHIO S	3	0.120
TOOGOOD I	3	0.120
TORRES CF	3	0.120
TREBO MM	3	0.120
TUBERGEN DG	3	0.120
UDERZO C	3	0.120
