Authors	records	% of 5301
AMBROSI D	3	0.057
AN LJ	3	0.057
ANDERSON BDO	3	0.057
ANDERSON DF	3	0.057
ANDERSON WN	3	0.057
ANGELL JS	3	0.057
ANTIPOV YA	3	0.057
ARAMINI R	3	0.057
ARINO O	3	0.057
ARMBRUSTER D	3	0.057
ARNOLD BC	3	0.057
ARONSON DG	3	0.057
ATKINSON C	3	0.057
AUBERT G	3	0.057
AVELLANEDA M	3	0.057
BABICH VM	3	0.057
BAGARELLO F	3	0.057
BAGINSKI F	3	0.057
BAKER CR	3	0.057
BALAS E	3	0.057
BALMFORTH NJ	3	0.057
BARSHINGER RN	3	0.057
BEBERNES JW	3	0.057
BECUS GA	3	0.057
BENNETTS LG	3	0.057
BENSON DC	3	0.057
BERETTA E	3	0.057
BERGER N	3	0.057
BERLYAND L	3	0.057
BERMAN A	3	0.057
BHATTACHARYA RN	3	0.057
BIGELOW JH	3	0.057
BILLINGHAM J	3	0.057
BISCARI P	3	0.057
BLOCH AM	3	0.057
BLUMAN GW	3	0.057
BLYTH MG	3	0.057
BONNETIER E	3	0.057
BOSLEY DL	3	0.057
BOURLAND FJ	3	0.057
BOWMAN VJ	3	0.057
BOYCE WE	3	0.057
BRAGG LR	3	0.057
BRAUN RJ	3	0.057
BRIDGES TJ	3	0.057
BROWN PN	3	0.057
BURGER R	3	0.057
CAGINALP G	3	0.057
CAMPBELL SL	3	0.057
CAPDEBOSCQ Y	3	0.057
CARLSON D	3	0.057
CARPIO A	3	0.057
CARRIER GF	3	0.057
CASTILLOCHAVEZ C	3	0.057
CHADAM J	3	0.057
CHAMPNEYS AR	3	0.057
CHAN CY	3	0.057
CHANDLER-WILDE SN	3	0.057
CHANDNA OP	3	0.057
CHANG HC	3	0.057
CHEN WK	3	0.057
CHENG XL	3	0.057
CHIOU KL	3	0.057
CHOKSI R	3	0.057
CHOW SN	3	0.057
CHRISTOFIDES N	3	0.057
CLINE RE	3	0.057
CLOUET JF	3	0.057
COGAN NG	3	0.057
CONCA C	3	0.057
CONSUL PC	3	0.057
COOKE KL	3	0.057
COOMBS D	3	0.057
COZZARELLI FA	3	0.057
CRAUSTE F	3	0.057
CROWDY D	3	0.057
CUMMINGS PT	3	0.057
DADFAR MB	3	0.057
DAI HH	3	0.057
DARIPA P	3	0.057
DELFOUR MC	3	0.057
DHIA ASBB	3	0.057
DIEHL S	3	0.057
DROSKE M	3	0.057
DUCHATEAU P	3	0.057
EHRENMARK UT	3	0.057
ELSTON TC	3	0.057
ENGQUIST B	3	0.057
ENGSTROM C	3	0.057
EVANS JD	3	0.057
EVJE S	3	0.057
FARIDANI A	3	0.057
FAUGERAS O	3	0.057
FENDELL FE	3	0.057
FENG Z	3	0.057
FEROE JA	3	0.057
FIFE PC	3	0.057
FIGUEIREDO IN	3	0.057
FIKIORIS G	3	0.057
FISTER KR	3	0.057
FITT AD	3	0.057
FLATTEN T	3	0.057
FOGELSON AL	3	0.057
FOKAS AS	3	0.057
FORBES LK	3	0.057
FORD RM	3	0.057
FOSTER JM	3	0.057
FOX BL	3	0.057
FRADKIN LJ	3	0.057
FRANK M	3	0.057
FRISCH IT	3	0.057
GALAKTIONOV VA	3	0.057
GAMBA IM	3	0.057
GARCIA-CERVERA CJ	3	0.057
GARON A	3	0.057
GASSER I	3	0.057
GAVER DP	3	0.057
GHAZARYAN A	3	0.057
GILL A	3	0.057
GILSINN DE	3	0.057
GOLOMB SW	3	0.057
GOLUBITSKY M	3	0.057
GOOD IJ	3	0.057
GOSSE L	3	0.057
GOTTLICH S	3	0.057
GRIFFITHS IM	3	0.057
GRINOLD RC	3	0.057
GROSS LK	3	0.057
GRUNBAUM FA	3	0.057
GUPTA RP	3	0.057
GUPTA VK	3	0.057
HALFIN S	3	0.057
HANDELSMAN RA	3	0.057
HANSEN EB	3	0.057
HARLEN OG	3	0.057
HARRACH B	3	0.057
HAZONY D	3	0.057
HENNESSY MG	3	0.057
HERMAN GT	3	0.057
HERSKOWITZ M	3	0.057
HOFBAUER J	3	0.057
HOFF D	3	0.057
HOHENEGGER C	3	0.057
HOLDEN L	3	0.057
HOLMES P	3	0.057
HOWISON SD	3	0.057
HSIAO GC	3	0.057
HSIEH YH	3	0.057
HU QW	3	0.057
HUANG H	3	0.057
HUILGOL RR	3	0.057
IDA MP	3	0.057
ILLNER R	3	0.057
IRON D	3	0.057
JAIN DL	3	0.057
JANARDAN KG	3	0.057
JIN S	3	0.057
JOHNSON DS	3	0.057
JONES DA	3	0.057
JUNGEL A	3	0.057
KAILATH T	3	0.057
KALLIADASIS S	3	0.057
KAPER TJ	3	0.057
KARP RM	3	0.057
KASIMOV AR	3	0.057
KATSEVICH AI	3	0.057
KAUP DJ	3	0.057
KEENAN DM	3	0.057
KELLOGG RB	3	0.057
KEYFITZ BL	3	0.057
KHASMINSKII RZ	3	0.057
KIM K	3	0.057
KIMURA T	3	0.057
KLAPPER I	3	0.057
KNABNER P	3	0.057
KNIGHT BW	3	0.057
KNOWLES JK	3	0.057
KOGELMAN S	3	0.057
KOMOROWSKI T	3	0.057
KON R	3	0.057
KREITH K	3	0.057
KUCHMENT P	3	0.057
LAFORTUNE S	3	0.057
LAGERSTROM PA	3	0.057
LAKIN WD	3	0.057
LANDMAN KA	3	0.057
LEAF GK	3	0.057
LECHLEITER A	3	0.057
LEE AJ	3	0.057
LEE E	3	0.057
LEE J	3	0.057
LEGA J	3	0.057
LETESSIER J	3	0.057
LEVERMORE CD	3	0.057
LEVINE LE	3	0.057
LI JB	3	0.057
LI JX	3	0.057
LI M	3	0.057
LI PJ	3	0.057
LI T	3	0.057
LIM CS	3	0.057
LINDSTROM FT	3	0.057
LIRON N	3	0.057
LIU C	3	0.057
LIU HL	3	0.057
LIU WS	3	0.057
LOU YJ	3	0.057
LU T	3	0.057
LUKE DR	3	0.057
MACCAMY RC	3	0.057
MADDOCKS JH	3	0.057
MAGAL P	3	0.057
MAGNAN JF	3	0.057
MANDAL BN	3	0.057
MARCH R	3	0.057
MASON DP	3	0.057
MAURI R	3	0.057
MAUSER NJ	3	0.057
MAYBEE JS	3	0.057
MCILROY DK	3	0.057
MCLAUGHLIN JR	3	0.057
MEDVEDEV GS	3	0.057
MEGIDDO N	3	0.057
MEYER GH	3	0.057
MIKELIC A	3	0.057
MILLER W	3	0.057
MITRA D	3	0.057
MORI Y	3	0.057
MORRISON N	3	0.057
MOSES HE	3	0.057
MOVCHAN AB	3	0.057
NACHBIN A	3	0.057
NAEH T	3	0.057
NATALINI R	3	0.057
NEWELL GF	3	0.057
NEWTON PK	3	0.057
NIE Q	3	0.057
NOONBURG VW	3	0.057
NOWINSKI JL	3	0.057
NYKAMP DQ	3	0.057
ODELL PL	3	0.057
OLA P	3	0.057
OSTING B	3	0.057
OSTROV DN	3	0.057
OZAKI H	3	0.057
PARIHAR KS	3	0.057
PARK JH	3	0.057
PASSY U	3	0.057
PAYNE LE	3	0.057
PELESKO JA	3	0.057
PERTHAME B	3	0.057
PETER MA	3	0.057
PETERS CS	3	0.057
PETERSON EL	3	0.057
PICCOLI B	3	0.057
PIERRE C	3	0.057
PIERRE PA	3	0.057
PIRKLE C	3	0.057
PITKARANTA J	3	0.057
PLEMMONS RJ	3	0.057
PLOURABOUE F	3	0.057
PORSCHING TA	3	0.057
POVEY MJW	3	0.057
POWELL JA	3	0.057
POWERS DL	3	0.057
PRIVAT Y	3	0.057
PYLE LD	3	0.057
QUINTO ET	3	0.057
RABITZ H	3	0.057
RAM YM	3	0.057
REED MC	3	0.057
REEDS JA	3	0.057
RENARDY M	3	0.057
RING W	3	0.057
RITMAN EL	3	0.057
ROBERT P	3	0.057
ROBERTS AJ	3	0.057
RORRES C	3	0.057
ROSENCRANS S	3	0.057
ROST G	3	0.057
RUBIN JE	3	0.057
RUMPF M	3	0.057
RUSAK Z	3	0.057
RUSSO G	3	0.057
SANCHEZ AL	3	0.057
SAUNDERS SC	3	0.057
SCHINDLER GM	3	0.057
SCHMITT K	3	0.057
SCHNITZER O	3	0.057
SCHREIBER SJ	3	0.057
SCHUSTER P	3	0.057
SCHWENDEMAN DW	3	0.057
SELLERS PH	3	0.057
SHAMMA SE	3	0.057
SHARMA BL	3	0.057
SHIRAKAW I	3	0.057
SHORT M	3	0.057
SIEGMANN WL	3	0.057
SIGILLITO VG	3	0.057
SIMONIAN A	3	0.057
SINGER A	3	0.057
SIRCAR R	3	0.057
SIVALOGANATHAN J	3	0.057
SKINNER LA	3	0.057
SLOANE NJA	3	0.057
SLUCKIN TJ	3	0.057
SMEREKA P	3	0.057
SMITH R	3	0.057
SOMERSALO E	3	0.057
SOONG TT	3	0.057
STABOULIS S	3	0.057
STENSBY J	3	0.057
STROGATZ SH	3	0.057
SZMOLYAN P	3	0.057
TAJDARI M	3	0.057
TAKEUCHI Y	3	0.057
TAMBACA J	3	0.057
TANG MX	3	0.057
TAYLOR PG	3	0.057
TENBOSCH BIM	3	0.057
TEW RH	3	0.057
THOMAS JB	3	0.057
THOMPSON I	3	0.057
TIAN B	3	0.057
TOMASSETTI G	3	0.057
TSELUIKO D	3	0.057
TUCK EO	3	0.057
TVEITO A	3	0.057
UDWADIA FE	3	0.057
VAINBERG B	3	0.057
VAN DEN BERG JB	3	0.057
VAN HORSSEN WT	3	0.057
VANDENBROECK JM	3	0.057
VANDENDRIESSCHE P	3	0.057
VARAIYA PP	3	0.057
VIJAYAKUMAR S	3	0.057
VOGELIUS M	3	0.057
VOLPERT V	3	0.057
VYNNYCKY M	3	0.057
WAHL LM	3	0.057
WALKER HF	3	0.057
WALKUP DW	3	0.057
WAN FYM	3	0.057
WANG CY	3	0.057
WANG SH	3	0.057
WANG ZA	3	0.057
WARNER WH	3	0.057
WATSON LT	3	0.057
WEBB GF	3	0.057
WEIDMAN PD	3	0.057
WETS RJB	3	0.057
WHEELER AA	3	0.057
WILLIAMS M	3	0.057
WINTER CL	3	0.057
WITELSKI TP	3	0.057
WONG E	3	0.057
WOOD B	3	0.057
XIANG Y	3	0.057
XU XM	3	0.057
YAKUBU AA	3	0.057
YANG JK	3	0.057
YOUNG HP	3	0.057
YU P	3	0.057
ZAYED AI	3	0.057
ZHANG HW	3	0.057
ZHANG P	3	0.057
ZHANG T	3	0.057
ZHANG WJ	3	0.057
ZHOU YC	3	0.057
ZUMBRUN K	3	0.057
ABRAHAMS J	2	0.038
ABRAMOVICH S	2	0.038
ACKLEH AS	2	0.038
ADAN IJBF	2	0.038
ADIMY M	2	0.038
AI SB	2	0.038
AINSEBA B	2	0.038
AKBARI A	2	0.038
AKTOSUN T	2	0.038
ALAM K	2	0.038
ALBERT A	2	0.038
ALBI G	2	0.038
ALMGREN RF	2	0.038
ANDERSON DM	2	0.038
ANDERSSEN RS	2	0.038
ANGSTMANN CN	2	0.038
ANTOINE X	2	0.038
ARAUJO RP	2	0.038
ARENS T	2	0.038
ARONSSON G	2	0.038
ATAY FM	2	0.038
ATHANASSOULIS GA	2	0.038
AW A	2	0.038
BABOVSKY H	2	0.038
BAKER JW	2	0.038
BAKSALARY JK	2	0.038
