Authors	records	% of 5184
MADSEN I	3	0.058
MAGIDOR M	3	0.058
MAHOWALD M	3	0.058
MARKLOF J	3	0.058
MASKIT B	3	0.058
MATHER JN	3	0.058
MATSUSHIMA Y	3	0.058
MCCARTHY JE	3	0.058
MCINTOSH A	3	0.058
MCMULLEN CT	3	0.058
MEARS FM	3	0.058
MENGER K	3	0.058
MERLE F	3	0.058
MICHAEL E	3	0.058
MICHEL P	3	0.058
MILLER SD	3	0.058
MILMAN PD	3	0.058
MILNE JS	3	0.058
MILNOR JW	3	0.058
MINSKY YN	3	0.058
MIRKOVIC I	3	0.058
MOORE RL	3	0.058
MORITZ RE	3	0.058
MORREY CB	3	0.058
MOSTERT PS	3	0.058
MOZES S	3	0.058
MULLER W	3	0.058
MURRAY FJ	3	0.058
NABER A	3	0.058
NADEL AM	3	0.058
NAVARRO G	3	0.058
NERODE A	3	0.058
NEVES A	3	0.058
NIKOLOV N	3	0.058
NUSSBAUM AE	3	0.058
OGUS A	3	0.058
OKOUNKOV A	3	0.058
PALIS J	3	0.058
PANDHARIPANDE R	3	0.058
PHILLIPS RS	3	0.058
PIERPONT J	3	0.058
POLLICOTT M	3	0.058
POLYA G	3	0.058
POPA S	3	0.058
PORITSKY H	3	0.058
RADEMACHER H	3	0.058
RAGHUNAT MS	3	0.058
RAGHUNATHAN MS	3	0.058
RANKIN RA	3	0.058
RATNER M	3	0.058
RAUCH J	3	0.058
REID WT	3	0.058
REIFENBERG ER	3	0.058
REZNIKOV A	3	0.058
RIDER PR	3	0.058
RIETZ HL	3	0.058
RIPS E	3	0.058
ROBERTSON HP	3	0.058
ROGERS CA	3	0.058
ROS A	3	0.058
ROTHE EH	3	0.058
RUBIN K	3	0.058
SANDERSO BJ	3	0.058
SCHAFFER JJ	3	0.058
SCHILLING OFG	3	0.058
SCHLAG W	3	0.058
SCHMIDT WM	3	0.058
SEGEV Y	3	0.058
SELA Z	3	0.058
SEN S	3	0.058
SESHADRI CS	3	0.058
SHALIKA JA	3	0.058
SHEFFIELD S	3	0.058
SIGAL IM	3	0.058
SINCLAIR ME	3	0.058
SJOSTRAND J	3	0.058
SMILEY MF	3	0.058
SMIRNOV S	3	0.058
SMITH HL	3	0.058
SMITH JH	3	0.058
SOGGE CD	3	0.058
SOLOVAY RM	3	0.058
SOUDRY D	3	0.058
SPANIER E	3	0.058
SPANIER EH	3	0.058
STALLINGS J	3	0.058
STALLINGS JR	3	0.058
STARK HM	3	0.058
STONG RE	3	0.058
STRADE H	3	0.058
SUPNICK F	3	0.058
SWIATEK G	3	0.058
TALAGRAND M	3	0.058
TATARU D	3	0.058
TAYLOR AE	3	0.058
THAKUR DS	3	0.058
THIELE C	3	0.058
TIAN G	3	0.058
TIEP PH	3	0.058
TITT EW	3	0.058
TRANSUE W	3	0.058
TREVES F	3	0.058
TSIMERMAN J	3	0.058
UHLMANN G	3	0.058
ULAM SM	3	0.058
ULLMO E	3	0.058
VAN STRIEN S	3	0.058
VELANI S	3	0.058
VINOGRADOW I	3	0.058
WAN DQ	3	0.058
WANG XJ	3	0.058
WASHNITZER G	3	0.058
WEINSTEIN A	3	0.058
WEISNER L	3	0.058
WHITMAN PM	3	0.058
WHYTE K	3	0.058
WILKERSON CW	3	0.058
WILLIAMS KP	3	0.058
WOOLEY TD	3	0.058
XU CY	3	0.058
YAFAEV A	3	0.058
YAMABE H	3	0.058
YAU HT	3	0.058
YOCCOZ JC	3	0.058
YOUNG LC	3	0.058
ZAFRAN M	3	0.058
ZELDIN SD	3	0.058
ZHANG SW	3	0.058
ZORN M	3	0.058
ZUCKERMAN GJ	3	0.058
ZUCKERMAN HS	3	0.058
ABHYANKAR S	2	0.039
ADLER M	2	0.039
AHLFORS L	2	0.039
ALAOGLU L	2	0.039
ALEXANDER H	2	0.039
ALEXANDROFF P	2	0.039
ALFORD WR	2	0.039
ALFSEN EM	2	0.039
ALINHAC S	2	0.039
ALTSHILLER-COURT N	2	0.039
AMITSUR SA	2	0.039
ANDERSON DW	2	0.039
ANDERSON GW	2	0.039
ANDERSON RD	2	0.039
ANDRE Y	2	0.039
ANGENENT S	2	0.039
ANICK DJ	2	0.039
ANTOSIEWICZ HA	2	0.039
ARAKI S	2	0.039
ARENS R	2	0.039
ARNOLD BH	2	0.039
ARONSZAJN N	2	0.039
ASH JM	2	0.039
ASIMOV D	2	0.039
ATZMON A	2	0.039
AXLER S	2	0.039
BAER R	2	0.039
BAGEMIHL F	2	0.039
BAKER A	2	0.039
BAOUENDI MS	2	0.039
BARNETT IA	2	0.039
BAUM LE	2	0.039
BECKENBACH EF	2	0.039
BECKNER W	2	0.039
BEGLE EG	2	0.039
BENARD M	2	0.039
BENDER HA	2	0.039
BENEDICKS M	2	0.039
BERCOVICI H	2	0.039
BERNSTEIN J	2	0.039
BEUKERS F	2	0.039
BIRGET JC	2	0.039
BLANCHFIELD RC	2	0.039
BLOCK RE	2	0.039
BOGOLIOUBOFF N	2	0.039
BOHNENBLUST HF	2	0.039
BOLTHAUSEN E	2	0.039
BONAHON F	2	0.039
BONK M	2	0.039
BOOTHBY WM	2	0.039
BORODIN A	2	0.039
BORWEIN P	2	0.039
BOUTON CL	2	0.039
BOWEN R	2	0.039
BOYER CP	2	0.039
BRAMLEY A	2	0.039
BRASSELET JP	2	0.039
BRAUER A	2	0.039
BRENDLE S	2	0.039
BRENKE WC	2	0.039
BRENNER J	2	0.039
BREUILLARD E	2	0.039
BRIDGELAND T	2	0.039
BRIDSON MR	2	0.039
BRIN M	2	0.039
BROSNAN P	2	0.039
BROUE M	2	0.039
BROWN A	2	0.039
BROWNE ET	2	0.039
BRUBAKER B	2	0.039
BRUDNYI A	2	0.039
BRUMFIEL G	2	0.039
BRUNA J	2	0.039
BUFETOV AI	2	0.039
BUGEAUD Y	2	0.039
BURDZY K	2	0.039
BURNS K	2	0.039
BUSEMANN H	2	0.039
BUSHNELL CJ	2	0.039
BYERLY WE	2	0.039
CALDERON AP	2	0.039
CAMACHO C	2	0.039
CAMPBELL AD	2	0.039
CANARY RD	2	0.039
CANNON JW	2	0.039
CARTIER P	2	0.039
CARTWRIGHT ML	2	0.039
CASTRO A	2	0.039
CHATTERJEE S	2	0.039
CHEUNG Y	2	0.039
CHOWLA S	2	0.039
CHRISTODOULOU D	2	0.039
CHRISTOL G	2	0.039
CHURCH A	2	0.039
CLARKSON JA	2	0.039
CLAWSON JW	2	0.039
CLAYTOR S	2	0.039
COATES J	2	0.039
COCHRAN TD	2	0.039
CODDINGTON EA	2	0.039
COHEN FR	2	0.039
COIFMAN RR	2	0.039
COLMEZ P	2	0.039
CONLON D	2	0.039
CONN JF	2	0.039
CONNELL EH	2	0.039
CONTRERAS G	2	0.039
COXETER HSM	2	0.039
CRAINIC M	2	0.039
CRAMLET CM	2	0.039
CROOT E	2	0.039
CROWELL RH	2	0.039
CULLER M	2	0.039
CURRY HB	2	0.039
DAFERMOS M	2	0.039
DASGUPTA S	2	0.039
DAVIS M	2	0.039
DE CATALDO MAA	2	0.039
DE KEREKJARTO B	2	0.039
DE SIMOI J	2	0.039
DEBACKER S	2	0.039
DEDERICK LS	2	0.039
