Authors	records	% of 2154
LANGFIELD P	3	0.139
LEE J	3	0.139
LESTER DR	3	0.139
LI BW	3	0.139
LI CD	3	0.139
LI HY	3	0.139
LI QD	3	0.139
LI XM	3	0.139
LI XY	3	0.139
LIANG XM	3	0.139
LITAK G	3	0.139
LIU J	3	0.139
LIU WQ	3	0.139
LIU XB	3	0.139
LIU ZZ	3	0.139
LOPES SR	3	0.139
LOSADA JC	3	0.139
LU JQ	3	0.139
LU ZX	3	0.139
LUEPTOW RM	3	0.139
LUO RZ	3	0.139
MALIK N	3	0.139
MAMUN AA	3	0.139
MEISS JD	3	0.139
MEYER-ORTMANNS H	3	0.139
MIYANO T	3	0.139
MORALES AJ	3	0.139
MOSEKILDE E	3	0.139
MOSKALENKO OI	3	0.139
MUIR JF	3	0.139
MURALI K	3	0.139
NAGY A	3	0.139
NEKORKIN VI	3	0.139
NISHIKAWA T	3	0.139
OLIVEIRA DFM	3	0.139
OTANI NF	3	0.139
OTTINO JM	3	0.139
OUYANG Q	3	0.139
PAL P	3	0.139
PANAJOTOV K	3	0.139
PEACOCK T	3	0.139
PECORA LM	3	0.139
PENG HP	3	0.139
PENG MS	3	0.139
POJMAN JA	3	0.139
PORSEZIAN K	3	0.139
QIN YM	3	0.139
RACHFORD FJ	3	0.139
RECH PC	3	0.139
REMPEL EL	3	0.139
RIEDL M	3	0.139
RODRIGUEZ RF	3	0.139
ROMANO MC	3	0.139
RONDONI L	3	0.139
RONGY L	3	0.139
ROTSTEIN HG	3	0.139
ROWLEY CW	3	0.139
RUBINGER RM	3	0.139
RUDMAN M	3	0.139
RYPINA II	3	0.139
SAKAI K	3	0.139
SAKELLARIOU K	3	0.139
SARDANYES J	3	0.139
SARTORELLI JC	3	0.139
SATARIC MV	3	0.139
SAURABH A	3	0.139
SCHIMANSKY-GEIER L	3	0.139
SCHMIDT L	3	0.139
SCHWARTZ IB	3	0.139
SEGRE D	3	0.139
SENDINA-NADAL I	3	0.139
SHIT A	3	0.139
SHUAI JW	3	0.139
SIEBER J	3	0.139
SINGLA T	3	0.139
SMITH LD	3	0.139
SPANO ML	3	0.139
STAROSVETSKY Y	3	0.139
STEFANSKI A	3	0.139
STEINBOCK O	3	0.139
STOOP R	3	0.139
SU F	3	0.139
SUN J	3	0.139
SUN W	3	0.139
SUN WG	3	0.139
SUN XJ	3	0.139
SURESH K	3	0.139
SUZUKI H	3	0.139
TANAKA G	3	0.139
TANG LK	3	0.139
TELESCA L	3	0.139
TINSLEY MR	3	0.139
TIRNAKLI U	3	0.139
TSE CK	3	0.139
VASQUEZ DA	3	0.139
VEJMELKA M	3	0.139
VENKATESAN A	3	0.139
VOLKOV E	3	0.139
WACKERBAUER R	3	0.139
WANG GY	3	0.139
WANG HL	3	0.139
WANG MG	3	0.139
WANG Q	3	0.139
WANG X	3	0.139
WANG XG	3	0.139
WEN ZC	3	0.139
WITTHAUT D	3	0.139
WONG WK	3	0.139
XIN HW	3	0.139
XU XK	3	0.139
YAMAPI R	3	0.139
YANG QG	3	0.139
YAO CG	3	0.139
YU WW	3	0.139
YUAN F	3	0.139
ZANIN M	3	0.139
ZENG CB	3	0.139
ZHANG JQ	3	0.139
ZHANG XY	3	0.139
ZHOU CS	3	0.139
ZHOU J	3	0.139
ZOU HL	3	0.139
ABARBANEL HDI	2	0.093
AGLIARI E	2	0.093
AGUIAR MAD	2	0.093
AKGUL A	2	0.093
ALBERT R	2	0.093
ALLSHOUSE MR	2	0.093
AMANCIO DR	2	0.093
AMEMIYA T	2	0.093
ANH V	2	0.093
ANISHCHENKO V	2	0.093
ARUMUGAM R	2	0.093
ASHEGHAN MM	2	0.093
ASTAKHOV S	2	0.093
AY N	2	0.093
BACKER A	2	0.093
BANDYOPADHYAY S	2	0.093
BARKLEY D	2	0.093
BARRETO E	2	0.093
BARRIO R	2	0.093
BASHKIRTSEVA I	2	0.093
BATISTA AM	2	0.093
BEER RD	2	0.093
BELYKH IV	2	0.093
BELYKH VN	2	0.093
BENFENATI F	2	0.093
BERG S	2	0.093
BERGMAN LA	2	0.093
BERON-VERA FJ	2	0.093
BERTRAM R	2	0.093
BERTSCHINGER N	2	0.093
BIALONSKI S	2	0.093
BILAL S	2	0.093
BISWAL B	2	0.093
BISWAS D	2	0.093
BODNER M	2	0.093
BOERS N	2	0.093
BOWONG S	2	0.093
BOYETT MR	2	0.093
BRAGARD J	2	0.093
BRAVERMAN E	2	0.093
BROCKER J	2	0.093
BRONSKI JC	2	0.093
BRUCHOVSKY N	2	0.093
BUDISIC M	2	0.093
BUGAY AN	2	0.093
BULSARA AR	2	0.093
BURIC N	2	0.093
CABRERA JL	2	0.093
CAI Q	2	0.093
CALLEJA R	2	0.093
CAMPANARI L	2	0.093
CAMPBELL SA	2	0.093
CAO JC	2	0.093
CAVALCANTE HLDD	2	0.093
CAVALLI F	2	0.093
CELLETTI A	2	0.093
CHANDRASEKAR VK	2	0.093
CHAVEZ M	2	0.093
CHEMBO YK	2	0.093
CHEN FY	2	0.093
CHEN J	2	0.093
CHEN JX	2	0.093
CHEN LP	2	0.093
CHEN Q	2	0.093
CHEN QF	2	0.093
CHEN YL	2	0.093
CHEN YQ	2	0.093
CHEVROLLIER M	2	0.093
CHIBA H	2	0.093
CHOBOT JM	2	0.093
CHOW KW	2	0.093
CHOW TWS	2	0.093
CHRISTOPOULOS SRG	2	0.093
CISZAK M	2	0.093
CLERC MG	2	0.093
COHEN AB	2	0.093
COHEN SD	2	0.093
COMTOIS P	2	0.093
COSTA LD	2	0.093
CUI SG	2	0.093
D'AMBROISE J	2	0.093
D'AMICO MB	2	0.093
D'HUYS O	2	0.093
DA SILVA RM	2	0.093
DABIRI JO	2	0.093
DAHLEM MA	2	0.093
DAI MF	2	0.093
DANG WD	2	0.093
DANIELS KE	2	0.093
DARI A	2	0.093
DAROONEH AH	2	0.093
DE DURANA ALD	2	0.093
DE OLIVEIRA GF	2	0.093
DE SILANS TP	2	0.093
DECO G	2	0.093
DEL AMO AG	2	0.093
DELELLIS P	2	0.093
DENG ZC	2	0.093
DENISOV S	2	0.093
DESROCHES M	2	0.093
DEVILLE L	2	0.093
DI ZR	2	0.093
DIAS APS	2	0.093
DIAZ-GUILERA A	2	0.093
DIETZ D	2	0.093
DOELMAN A	2	0.093
DOMINGUES MO	2	0.093
DU F	2	0.093
DUAN JQ	2	0.093
DUAN L	2	0.093
DUAN ZS	2	0.093
DUARTE J	2	0.093
DUDKOWSKI D	2	0.093
DUTTA PS	2	0.093
EBENHOH O	2	0.093
ECHEVERRIA JC	2	0.093
ECKE RE	2	0.093
ECKERT K	2	0.093
EDWARDS R	2	0.093
EL HASI C	2	0.093
EL-NASHAR HF	2	0.093
ELGER CE	2	0.093
ENGBERT R	2	0.093
ERCAN A	2	0.093
ESTEVEZ-RAMS E	2	0.093
FAN Y	2	0.093
FEMAT R	2	0.093
FEN MO	2	0.093
FENG J	2	0.093
FENG QY	2	0.093
FEOKTISTOV A	2	0.093
FERNANDES HM	2	0.093
FERNANDEZ-SANCHEZ F	2	0.093
FERREIRA MT	2	0.093
FEY RHB	2	0.093
FIGUERAS JL	2	0.093
FILATRELLA G	2	0.093
FLORES J	2	0.093
FLORINDO JB	2	0.093
FLUNKERT V	2	0.093
FOURNIER-PRUNARET D	2	0.093
FREITAS U	2	0.093
FREUND JA	2	0.093
FRIEDMAN EJ	2	0.093
FU Y	2	0.093
FU ZQ	2	0.093
GALLAS JAC	2	0.093
GALLAVOTTI G	2	0.093
GAMBUZZA LV	2	0.093
GAO JH	2	0.093
GARCIA-MORALES V	2	0.093
GARDINI L	2	0.093
GARLAND J	2	0.093
GARZON A	2	0.093
GASPARD P	2	0.093
GEIER C	2	0.093
GENDELMAN OV	2	0.093
GENTILE G	2	0.093
GENTILI PL	2	0.093
GHOSH S	2	0.093
GLEESON JP	2	0.093
GOLDBETER A	2	0.093
GOLESTANI A	2	0.093
GOLUBITSKY M	2	0.093
GONG K	2	0.093
GOSAK M	2	0.093
GRABOW C	2	0.093
GRABSKI J	2	0.093
GRAFTON ST	2	0.093
GRAY RA	2	0.093
GRIMSHAW RHJ	2	0.093
GROMOV E	2	0.093
GROSU I	2	0.093
GRZYBOWSKI JMV	2	0.093
GU HG	2	0.093
GUAN ZH	2	0.093
GUO JL	2	0.093
GUO SX	2	0.093
GUPTA S	2	0.093
GURALNIK G	2	0.093
GURALNIK Z	2	0.093
HABIBI J	2	0.093
HADJIGHASEM A	2	0.093
HAGBERG A	2	0.093
HAN CX	2	0.093
HAN MA	2	0.093
HAN Q	2	0.093
HANGGI P	2	0.093
HAO JJ	2	0.093
HARA N	2	0.093
HARRIS DM	2	0.093
HART JD	2	0.093
HASLER M	2	0.093
HE JS	2	0.093
HE WL	2	0.093
HERRERO H	2	0.093
HIKIHARA T	2	0.093
HO DWC	2	0.093
HODGE A	2	0.093
HOFFMAN MJ	2	0.093
HOLMES P	2	0.093
HONG L	2	0.093
HONGRAY T	2	0.093
HORIO Y	2	0.093
HORNING M	2	0.093
HORWITZ L	2	0.093
HRAMOV AE	2	0.093
HUANG W	2	0.093
HUANG Y	2	0.093
HUHN F	2	0.093
HUNT B	2	0.093
HUNT BR	2	0.093
IKAWA T	2	0.093
ILLING L	2	0.093
IN V	2	0.093
INABA N	2	0.093
ISHIKAWA T	2	0.093
ITOH K	2	0.093
JALALI P	2	0.093
JANUARIO C	2	0.093
JEFFREY MR	2	0.093
JIA CH	2	0.093
JIA YB	2	0.093
JIAO B	2	0.093
JIN ND	2	0.093
JOHNSON S	2	0.093
JOST J	2	0.093
JOVICICH J	2	0.093
JUNGE O	2	0.093
KAKMENI FMM	2	0.093
KARIMI N	2	0.093
KARRASCH D	2	0.093
KAVVAS ML	2	0.093
KELLEY DH	2	0.093
KENGNE J	2	0.093
KETZMERICK R	2	0.093
KITAHATA H	2	0.093
KLAGES R	2	0.093
KLINSHOV V	2	0.093
KOBAYASHI MU	2	0.093
KOMAROV MA	2	0.093
KOMATSUZAKI T	2	0.093
KORONOVSKII AA	2	0.093
KOSESKA A	2	0.093
KOWALCZYK P	2	0.093
KRAKAUER DC	2	0.093
KRAMER MA	2	0.093
KRINGELBACH ML	2	0.093
KRUPA M	2	0.093
KUHNERT MT	2	0.093
KUSKE R	2	0.093
KUWAMURA M	2	0.093
KWUIMY CAK	2	0.093
LABAVIC D	2	0.093
LAMBERTI PW	2	0.093
LAMEU EL	2	0.093
LANDSBERG AS	2	0.093
LANGE S	2	0.093
LARGER L	2	0.093
LATHA MM	2	0.093
LATORA V	2	0.093
LAVIGNE NS	2	0.093
LEE WS	2	0.093
LEGA E	2	0.093
LEI JZ	2	0.093
LEITAO JC	2	0.093
LENCI S	2	0.093
LEPRI S	2	0.093
LEYVA I	2	0.093
LI H	2	0.093
LI JH	2	0.093
LI K	2	0.093
LI MH	2	0.093
LI P	2	0.093
LI WF	2	0.093
LI WX	2	0.093
LI XC	2	0.093
LINDNER JF	2	0.093
LIU F	2	0.093
LIU H	2	0.093
LIU HF	2	0.093
LIU N	2	0.093
LIU Q	2	0.093
LIU XJ	2	0.093
LIU XM	2	0.093
LIVORATI ALP	2	0.093
LLIBRE J	2	0.093
LONGHINI P	2	0.093
LOPEZ C	2	0.093
LOSERT W	2	0.093
LOSKUTOV A	2	0.093
LOU YJ	2	0.093
LOVALLO M	2	0.093
LOWENSTEIN JH	2	0.093
LUCZKA J	2	0.093
LUO C	2	0.093
LUO SH	2	0.093
LUO YR	2	0.093
MA WY	2	0.093
MACHADO JAT	2	0.093
MACHTA J	2	0.093
MACIEJEWSKI AJ	2	0.093
MAIOCCHI A	2	0.093
MAISTRENKO Y	2	0.093
MAJHI S	2	0.093
MAKI K	2	0.093
MALOMED B	2	0.093
MANEVITCH LI	2	0.093
MANGIAROTTI S	2	0.093
MANSHOUR P	2	0.093
MARHL M	2	0.093
MARTENS EA	2	0.093
MARTI AC	2	0.093
MARTINEZ CAC	2	0.093
MARTINS N	2	0.093
MARVEL SA	2	0.093
MASLENNIKOV OV	2	0.093
MASON JF	2	0.093
MASUD MM	2	0.093
MASUDA N	2	0.093
MATIAS FS	2	0.093
MELNIK S	2	0.093
MEN C	2	0.093
MIGUEZ J	2	0.093
MILLER BN	2	0.093
MILTON J	2	0.093
MIRANDA RA	2	0.093
MIRASSO CR	2	0.093
MIROLLO RE	2	0.093
MITRA C	2	0.093
MOEHLIS J	2	0.093
MOIOLA JL	2	0.093
MOLINUEVO JS	2	0.093
MONAHAN AH	2	0.093
MONETTI R	2	0.093
MOTALLEBI S	2	0.093
MUNOZ PR	2	0.093
MUNOZ V	2	0.093
MVOGO A	2	0.093
NAGARAJ N	2	0.093
NAKOUZI E	2	0.093
NAVARRO MC	2	0.093
NEFF JD	2	0.093
NEIMAN AB	2	0.093
NEKORKIN V	2	0.093
NEVINS TD	2	0.093
NI X	2	0.093
NICOSIA V	2	0.093
NIE HC	2	0.093
NIE LR	2	0.093
NING D	2	0.093
NISHIKAWA I	2	0.093
NOMURA T	2	0.093
NORDENFELT A	2	0.093
OETTINGER D	2	0.093
OHIRA T	2	0.093
OKSASOGLU A	2	0.093
OLASCOAGA MJ	2	0.093
OLBRICH E	2	0.093
OLMI S	2	0.093
OMELCHENKO I	2	0.093
ONKEN F	2	0.093
ORIA M	2	0.093
OSORIO I	2	0.093
OSWIECIMKA P	2	0.093
OVCHINNIKOV IV	2	0.093
PALACIOS A	2	0.093
PANFILOV AV	2	0.093
PANIGRAHI PK	2	0.093
PARK C	2	0.093
PARK J	2	0.093
PATHAK J	2	0.093
PEDROCHE F	2	0.093
PEHLEVAN C	2	0.093
PELINOVSKY E	2	0.093
PENG JH	2	0.093
PENLAND C	2	0.093
PETELCZYC M	2	0.093
PETROV VS	2	0.093
PIIROINEN PT	2	0.093
PILLAI HK	2	0.093
PLANK G	2	0.093
PONOMARENKO VI	2	0.093
PONOMAREV AV	2	0.093
PONS AJ	2	0.093
PORTES LL	2	0.093
POURDEHI S	2	0.093
PROKHOROV MD	2	0.093
PRZYBYLSKA M	2	0.093
PUNETHA N	2	0.093
QIAN H	2	0.093
QUINTANA MS	2	0.093
RABINOVICH M	2	0.093
RAJPATHAK B	2	0.093
RAMIREZ-ROS R	2	0.093
RAPPEL WJ	2	0.093
REGA G	2	0.093
REISS MA	2	0.093
REY D	2	0.093
ROBLEDO A	2	0.093
ROGAN J	2	0.093
ROM-KEDAR V	2	0.093
ROMO GR	2	0.093
RONG SG	2	0.093
RONTANI D	2	0.093
ROOPAEI M	2	0.093
ROSA E	2	0.093
ROSIN DP	2	0.093
ROSSI F	2	0.093
ROSSI V	2	0.093
ROTHKEGEL A	2	0.093
ROY S	2	0.093
RUAN ZY	2	0.093
RUBCHINSKY LL	2	0.093
RUIZ-HERRERA A	2	0.093
RYASHKO L	2	0.093
RYSKIN NM	2	0.093
SAHA S	2	0.093
SAIKI Y	2	0.093
SAITO A	2	0.093
SALA M	2	0.093
SANTITISSADEEKORN N	2	0.093
SAPSIS T	2	0.093
SARDESHMUKH PD	2	0.093
SARKAR BC	2	0.093
SATO M	2	0.093
SATTARI S	2	0.093
SCAFETTA N	2	0.093
SCHRODER M	2	0.093
SCHUMANN-BISCHOFF J	2	0.093
SCHUSZTER G	2	0.093
SEKIKAWA M	2	0.093
SELTEN FM	2	0.093
SEMENOVA N	2	0.093
SEMENOVA NI	2	0.093
SERRANO S	2	0.093
SEVILLA-ESCOBOZA R	2	0.093
SHABUNIN AV	2	0.093
SHANAHAN M	2	0.093
SHAO CX	2	0.093
SHI BC	2	0.093
SHI F	2	0.093
SHI W	2	0.093
SHIBATA K	2	0.093
SHIGE S	2	0.093
SHILNIKOV A	2	0.093
SHRIMALI MD	2	0.093
SIEVERS AJ	2	0.093
SIKIO P	2	0.093
SIMPSON DJW	2	0.093
SINGH J	2	0.093
SKUPIN A	2	0.093
SNEYD J	2	0.093
SO P	2	0.093
SODINI M	2	0.093
SOGA Y	2	0.093
SOLE R	2	0.093
SOLOMON T	2	0.093
SORIANO MC	2	0.093
SPIECHOWICZ J	2	0.093
SRINIVASAN K	2	0.093
STAMATAKIS M	2	0.093
STEGEMANN C	2	0.093
STEPANYANTS Y	2	0.093
STEWART I	2	0.093
STRELKOVA GI	2	0.093
STRZALKO J	2	0.093
SU H	2	0.093
SUN JW	2	0.093
SUN Y	2	0.093
SUN YJ	2	0.093
SUYKENS JAK	2	0.093
SZALAI I	2	0.093
TACHIBANA S	2	0.093
TAJIMA S	2	0.093
TAN JT	2	0.093
TANAKA M	2	0.093
TANG SF	2	0.093
TANG WB	2	0.093
TAO C	2	0.093
TAYLOR AF	2	0.093
TAYLOR D	2	0.093
TEL T	2	0.093
TERAMOTO H	2	0.093
TERMAN D	2	0.093
THAMILMARAN K	2	0.093
THIFFEAULT JL	2	0.093
THUL R	2	0.093
TIAN B	2	0.093
TIAN CR	2	0.093
TIANA-ALSINA J	2	0.093
TLIDI M	2	0.093
TODOROVIC K	2	0.093
TOLEDO BA	2	0.093
TORCINI A	2	0.093
TORDESILLAS A	2	0.093
TORRENT MC	2	0.093
TSUDA I	2	0.093
TUCKER W	2	0.093
TUPIKINA L	2	0.093
TURAEV D	2	0.093
TURCHETTI G	2	0.093
UMBANHOWAR PB	2	0.093
VADIVASOVA TE	2	0.093
VAIENTI S	2	0.093
VAINCHTEIN DL	2	0.093
VALDIVIA JA	2	0.093
VAN HARTEVELT TJ	2	0.093
VAN SEBILLE E	2	0.093
VAROTSOS PA	2	0.093
VASOVIC N	2	0.093
VELA-AREVALO LV	2	0.093
VENKATESH PR	2	0.093
VERDUZCO-FLORES S	2	0.093
VIKTOROV EA	2	0.093
VILLALOBOS J	2	0.093
VIVALDI F	2	0.093
VLASOV V	2	0.093
VOROTNIKOV K	2	0.093
WAGEMAKERS A	2	0.093
WAHI P	2	0.093
WALKER DM	2	0.093
WANG BH	2	0.093
