Authors	records	% of 29804
ENAMI S	21	0.070
FENG JK	21	0.070
GEORGIEVSKII Y	21	0.070
GONZALEZ L	21	0.070
GULDI DM	21	0.070
HOCHLAF M	21	0.070
JOUVET C	21	0.070
KIM Y	21	0.070
KOBAYASHI T	21	0.070
KOPUT J	21	0.070
KOSEKI S	21	0.070
LENDVAY G	21	0.070
LOUIS F	21	0.070
MAKSIC ZB	21	0.070
MELLOUKI A	21	0.070
MENNUCCI B	21	0.070
MOLINA LT	21	0.070
MONS M	21	0.070
NAKAJIMA A	21	0.070
NIBBERING ETJ	21	0.070
NOSZTICZIUS Z	21	0.070
POLAVARAPU PL	21	0.070
SAKAI S	21	0.070
SEAKINS PW	21	0.070
SHERRILL CD	21	0.070
SOLIMANNEJAD M	21	0.070
SZCZEPANSKI J	21	0.070
TERAZIMA M	21	0.070
TOJO S	21	0.070
TOWRIE M	21	0.070
VAN DER VEKEN BJ	21	0.070
WALUK J	21	0.070
WEBER JM	21	0.070
XANTHEAS SS	21	0.070
ZHANG M	21	0.070
BALASUBRAMANIAN K	20	0.067
BARBATTI M	20	0.067
BERTRAM AK	20	0.067
BOENS N	20	0.067
BOWIE JH	20	0.067
BREDE O	20	0.067
CHEN L	20	0.067
CSASZAR AG	20	0.067
DEMETER A	20	0.067
DUNBAR RC	20	0.067
FINLAYSON-PITTS BJ	20	0.067
GEIGER FM	20	0.067
GEPSHTEIN R	20	0.067
GU JD	20	0.067
INOUE Y	20	0.067
IWATA S	20	0.067
KAR T	20	0.067
KRASNOPEROV LN	20	0.067
LAGANA A	20	0.067
LEVANON H	20	0.067
LEVINE RD	20	0.067
MANCERON L	20	0.067
MARTINEZ-NUNEZ E	20	0.067
MEYER TJ	20	0.067
NAGATA T	20	0.067
NORTH SW	20	0.067
NYMAN G	20	0.067
PAL S	20	0.067
PALIT DK	20	0.067
PERNOT P	20	0.067
POISSON L	20	0.067
PONEC R	20	0.067
RABITZ H	20	0.067
REDONDO P	20	0.067
SANOV A	20	0.067
SCHLEYER PV	20	0.067
SMITH GD	20	0.067
SU MC	20	0.067
SUMATHI R	20	0.067
TORII H	20	0.067
WALSH R	20	0.067
WANG LM	20	0.067
WU D	20	0.067
WU W	20	0.067
XIE DQ	20	0.067
YAMABE S	20	0.067
YANG X	20	0.067
YANG XM	20	0.067
ZHANG L	20	0.067
ZHAO YY	20	0.067
BECERRA R	19	0.064
BIERBAUM VM	19	0.064
BILDE M	19	0.064
BRILL TB	19	0.064
CASTELLANO FN	19	0.064
CLEGG SL	19	0.064
DREGER ZA	19	0.064
ELM J	19	0.064
ERIKSSON LA	19	0.064
FEDOROV DG	19	0.064
FRENKING G	19	0.064
FRIDGEN TD	19	0.064
GRITSAN NP	19	0.064
GUPTA YM	19	0.064
HARRIMAN A	19	0.064
HAYASHI M	19	0.064
HE SG	19	0.064
HOUK KN	19	0.064
HOUSTON PL	19	0.064
ICHIHASHI M	19	0.064
IRIKURA KK	19	0.064
KHANNA SN	19	0.064
KLOS J	19	0.064
KOSHI M	19	0.064
KRAKA E	19	0.064
KURYLO MJ	19	0.064
LEE SH	19	0.064
LEE SK	19	0.064
LI X	19	0.064
LIU L	19	0.064
MAEDA S	19	0.064
MERCHAN M	19	0.064
MESKERS SCJ	19	0.064
MESTDAGH JM	19	0.064
MOHAN H	19	0.064
MORENO M	19	0.064
MUKHERJEE T	19	0.064
MUSAEV DG	19	0.064
NAKASHIMA N	19	0.064
OGILBY PR	19	0.064
ORKIN VL	19	0.064
PEREZ P	19	0.064
PRINCE KC	19	0.064
RAGHAVACHARI K	19	0.064
RITTNER R	19	0.064
ROUX MV	19	0.064
RUSSO N	19	0.064
SALTIEL J	19	0.064
SAMANTA A	19	0.064
STACE AJ	19	0.064
SUN H	19	0.064
TAKAYANAGI T	19	0.064
THOMPSON WH	19	0.064
TIAN SX	19	0.064
TRANTER RS	19	0.064
TRUONG TN	19	0.064
VEREECKEN L	19	0.064
VEREVKIN SP	19	0.064
WITTMANN M	19	0.064
YAMASAKI K	19	0.064
ZHANG DJ	19	0.064
ZILBERG S	19	0.064
AGUILAR A	18	0.060
AIHARA J	18	0.060
ALCAMI M	18	0.060
AQUINO AJA	18	0.060
AREY J	18	0.060
BACHRACH SM	18	0.060
BAER M	18	0.060
BALBUENA PB	18	0.060
BEYER KD	18	0.060
BUMA WJ	18	0.060
CALVO F	18	0.060
CEULEMANS A	18	0.060
CHANG HC	18	0.060
