Authors	records	% of 108010
DE LA CRUZ-BURELO E	235	0.218
KERTH LT	235	0.218
MULHEARN M	235	0.218
RUIZ A	235	0.218
SPIEGEL L	235	0.218
TSYBYCHEV D	235	0.218
BALDIN B	234	0.217
CLAES D	234	0.217
ECKLUND KM	234	0.217
KREINICK DL	234	0.217
MARGAROLI F	234	0.217
MERKEL P	234	0.217
PERAZZO A	234	0.217
PORTER FC	234	0.217
ROBERTS DA	234	0.217
SCHWITTERS RF	234	0.217
ARTIKOV A	233	0.216
AVILA C	233	0.216
BROSS A	233	0.216
DIESBURG M	233	0.216
FOSTER GW	233	0.216
GRANNIS PD	233	0.216
FILTHAUT F	232	0.215
FUESS S	232	0.215
GIURGIU G	232	0.215
MEADOWS BT	232	0.215
MEYER WT	232	0.215
PATTERI P	232	0.215
BIANCHI F	231	0.214
CARPINELLI M	231	0.214
GRAUGES E	231	0.214
GRENIER P	231	0.214
HENSEL C	231	0.214
HUTH J	231	0.214
JOO KK	231	0.214
KUPCO A	231	0.214
RILEY D	231	0.214
SCHWIERZ R	231	0.214
ALVERSON G	230	0.213
FERNANDEZ JP	230	0.213
HEINSON AP	230	0.213
SCHALK T	230	0.213
SONNENSCHEIN L	230	0.213
AHMED S	229	0.212
BERTRAM I	229	0.212
BOEHNLEIN A	229	0.212
EDMUNDS D	229	0.212
FOX H	229	0.212
HEARTY C	229	0.212
KHANOV A	229	0.212
NEGRET JP	229	0.212
PIEMONTESE L	229	0.212
RIZATDINOVA F	229	0.212
STROYNOWSKI R	229	0.212
UWER U	229	0.212
ADAMS M	228	0.211
BLAZEY G	228	0.211
DENISOV D	228	0.211
FORTNER M	228	0.211
GREENLEE H	228	0.211
MACIEL AKA	228	0.211
SALTZBERG D	228	0.211
STROILI R	228	0.211
WAHL HD	228	0.211
DAHMES B	227	0.210
HOENEISEN B	227	0.210
JAIN V	227	0.210
JAYATILAKA B	227	0.210
LI W	227	0.210
LINNEMANN J	227	0.210
LOSECCO JM	227	0.210
MAZZONI MA	227	0.210
