Authors	records	% of 3483
SANATHANAN CK	2	0.057
SANTIBANEZ V	2	0.057
SARACHIK PE	2	0.057
SARMA IG	2	0.057
SAVARESI SM	2	0.057
SCHAUFELBERGER W	2	0.057
SCHERER C	2	0.057
SCHILLING RJ	2	0.057
SCHIPP F	2	0.057
SCHWARTZ SC	2	0.057
SCOKAERT POM	2	0.057
SEAL CE	2	0.057
SEBALD AV	2	0.057
SEIDMAN TI	2	0.057
SELBUZ H	2	0.057
SEN AK	2	0.057
SEO JH	2	0.057
SERON MM	2	0.057
SETHI SP	2	0.057
SHAFAI B	2	0.057
SHAFRAN JS	2	0.057
SHAMIR T	2	0.057
SHARIFNIA A	2	0.057
SHAW L	2	0.057
SHIELDS RW	2	0.057
SHIPLEY PP	2	0.057
SHNEYDOR NA	2	0.057
SHOEMAKER CA	2	0.057
SHTESSEL YB	2	0.057
SHWARTZ A	2	0.057
SICILIANO B	2	0.057
SILVEIRA HM	2	0.057
SIN KS	2	0.057
SINGH G	2	0.057
SKAAR SB	2	0.057
SLOTINE JJE	2	0.057
SMITH RC	2	0.057
SMITH RS	2	0.057
SOEDA T	2	0.057
SOH CB	2	0.057
SONG WZ	2	0.057
SORENSON HW	2	0.057
SPOONER JT	2	0.057
SREERAM V	2	0.057
STAATS PW	2	0.057
STAELIN DH	2	0.057
STALLARD DV	2	0.057
STEPANENKO Y	2	0.057
STERN RJ	2	0.057
STOICA P	2	0.057
STOJIC MR	2	0.057
STRICKLAND SG	2	0.057
SU CY	2	0.057
SU R	2	0.057
SU WZ	2	0.057
SUAREZ R	2	0.057
SUGIE T	2	0.057
SUN WQ	2	0.057
SURESHBABU N	2	0.057
SUSSMANN HJ	2	0.057
SUZUKI M	2	0.057
SWAIM RL	2	0.057
SWAROOP D	2	0.057
TAN HL	2	0.057
TANG QY	2	0.057
TANG ZB	2	0.057
TETHER AJ	2	0.057
THATHACHAR MA	2	0.057
THORP JS	2	0.057
TITLI A	2	0.057
TOIVONEN HT	2	0.057
TONG H	2	0.057
TOWSLEY D	2	0.057
TRENTELMAN HL	2	0.057
TRINH H	2	0.057
TSAI WK	2	0.057
TSINIAS J	2	0.057
TSIOTRAS P	2	0.057
TSYPKIN YZ	2	0.057
TU KY	2	0.057
TUGCU AK	2	0.057
TUNG F	2	0.057
TUTEUR FB	2	0.057
UNBEHAUEN R	2	0.057
UTKIN VI	2	0.057
VAKILI P	2	0.057
VALIGI P	2	0.057
VAN DER SCHAFT A	2	0.057
VAN DER SCHAFT AJ	2	0.057
VANBREUSEGEM V	2	0.057
VANDOOREN PM	2	0.057
VANHAMME H	2	0.057
VANSCHUPPEN JH	2	0.057
VENKATASUBRAMANIAN V	2	0.057
VILLANI L	2	0.057
VINNICOMBE G	2	0.057
WALRAND JC	2	0.057
WANG J	2	0.057
WANG LX	2	0.057
WANG QY	2	0.057
WANG SN	2	0.057
WANG Y	2	0.057
WAREN AD	2	0.057
WEI CZ	2	0.057
WEILAND S	2	0.057
WELLER SR	2	0.057
WESTPHAL LC	2	0.057
WHEELER LA	2	0.057
WISHNER RP	2	0.057
WOODS JW	2	0.057
WU HS	2	0.057
WYMAN BF	2	0.057
XIE LL	2	0.057
XU Z	2	0.057
YACKEL R	2	0.057
YACKEL RA	2	0.057
YAKOWITZ S	2	0.057
YAKUBOVICH VA	2	0.057
YAM Y	2	0.057
YAMADA T	2	0.057
YAU SST	2	0.057
YEH FB	2	0.057
YOUNG KKD	2	0.057
YU XZ	2	0.057
YUNG CF	2	0.057
ZARROP MB	2	0.057
ZEREN M	2	0.057
ZHANG JX	2	0.057
ZHANG QL	2	0.057
ZHANG Y	2	0.057
ZHOU T	2	0.057
ZHOU Z	2	0.057
ZHU YM	2	0.057
ZOPPOLI R	2	0.057
AAM S	1	0.029
AASNAES HB	1	0.029
ABDALLAH C	1	0.029
ABE K	1	0.029
ABOUKANDIL H	1	0.029
ABOUTALIB AO	1	0.029
ABRAM JM	1	0.029
ABRAMOVITCH DY	1	0.029
ACKERSON GA	1	0.029
ACKNER R	1	0.029
ADACHI M	1	0.029
ADES M	1	0.029
AGGARWAL JK	1	0.029
AGRAWALA AK	1	0.029
AHLEN A	1	0.029
AHMED MS	1	0.029
AHMED NU	1	0.029
AHMED-ALI T	1	0.029
AIDALA VJ	1	0.029
AITRAMI M	1	0.029
AIZERMAN MA	1	0.029
AKELLA R	1	0.029
AKHTER MM	1	0.029
AL-BENDER F	1	0.029
ALAG G	1	0.029
ALAM M	1	0.029
ALAM MA	1	0.029
ALDEMIR T	1	0.029
ALDHAHERI RW	1	0.029
ALEKAL Y	1	0.029
ALESSANDRI A	1	0.029
ALEXANDR FJ	1	0.029
ALHUSARI MMM	1	0.029
ALLEN LJS	1	0.029
ALLGOWER F	1	0.029
ALLWRIGHT JC	1	0.029
ALPAY ME	1	0.029
ALPER P	1	0.029
ALRAHMANI HM	1	0.029
ALVAREZGALLEGOS J	1	0.029
AMIT N	1	0.029
AN SJ	1	0.029
ANDERSLAND MS	1	0.029
ANDERSON RJ	1	0.029
ANDERSSON L	1	0.029
ANDIARTI R	1	0.029
ANDJELIC M	1	0.029
ANDO K	1	0.029
ANDREAS RD	1	0.029
ANDRISANI D	1	0.029
ANGEL E	1	0.029
ANGEL ES	1	0.029
ANGELIDIS E	1	0.029
ANTAKI JF	1	0.029
ANTON JJ	1	0.029
ANTONIO JK	1	0.029
APLEVICH JD	1	0.029
APPLEBY BD	1	0.029
ARAFEH SA	1	0.029
ARAMBEL PO	1	0.029
ARANDA-BRICAIRE E	1	0.029
ARAPOSTATHIS A	1	0.029
ARBIB MA	1	0.029
ARCAK M	1	0.029
ARIMOTO S	1	0.029
ARIOLA M	1	0.029
ARMSTRONGHELOUVRY B	1	0.029
ARTEAGA MA	1	0.029
ARTSTEIN Z	1	0.029
ASAWA M	1	0.029
ASHER RB	1	0.029
ASSAN J	1	0.029
ASSEO SJ	1	0.029
ATASSI AN	1	0.029
AU SP	1	0.029
AUBRY D	1	0.029
AUSTIN DJ	1	0.029
AVEDYAN ED	1	0.029
AXELBY GS	1	0.029
AYHAN H	1	0.029
AYOUN S	1	0.029
AZOU S	1	0.029
BABAA IMH	1	0.029
BADAWI FA	1	0.029
BADDOU A	1	0.029
BAGLIETTO M	1	0.029
BAHNASAWI AA	1	0.029
BAI ZJ	1	0.029
BAILEY FB	1	0.029
BAILEY FN	1	0.029
BAKKER R	1	0.029
BAKULE L	1	0.029
BALAKRISHNAN AV	1	0.029
BALAKRISHNAN J	1	0.029
BALAS MJ	1	0.029
BALCHEN JG	1	0.029
BALEMI S	1	0.029
BALOGH A	1	0.029
BAMIEH B	1	0.029
BAMIEH BA	1	0.029
BANJERDPONGCHAI D	1	0.029
BANYASZ C	1	0.029
BAO G	1	0.029
BARABANOV N	1	0.029
BARATCHART L	1	0.029
BARBEAU M	1	0.029
BARBOT JP	1	0.029
BARE WH	1	0.029
BARITZHA IY	1	0.029
BARMAN JF	1	0.029
BARNARD RD	1	0.029
BARNESS Y	1	0.029
BARNETT S	1	0.029
BARR FMD	1	0.029
BARR RO	1	0.029
BARRATT CH	1	0.029
BARRETT C	1	0.029
BASIN MV	1	0.029
BASS RW	1	0.029
BASSEAS SP	1	0.029
BATISTA L	1	0.029
BAUER D	1	0.029
BAUER PH	1	0.029
BAUMANN WT	1	0.029
BAUMGARTNER ET	1	0.029
BAYARD DS	1	0.029
BAYOUMI MM	1	0.029
BAZANELLA AS	1	0.029
BEALE S	1	0.029
BECKER AH	1	0.029
BEERI Y	1	0.029
BEEX AA	1	0.029
BEHN RD	1	0.029
BELLEISLE AP	1	0.029
BELLO MG	1	0.029
BENAHCENE M	1	0.029
BENDER DJ	1	0.029
BENGTSSON G	1	0.029
BENHADJALOUANE N	1	0.029
BENJELLOUN K	1	0.029
BENNAOUM L	1	0.029
BENNER P	1	0.029
BENSOUBAYA M	1	0.029
BENSOUSSAN D	1	0.029
BENTON RE	1	0.029
BENZAOUIA A	1	0.029
BERG MC	1	0.029
BERG RF	1	0.029
BERGHOLM JO	1	0.029
BERGSTEIN L	1	0.029
BERLANGE PR	1	0.029
BERMAN N	1	0.029
BERNARD O	1	0.029
BERNHARDSSON B	1	0.029
BERTOLINI A	1	0.029
BESANCON G	1	0.029
BHAT SP	1	0.029
BHAYA A	1	0.029
BHULAI S	1	0.029
BIALKOWSKI WL	1	0.029
BICCHI A	1	0.029
BICKART TA	1	0.029
BIEN ZN	1	0.029
BIERNACKI RM	1	0.029
BIERNSON G	1	0.029
BIGI S	1	0.029
BIRK JR	1	0.029
BIRKHOLZER T	1	0.029
BISHOP AB	1	0.029
BITSORIS G	1	0.029
BLACKBURN TR	1	0.029
BLAIR WD	1	0.029
BLANC JPC	1	0.029
BLANCHARD JG	1	0.029
BLANKE M	1	0.029
BLAUER M	1	0.029
BLIGHT JD	1	0.029
BLOEM EA	1	0.029
BLONDEL VD	1	0.029
BLUM RS	1	0.029
BLUM S	1	0.029
BOALS M	1	0.029
BOASSON M	1	0.029
BODSON M	1	0.029
BOGDAN S	1	0.029
BOHLIN T	1	0.029
BOHN EV	1	0.029
BOLING JM	1	0.029
BOMBOIS X	1	0.029
BONA B	1	0.029
BONGERS PMM	1	0.029
BONNET C	1	0.029
BORGEST W	1	0.029
BORKAR V	1	0.029
BORKAR VS	1	0.029
BOROS T	1	0.029
BORREL P	1	0.029
BORRELLI D	1	0.029
BOSARGE WE	1	0.029
BOSE NK	1	0.029
BOSKOVIC JD	1	0.029
BOSTON JR	1	0.029
BOTSFORD LW	1	0.029
BOULET B	1	0.029
BOUNIT H	1	0.029
BOUSTANY NM	1	0.029
BOYLE JM	1	0.029
BOZORG M	1	0.029
BRADY HN	1	0.029
BRAILEANU G	1	0.029
BRAMMER RF	1	0.029
BRAND KP	1	0.029
BRANDIN BA	1	0.029
BRANDT J	1	0.029
BRASCH FM	1	0.029
BRASLAVSKY J	1	0.029
BRAVE Y	1	0.029
BRDYS M	1	0.029
BREHONNET P	1	0.029
BREMAUD P	1	0.029
BREUER MA	1	0.029
BRIGGS RW	1	0.029
BRIGO D	1	0.029
BRODERSEN RK	1	0.029
BROGAN WL	1	0.029
BRONSON RD	1	0.029
BROWN KR	1	0.029
BROWN LJ	1	0.029
BRU R	1	0.029
BRUBAKER TA	1	0.029
BRUCE KR	1	0.029
BRUNI C	1	0.029
BRUNOVSKY P	1	0.029
BRUSHE GD	1	0.029
BUCHE R	1	0.029
BUCHNER MR	1	0.029
BUCKNER RC	1	0.029
BUDHIRAJA AS	1	0.029
BUDIN MA	1	0.029
BULLO F	1	0.029
BUPP RT	1	0.029
BURG T	1	0.029
BURGESS K	1	0.029
BURNHAM GO	1	0.029
BURNS JA	1	0.029
BUSAWON K	1	0.029
BUSAWON KK	1	0.029
BUSH RW	1	0.029
BUYUKKOC C	1	0.029
BYERS R	1	0.029
CABRERA JBD	1	0.029
CADZOW JA	1	0.029
CAHEN GM	1	0.029
CALAFIORE GC	1	0.029
CALIFANO C	1	0.029
CALVEZ LC	1	0.029
CAMACHO EF	1	0.029
CAMPBELL CE	1	0.029
CAMPBELL JK	1	0.029
CAMPBELL SL	1	0.029
CAMPION G	1	0.029
CAMPO LJ	1	0.029
CAMPO PJ	1	0.029
CAMPOS J	1	0.029
CANALE M	1	0.029
CANALES R	1	0.029
CANON MD	1	0.029
CAPPELLO PR	1	0.029
CAREW B	1	0.029
CARLEMALM C	1	0.029
CARLSSON B	1	0.029
CARPANESE N	1	0.029
CARR M	1	0.029
CARROLL RL	1	0.029
CASIELLO F	1	0.029
CASTRO-LINARES R	1	0.029
CATLIN DE	1	0.029
CAVALLO A	1	0.029
CAVAZOS-CADENA R	1	0.029
CERANOWICZ AZ	1	0.029
CEVIK MKK	1	0.029
CHABOUR R	1	0.029
CHAI TY	1	0.029
CHAMBERLAIN SG	1	0.029
CHAMMAS AB	1	0.029
CHAN CW	1	0.029
CHAN DSK	1	0.029
CHAN SM	1	0.029
CHAN SW	1	0.029
CHAN WS	1	0.029
CHANG CB	1	0.029
CHANG F	1	0.029
CHANG JL	1	0.029
CHANG PP	1	0.029
CHANG PR	1	0.029
CHANG SA	1	0.029
CHANG SC	1	0.029
CHANG TN	1	0.029
CHANG TS	1	0.029
CHANKONG V	1	0.029
CHAO KS	1	0.029
CHASE C	1	0.029
CHAURE C	1	0.029
CHELLABOINA VS	1	0.029
CHEN BS	1	0.029
CHEN BT	1	0.029
CHEN CF	1	0.029
CHEN CI	1	0.029
CHEN DR	1	0.029
CHEN HC	1	0.029
CHEN KN	1	0.029
CHEN LA	1	0.029
CHEN MJ	1	0.029
CHEN NY	1	0.029
CHEN PN	1	0.029
CHEN PT	1	0.029
CHEN RM	1	0.029
CHEN SJ	1	0.029
CHEN T	1	0.029
CHEN XJ	1	0.029
CHEN Y	1	0.029
CHEN YL	1	0.029
CHEN YP	1	0.029
CHEN YZ	1	0.029
CHENG CF	1	0.029
CHENG CW	1	0.029
CHENG DZ	1	0.029
CHENG X	1	0.029
CHERNOUSKO FL	1	0.029
CHIACCHIO P	1	0.029
CHIANG HH	1	0.029
CHIANG RY	1	0.029
CHIASSON J	1	0.029
CHIAVERINI S	1	0.029
CHICHKA DF	1	0.029
CHIDA Y	1	0.029
CHIDAMBARA MR	1	0.029
CHIEN CC	1	0.029
CHIEN CJ	1	0.029
CHIEN TI	1	0.029
CHILDS DW	1	0.029
CHIOLA G	1	0.029
CHIU TY	1	0.029
CHO SI	1	0.029
CHOCKALINGAM G	1	0.029
CHOE HH	1	0.029
CHOI LL	1	0.029
CHONG HY	1	0.029
CHOU CT	1	0.029
CHOU YS	1	0.029
CHOW CS	1	0.029
CHOWDHURY FN	1	0.029
CHRISTODOULOU MA	1	0.029
CHRISTOFIDES PD	1	0.029
CHRISTOV ND	1	0.029
CHU JA	1	0.029
CHUI CK	1	0.029
CHUN J	1	0.029
CHUNG D	1	0.029
CHUNG SC	1	0.029
CHUNG SL	1	0.029
CHUNG WH	1	0.029
CIESLAK R	1	0.029
CIESLAK RA	1	0.029
CLANCY SJ	1	0.029
CLAPPERTON B	1	0.029
CLARK RN	1	0.029
CLARKE R	1	0.029
CLARKSON ID	1	0.029
CLIFF EM	1	0.029
CLUETT WR	1	0.029
COBB JD	1	0.029
CODERCH M	1	0.029
COFER DD	1	0.029
COHEN A	1	0.029
COHEN N	1	0.029
COHN SE	1	0.029
COLE ABA	1	0.029
COLGREN RD	1	0.029
COLL C	1	0.029
COLLADO J	1	0.029
COMMENGES D	1	0.029
CONNOLLY A	1	0.029
CONNOR MA	1	0.029
CONRAD CJ	1	0.029
CONTE G	1	0.029
CONWAY JY	1	0.029
COOK G	1	0.029
COOK PA	1	0.029
COOLEY BL	1	0.029
COOLEY WW	1	0.029
COOPER GR	1	0.029
COOPER WE	1	0.029
COPELAND BR	1	0.029
CORALUPPI SP	1	0.029
CORLESS MJ	1	0.029
CORON JM	1	0.029
CORREA GO	1	0.029
COSTA RR	1	0.029
COSTANZA V	1	0.029
COTTENCEAU B	1	0.029
COTTRELL M	1	0.029
COUMARBATCH C	1	0.029
COURCOUBETIS CA	1	0.029
COVINGTON MA	1	0.029
COX H	1	0.029
CRAWFORD BS	1	0.029
CRISTI R	1	0.029
CRISTION JA	1	0.029
CROWLEY JM	1	0.029
CRUSCA F	1	0.029
CRUSIUS CAR	1	0.029
CRUZ RL	1	0.029
CULVER WJ	1	0.029
CZORNIK A	1	0.029
D'ALESSANDRO D	1	0.029
D'ANDREA-NOVEL B	1	0.029
DAAFOUZ J	1	0.029
DACRUZ JJ	1	0.029
DAI GZ	1	0.029
DAI JG	1	0.029
DAI JS	1	0.029
DAI QH	1	0.029
DAINSON BE	1	0.029
DALCHER A	1	0.029
DALESSANDRO D	1	0.029
DALEY S	1	0.029
DALLA MORA M	1	0.029
DALLOS PJ	1	0.029
DALSMO M	1	0.029
DAMM G	1	0.029
DANS G	1	0.029
DAOUTIDIS P	1	0.029
DARCY VJ	1	0.029
DARRAGH JC	1	0.029
DAS A	1	0.029
DASILVA JMG	1	0.029
DAVID R	1	0.029
DAVIES RM	1	0.029
DAVIS MC	1	0.029
DAVIS MHA	1	0.029
DAVIS RE	1	0.029
DAWSON D	1	0.029
DAYAWANSA WP	1	0.029
DE FARIAS DP	1	0.029
DE MARIA G	1	0.029
DE QUEIROZ MS	1	0.029
DE SCHUTTER J	1	0.029
DE SOUZA CC	1	0.029
DE VERICOURT F	1	0.029
DE VRIES DK	1	0.029
DEARAUJO A	1	0.029
DEARAUJO AD	1	0.029
DEB S	1	0.029
DEBS AS	1	0.029
DECALLAFON RA	1	0.029
DECARLO R	1	0.029
DECARLO RA	1	0.029
DECKERT JC	1	0.029
DEE DP	1	0.029
DEFIGUEI RJ	1	0.029
DEFIGUEIREDO RJP	1	0.029
DEGASTON RRE	1	0.029
DEHAENE J	1	0.029
DEISTLER M	1	0.029
DEKEYSER R	1	0.029
DEL ROSARIO RCH	1	0.029
DELABARRA BAL	1	0.029
DELASEN M	1	0.029
DELCHAMPS DF	1	0.029
DELFOUR MC	1	0.029
DELLON F	1	0.029
DELPICCHIA W	1	0.029
DELYON B	1	0.029
DEMIRHAN M	1	0.029
DEMONGODIN I	1	0.029
DENG H	1	0.029
DENHAM MJ	1	0.029
DENIS-VIDAL L	1	0.029
DEPARIS M	1	0.029
DEPINHO MDR	1	0.029
DEQUEIROZ M	1	0.029
DERSIN P	1	0.029
DERSIN PL	1	0.029
DESAI MN	1	0.029
DESAI UB	1	0.029
DESALU AA	1	0.029
DESANTIS E	1	0.029
DESCLAUX C	1	0.029
DESCUSSE J	1	0.029
DESHPANDE A	1	0.029
DEVILLEMAGNE C	1	0.029
DEVRIES RE	1	0.029
DEWAAL PR	1	0.029
DEWAN EM	1	0.029
DEWELL LD	1	0.029
DEWIT CC	1	0.029
DEYST J	1	0.029
DEYST JJ	1	0.029
DHRYMES PJ	1	0.029
DIAB M	1	0.029
DIAZBOBILLO IJ	1	0.029
DIB HM	1	0.029
DIJKMAN JG	1	0.029
DIMASI GB	1	0.029
DIMOGIANOPOULOS D	1	0.029
DINCA L	1	0.029
DING CY	1	0.029
DING X	1	0.029
DING ZT	1	0.029
DINGANKAR AT	1	0.029
DIPILLO G	1	0.029
DJAFERIS TE	1	0.029
DO VAL JBR	1	0.029
DOAN HB	1	0.029
DOBROWIECKI T	1	0.029
DOCAMPO D	1	0.029
DOGRUEL M	1	0.029
DOMBRE E	1	0.029
DONALDSON N	1	0.029
DONATI F	1	0.029
DONG RT	1	0.029
DONOGHUE JF	1	0.029
DONOGHUE PJ	1	0.029
DONTCHEV AL	1	0.029
DOOLIN BF	1	0.029
DOREA CET	1	0.029
DORMIDO R	1	0.029
DORSEY AJ	1	0.029
DORSEY JF	1	0.029
DOUCET A	1	0.029
DOYLE FJ	1	0.029
DRAKOPOULOS E	1	0.029
DRAKUNOV S	1	0.029
DRAKUNOV SV	1	0.029
DRAVIDA S	1	0.029
DRENICK RF	1	0.029
DREYFUS SE	1	0.029
DUAN GR	1	0.029
DUBOIS D	1	0.029
DUDEK KP	1	0.029
DUMAS V	1	0.029
DUNN HJ	1	0.029
DUNN JC	1	0.029
DUNN KP	1	0.029
DURBECK RC	1	0.029
DUROVIC ZM	1	0.029
DURRANT-WHYTE HF	1	0.029
DUSSY S	1	0.029
DWARSHUIS KF	1	0.029
DWYER TAW	1	0.029
DYM H	1	0.029
ECONOMAKOS CE	1	0.029
EDMUNDS JM	1	0.029
EFTHYMIATOS D	1	0.029
EGARDT B	1	0.029
EGERSTEDT MB	1	0.029
EISENBERG L	1	0.029
EL YAAGOUBI EH	1	0.029
ELBOUCHRA M	1	0.029
ELLERT FJ	1	0.029
ELLI SRD	1	0.029
ELLIOTT JR	1	0.029
ELSAKKARY AK	1	0.029
EMAD FP	1	0.029
EMAMINAEINI A	1	0.029
ENGWERDA JC	1	0.029
EPTON MA	1	0.029
ERGON R	1	0.029
ERICKSON KT	1	0.029
ERISMAN AM	1	0.029
ERWIN RS	1	0.029
ERZBERGER H	1	0.029
ESPINOSAPEREZ G	1	0.029
ESTRADA RF	1	0.029
ESTRIN T	1	0.029
ESTRUCH V	1	0.029
ETZWEILE GA	1	0.029
EVANS J	1	0.029
EVANS ME	1	0.029
EVANS RT	1	0.029
EVERDIJ MHC	1	0.029
EYDGAHI AM	1	0.029
EYKHOFF P	1	0.029
EZAL K	1	0.029
EZZINE J	1	0.029
FABIAN E	1	0.029
FAGIN SL	1	0.029
FAM AT	1	0.029
FAMILONI BO	1	0.029
FAMULARO D	1	0.029
FAN CH	1	0.029
FAN HH	1	0.029
FAN JC	1	0.029
FANG CJ	1	0.029
FANG HJ	1	0.029
FANG HT	1	0.029
FANTONI I	1	0.029
FARD PJ	1	0.029
FARISON JB	1	0.029
FASSBENDER H	1	0.029
FAVOREEL W	1	0.029
FAWAZ AS	1	0.029
FEARNSIDES JJ	1	0.029
FEI SM	1	0.029
FENG CB	1	0.029
FENG D	1	0.029
FENG G	1	0.029
FENG J	1	0.029
FENG YY	1	0.029
FENTON RE	1	0.029
FERGUSON IJ	1	0.029
FERGUSON JD	1	0.029
FERNANDES C	1	0.029
FERNANDEZ-ANAYA G	1	0.029
FERNANDEZ-GAUCHERAND E	1	0.029
FERNANDEZGAUCHERAND E	1	0.029
FERRARI-TRECATE G	1	0.029
FERREIRA PM	1	0.029
FESSAS PS	1	0.029
FIAGBEDZI YA	1	0.029
FIECHTER AR	1	0.029
FIGUEROA JL	1	0.029
FIJALKOW I	1	0.029
FINDEISEN W	1	0.029
FINE TL	1	0.029
FINIGAN BM	1	0.029
FINK LH	1	0.029
FISCHL R	1	0.029
FISHER WD	1	0.029
FJELD M	1	0.029
FLEISHMAN BA	1	0.029
FOGEL E	1	0.029
FOIAS C	1	0.029
FOLEY MH	1	0.029
FONG IK	1	0.029
FONG NT	1	0.029
FORESTIER JP	1	0.029
FORT JC	1	0.029
FORTMANN T	1	0.029
FOSS AS	1	0.029
FOSS S	1	0.029
FOTAKIS J	1	0.029
FOUTCH DA	1	0.029
FOWLER WT	1	0.029
FOY WH	1	0.029
FRAGOSO MD	1	0.029
FRATER MR	1	0.029
FREDERIC DK	1	0.029
FREDERICK DK	1	0.029
FREDRIKS TR	1	0.029
FREEMAN EA	1	0.029
FREEMAN R	1	0.029
FREILING G	1	0.029
FRENCH M	1	0.029
FRETWELL P	1	0.029
FREUND RW	1	0.029
FREY MR	1	0.029
FROGNER B	1	0.029
FROMION V	1	0.029
FRONZA G	1	0.029
FROST P	1	0.029
FROST PA	1	0.029
FU JH	1	0.029
FU M	1	0.029
FU MC	1	0.029
FUCHS JJ	1	0.029
FUJII T	1	0.029
FUJIMORI K	1	0.029
FUJISHIG S	1	0.029
FUJISHIGE S	1	0.029
FUNDAKOWSKI RA	1	0.029
FUNG PT	1	0.029
FURUTANI E	1	0.029
GAHINET PM	1	0.029
GAITSGORY V	1	0.029
GALIANA FD	1	0.029
GALIMIDI AR	1	0.029
GALKOWSKI K	1	0.029
GANGSAAS D	1	0.029
GANSEMAN CG	1	0.029
GAPSKI PB	1	0.029
GARCIA CE	1	0.029
GARDINER JD	1	0.029
GARDNER RB	1	0.029
GARG V	1	0.029
GARLOFF J	1	0.029
GARNETT J	1	0.029
GASPO J	1	0.029
GAVEL DT	1	0.029
GAVIN T	1	0.029
GAWTHROP PJ	1	0.029
GAZARIK M	1	0.029
GEIGER R	1	0.029
GEISS GR	1	0.029
GELFAND S	1	0.029
GEMPERLINE DM	1	0.029
GENDREAU F	1	0.029
GENG ZY	1	0.029
GEORGES D	1	0.029
GERA AE	1	0.029
GERDES JC	1	0.029
GERENCSER L	1	0.029
GERTLER J	1	0.029
GESING WS	1	0.029
GESSING R	1	0.029
GHANADAN R	1	0.029
GHIL M	1	0.029
GHOSH J	1	0.029
GIACOMINI L	1	0.029
GIANNAKIS GB	1	0.029
GIANNELLI M	1	0.029
GIANONE L	1	0.029
GIBSON JS	1	0.029
GIDO JF	1	0.029
GIESEKING D	1	0.029
GIL M	1	0.029
GILAI D	1	0.029
GILCHRIS JD	1	0.029
GILLIAM DS	1	0.029
GIUA A	1	0.029
GIULIANI S	1	0.029
GLAD ST	1	0.029
GLEASON D	1	0.029
GLIELMO L	1	0.029
GLOVER JD	1	0.029
GLUMINEAU A	1	0.029
GOCLOWSK J	1	0.029
GODBOLE SS	1	0.029
GODDARD PJ	1	0.029
GODDARD RE	1	0.029
GODHAVN JM	1	0.029
GOKCEK C	1	0.029
GOLDENBERGE A	1	0.029
GOLLIDAY CL	1	0.029
GOLLU A	1	0.029
GOMES ACD	1	0.029
GOMEZ GI	1	0.029
GONG KF	1	0.029
GONG Z	1	0.029
GONG ZM	1	0.029
GONZALES RL	1	0.029
GOODALL DP	1	0.029
GOODRICH RL	1	0.029
GOODSON RE	1	0.029
GOPAL IS	1	0.029
GORDON GA	1	0.029
GORDONCLARK MR	1	0.029
GORIGIORGI C	1	0.029
GORINEVSKY D	1	0.029
GOSSNER JR	1	0.029
GOTO T	1	0.029
GOTTLIEB D	1	0.029
GOWDY JN	1	0.029
GRAEFE A	1	0.029
GRAMMEL G	1	0.029
GRASSELLI OM	1	0.029
GRAVALOU E	1	0.029
GRAY CE	1	0.029
GRAY WS	1	0.029
GREENBERG SG	1	0.029
GRETTENB TL	1	0.029
GREWAL MS	1	0.029
GRIFFIN RE	1	0.029
GRIGORIADIS K	1	0.029
GRIMMELL WC	1	0.029
GRINOCH E	1	0.029
GROSSBERG MA	1	0.029
GRUBER P	1	0.029
GRUJIC LT	1	0.029
GU DW	1	0.029
GU KQ	1	0.029
GUAN XY	1	0.029
GUAN ZH	1	0.029
GUARDABASSI G	1	0.029
GUARDABASSI GO	1	0.029
GUERRERO G	1	0.029
GUIDORZI RP	1	0.029
GULCUR HO	1	0.029
GULINSKIY OV	1	0.029
GUNTHER S	1	0.029
GUO CF	1	0.029
GUO TH	1	0.029
GUO Z	1	0.029
GUO ZW	1	0.029
GUPTA MM	1	0.029
GUPTA NK	1	0.029
GUPTA S	1	0.029
GUREL A	1	0.029
GURVITS L	1	0.029
GUSEV SV	1	0.029
GUSTAFSON DE	1	0.029
GUZZELLA L	1	0.029
GYFTOPOU EP	1	0.029
GYUGYI P	1	0.029
HAAS VB	1	0.029
HABAYEB AR	1	0.029
HABIBIASHRAFI F	1	0.029
HADIDI MT	1	0.029
HAESSIG D	1	0.029
HAIMES YY	1	0.029
HAINES DF	1	0.029
HAJIVALIZADEH A	1	0.029
HAKOMORI K	1	0.029
HAKVOORT RG	1	0.029
HALIJAK CA	1	0.029
HALIKIAS GD	1	0.029
HALVARSSON S	1	0.029
HALYO N	1	0.029
HAMALAINEN T	1	0.029
HAMANN JC	1	0.029
HAMELIN F	1	0.029
HAMILTON WE	1	0.029
HAMMEL SE	1	0.029
HAMMOND JL	1	0.029
HAMZA MH	1	0.029
HAN SH	1	0.029
HAN ZJ	1	0.029
HAN ZZ	1	0.029
HANAFUSA H	1	0.029
HANDSCHIN E	1	0.029
HANNEN RA	1	0.029
HANSSON A	1	0.029
HANZON B	1	0.029
HARASTY GA	1	0.029
HARDY FW	1	0.029
HARPER RM	1	0.029
HARPER TR	1	0.029
HASAN AA	1	0.029
HASAN MA	1	0.029
HASEGAWA T	1	0.029
HASSAN MF	1	0.029
HATTORI A	1	0.029
HATWELL MS	1	0.029
HATZE H	1	0.029
HAUER JF	1	0.029
HAUKSDOTTIR AS	1	0.029
HAUSER J	1	0.029
HAUSER JE	1	0.029
HAUTUS MLJ	1	0.029
HAVENNER AM	1	0.029
HAVIRA RM	1	0.029
HAYAKAWA K	1	0.029
HAYAR M	1	0.029
HAYASHI M	1	0.029
HE CY	1	0.029
HE JP	1	0.029
HE LM	1	0.029
