0.00045082776705385186,-0.04173553197688307,0.0034911339835161925,-0.01430958007404115,0.00030805789356236346,-0.023645935226909387,-0.009875791858576122,-0.5211039809305476,0.0257787463274326,-0.07872635651074233,0.07999814451250131,0.3079488808980386,-0.3277380185986658,0.01927712668384629,-0.015515569549279462,-0.005602575269222143,-0.07907781491121568,1.0809175910176236,-0.04475745407216891,-0.019429551048233407,-0.020749823494043085,-0.13338479341837228,0.499701528755395,1.0280246995134803,-0.006015027395733341,0.3271293363077348,0.03268293525889021,0.054768409061580314,0.01780435318050877,-0.10281266099536879,-0.024630474876516928,-0.012298991917305102,-0.0120790921500884,0.04733280643085891,0.008249034153777757,0.030863204667639366,0.02516203748382395,-0.002015084358419017,-0.08315477741598443,-0.05632304768641916,-0.0664541212900076,-0.07489745106431656,-0.041251739998187986,-0.029495506543753436,0.028497539782392778,-0.021726956951169996,0.028809830371756107,0.1645513997773378,0.007483977738957037,-0.35419453073336626,0.001173483406091691,0.000558442857254704,0.02219706145393019,0.04344250794565596,-0.02754466399710509,0.18847466818351677,0.021826155094458954,0.002596495030729784,0.03034725578618236,0.008340142926101635,0.06650968263602408,0.0318772539631027,-0.015024124572846631,0.08274859568655302,0.04110393572045723,-0.2061930883974128,-0.02412440276111738,0.0222834604428499,0.05391057557426393,0.0571903539566847,0.0329816537177976,-0.04629507293498136,-0.369331743440398,-0.06737778957540286,0.01906207125284709,-0.05575913913526165,-0.013169637228202191,0.020499670994468033,0.10584013189509278,0.016622555041067244,-0.009247574039363826,-0.14951213302629185,-0.01458699634167715,0.014053571087060845,-0.01701140708019011,0.06981362758415344,0.032454552558462524,-0.01657040957115896,0.06512985310473596,0.07523290823519346,-0.025557211472914787,-0.0303924477293549,-0.009391349496581824,-0.032894279856009234,-0.007664937973459018,-0.043201646948091366,-0.09462361350722404,-0.07493007753691927,-0.018841484570657485,0.007873659470533312,0.0807327752281708,-0.01435234125193574,-0.37131358620217725,0.010395751592568558,0.08756245197082535,0.016641233321934124,0.041578122728765265,0.09932120521079923,0.013778735892628902,0.0026267100183758885,-0.10045061048640491,0.011094959050979014,-0.012578615288475703,0.004287392332116724,0.5277172523401532,0.12953898227408445,-0.027374106448405655,-0.02573092528837151,-0.0689122701605811,0.05970614303419097,-0.0013827311950080912,0.017571074078659876,-0.0002760735296760686,-0.04979326401871731,-0.07559648400729202,-0.038538339817932865,-0.006884220534630003,-0.03548400265754026,0.03777700529235517,-0.00603063995094999,0.3165270699096254,0.47814691279018007,-0.06772624082259426,0.5580386450692458,-0.23138811982244079,0.04656097372571821,0.06947013421995507,-0.008133309116601595,-0.07404137074263417,0.00037541344045166625,-0.053829768318223614,0.032978926130454056,0.06728335549451003,0.006930542961185893,-0.39335179137196974,-0.4348078368748247,0.047915778004608,0.016294417917379178,-0.045459363973350264,-0.0337681223245454,-0.01927698413055623,-0.006568092880797849,0.03545248038244608,0.07601821749585724,0.04723563556490262,-0.004792630148131138,-0.0048347782212658785,-0.31905786393326707,0.017338130558073317,-0.0889735493678927,-0.03409771415317664,-0.03401448132876794,0.07024301287970047,0.001634785121495952,0.01084899496709113,0.4046325651161169,0.019851492769703327,-0.0061814810710529855,-0.012654224571633677,-0.059353033859224524,-0.027616425354381136,-0.009476116534642642,-0.022864986805871013,0.017377883901644964,0.026988923662429443,-0.6295851505387873,-0.029109595650368192,-0.6328181424319155,-0.013940475741037517,0.025758930621123,0.03164873455853012,-0.010212441178737208,-0.005036073484689041,-0.12775469572989095,-0.01619146681332495,0.01099934358489918,-0.018547418811294847,0.009243177610187558,0.09947485067823436,-0.1831996246764902,-0.024818198864522856,-0.014277626358477846,-0.00032106583057611715,-0.2148901721375296,0.04765600015889504,0.1560880737415573,0.03387143632085099,0.1737574672943083,0.6182658891520987,-0.06825986676085449,0.018319406995033205,-0.005436701931103016,0.016306726707739472,-0.015405558247039153,-0.048960087484374526,0.012217010637868952,0.010970696770186805,-0.00807276525438283,-0.04579933575587347,-0.041987920239535015,-0.8176688265348275,-0.0115321294797468,-0.010616294002829818,-0.051741024114562606,-0.21751390742429066,-0.02915254449362692,0.09980199700567027,-0.024359937022381928,-0.017448977395929433,-0.00459311953386532,-0.06882172767291195,0.054017625019696425,0.030453013708211074,0.03592270870831271,0.023975289943336975,-0.027734909430364496,0.05412242762395181,0.0006910125557624269,1.1363678379839257,0.12181423586480378,-0.02303424936508236,-0.017480975624494022,0.02392005838737532,-0.05069920462665323,-0.029466115418472327,0.0009077967279154109,-0.0006846928627055604,0.07570693773664061,-0.017738545472610667,0.024652581611007918,-0.04293411961043603,0.01338213982671732,-0.029956227785078227,0.08309165945593122,-0.010015699865107308,0.1591735848423923,-0.6022143758036691,0.02757076165585204,-0.15953246374920127,0.00443274662757176,-0.0649068182656265,0.07552716283134941,-0.014084789003391052,0.006640267765305907,0.02860864584818046,0.013645504433952738,0.0059192573992277175,0.021038990693341475,-0.0003846697127301013,0.009937673137756065,-0.0020122141797855875,0.040996565432806165,0.06565486833005707,-0.008411891715695674,-0.009763819694853737,-0.04619899362387514,-0.3785129206789861,0.025835245490839043,0.03491248146747239,-0.04354690372929326,0.025329163729111315,0.030935819370824902,-0.009222485356076504,0.015942923615511972,0.054892666261366685,-0.11006167823688884,-0.02593922476080479,-0.030743137082026806,-0.006574733357865625,-0.08068310061514694,0.030275228099071683,-0.04118396410285641,0.11214363813996897,0.03340459867604295,0.21981621416125563,0.05560209055329324,0.006467803057603305,-0.6541127118616714,-5.554469316848554e-5,0.047647760991822,6.124733749857114e-5,-0.07369900567573495,0.026805579851497896,-0.027471129774880865,0.0014313459632830927,0.0018434796002111398,-0.040398963221377926,0.03859828071381344,0.20693243041478127,-0.06965124139787804,0.03413868528491548,-0.26788512037273904,0.008664807967193155,0.967940793667367,0.0059306028106220765,1.2300231812751008,-0.0036023504890181357,-0.5916068288861425,0.02008416323894835,0.05058904663019348,-0.05208103649124496,0.04519103604980046,0.03204684226875543,0.043270296338050684,-0.06791025765051018,0.3220292249125123,0.006570559015017352,-0.013448765599605395,0.03883548141038773,0.018615320498611254,0.03403011103682729,0.8200614246688929,0.06005395486499765,0.008103394276986364,-0.04710818355306401,0.030985713788595604,-0.17053543864312815,-0.015090934464751626,0.06867929376858228,-0.006982207174587529,0.12654485855750863,-0.005063854097898002,-0.10503705188784807,-0.010298213106580079,0.019190020335372537,0.024911122903858995,-0.002305428266481613,-0.015411450487590628,0.07556013583462118,-0.09364080916839157,0.7570339663270715,-0.006490657859103521,-0.2895812131769162,-0.5485318349305999,-0.005606193954008631,-0.0028752256803272758,0.006566796390870877,-0.2025434944700919,-0.8253732855755516,0.06023688973618846,-0.02737921701736923,0.047867136239801766,0.03484946264870814,0.009833589604113513,0.07269192020976334,-0.03772182981424521,0.12490921265390398,0.03796024962593947,0.10478580886228883,0.016207052030949853,0.021851611292731832,0.0315503697929671,-0.06030171814836649,0.000298437040328281,-0.005928882767875621,0.04336623467679601,0.028372413022225373,-0.10765127962076804,0.04566382079428877,0.06336350666788348,0.02738975988177117,0.07698341192281077,-0.031027931040512158,-0.0018917989127658075,-0.07941364170255838,-0.14096330037136795,0.058269225442927564,-0.0135008852048486,0.02460702412304272,-0.01764231602554389,0.030641583349279244,0.014065495300201292,-0.07184695087380533,-0.030238347615522798,-0.05576912915057619,-0.016021820002720233,0.015684541474911384,-0.023183820625490625,0.006650926295947102,-0.009097701075347686,0.003162499213431147,-0.050755934090830124,0.04807171870561433,0.1312482994289894,0.06758191113931389,0.009918226907757344,0.002562878166372684,-0.022066750103931554,0.03255493078177096,0.006726787484012675,-0.0040551074398536,-0.09283674607218018,-0.1098321053905238,-0.011940111184230773,-0.01710985020326916,-0.00022044430807000026,-0.0006071496118238429,0.021128539576238836,0.20731072117087024,-0.022772693782826536,-0.06784693869849434,-0.0034349335692240857,-0.0685308682404866,0.0506927508768058,0.11532784410718477,0.03251425485541404,0.04071327717974782,-0.03858926030079601,0.03239914013283851,0.011406952948163962,-0.042975423928425016,0.08349571342114359,0.011576210698763134,0.05936758563439071,0.007107849361318586,-0.06392994114503381,0.07420935486697999,-0.1264834781322861,-0.09063078766484978,0.0791304818112053,0.04881117967852333,0.018123720028597745,-0.0018095929717674153,-0.0017079587469197577,-0.12068277594698884,0.07464755788532784,0.004926507859636331,0.0425909152982058,-0.008281447598733394,0.004592182649503229,-0.027915242200378998,-0.11128009071580891,-0.07616164266437409,0.005392234614191693,-0.04729711873369524,0.07615321539651632,-0.07238609812065988,-0.049365871091140434,-0.09379042678165206,0.11463630024672966,-0.08095579988412283,0.02247204806735681,0.03505380353453802,-0.05969932021253044,0.020219545338477474,-0.016281733378036733,0.04095550719011953,0.011148802521347534,-0.0663561578730878,-0.02684264819163218,0.04278527981296065,0.08620570916491488,-0.001942494449338028,-0.031379786164507095,-0.01482185549048154,-0.0443387346176678,-0.04641867129612365,-0.07266155922116013,-0.1260365930984335,0.01740674256643615,0.008922841323965258,-0.052846186903479975,-0.050639240915188566,-0.0044452323018049356,-0.04035718281920708,0.005448817261822114,-0.031118683198656072,-0.028433212230083882,0.027174949849722907,-0.08563934740777768,-0.004056946012497065,-0.041577501683377704,-0.0029150932864467904,0.003024751978500717,0.006564115479704924,0.005289467101192713,-0.0736084235868475,-0.037860394643530526,0.01731209398349165,-0.050896479031507624,0.027349373143806588,-0.025849889956589323,-0.027281204438622808,0.017738635011482984,-0.0334464308070892,0.046211961529479595,0.010323083948605927,-0.012543570150910455,0.08871726130200841,0.07970820974151138,0.012828374323362368,0.10953002635505982,0.030606803940600003,0.10264108763514912,0.023040707193104026,0.026501077620196156,0.02934762484710518,0.013420716728433035,-0.05474629121817998,-0.024230740924394922,-0.09558801652474358,-0.06053644278290449,-0.008265663354904973,0.020367706591059687,0.02871939319811645,0.005123484304021986,0.035406249391598976,0.05991670063667698,-0.054367587658816774,0.06895039595656272,0.04785429473940894,-0.0459009826372494,0.02250726054421648,-0.021769261442386778,0.013374442532949615,-0.004516586463068961,-0.025494219250504102,0.031084629237739136,-0.09807410024586716,-0.004260477545358299,-0.043402565590440645,-0.004729202201815497,-0.007283997582817392,-0.007939399932183733,0.036086137992242584,0.14169476079223386,-0.04276181485727193,0.07487040556031843,0.02533259388201259,0.03223398082081985,-0.01791384520038264,0.0024337055310752476,-0.04735323850763962,-0.030430350646838633,0.02417864732828434,-0.004188844046439044,0.04269296348866192,0.006243685461868154,0.0005606190097751096,-0.02402899168737349,-0.013581407387391664,0.01681641678806045,-0.11407047989450803,-0.20912087413489644,-0.03250525399380422,-0.024524376652379942,0.06184846258474863,-0.021627515424370358,-0.15915383196625044,-0.003861623901684652,-0.11428764890661114,-0.0686980098848835,0.061638301487164426,-0.011427229714172427,-0.04565487750005559,-0.00341048262134791,0.1300625409130589,0.10812676800560439,0.04235456720380171,-0.037132257462872076,-0.03132648051905562,0.06851030168081707,-0.0012730700764223002,0.020023434197355527,-0.0002806849115586374,0.041577565823445184,0.009120389294821507,0.016438996502984082,0.0033434386982662545,0.03217779187434644,-0.03392613538017031,-0.014078151289140806,-0.18770184956429148,0.015226012946186529,0.006893476854401115,0.06423903227300798,0.0037262075620674295,0.044642562540502695,0.031045745741721475,-0.0395911794694257,0.028305684116276097,-0.10572845983551815,0.014132002570477198,-0.07106998455856228,0.304104807699332,-0.05845988402825242,-0.044095071287301835,0.34903232787837624,0.033363075854140334,-0.11672834328055615,-0.023354479257250205,0.11687800300751405,-0.02538634048505628,0.020055852729456092,0.0261215609498322,-0.056296813156222925,-0.06721137854037806,0.06555695004863082,-0.16643306401937252,-0.009467488167274496,-0.007608976477058604,-0.008094836551208573,-0.005816995388613577,0.21680863880487777,-0.02662023957088877,0.051484023013472324,-0.038826625219371635,-0.010756643940112554,-0.0833292743027414,-0.03468203920601809,-0.038476077188533964,-0.1653157333839772,-0.1070590615272522,0.009259382057280163,0.0024649418229500952,0.2323788054382021,0.022621147974859923,-0.03081051689605374,0.002936730357760098,-0.02883591356476245,-0.04454608960236328,-0.02205053059412876,-0.031898342023851,-0.02432163499724993,0.20641349521974917,-0.025033843429810076,-0.013220490123785567,0.04741308003758604,-0.010861753421295361,-0.049678539737897154,0.056281728684552945,-0.02588637697226659,-0.0601875543143251,0.026557710181805305,-0.0072466010105927126,-0.0746865939545387,-0.09592372431870899,0.00816632323937938,-0.0845180974761206,0.03339562362180004,-0.05730541887169238,-0.09281135298442678,-0.014016679033375112,0.020256424507351767,-0.0419955352517718,0.03748258673113014,0.02131000766530633,-0.14015939941873512,-0.05812590659024863,-0.018105923692928627,-0.014003839411088848,0.015655814440833637,0.04226990029849276,-0.15113144527276745,0.040525719756260514,0.011874884000462771,-0.14054524918446987,0.12880613732158963,-0.015014967501542742,-0.010058995093459089,-0.026778996011898926,-0.0488934113036521,0.10748665136270574,-0.03066625135124923,-0.0994964257929496,0.042177653202998044,0.05672129426557149,0.1274570763707743,0.0039027703969622962,0.006731354798375833,0.023201381680337363,-0.09920960311501403,0.01656170670685242,-0.07999607056262903,-0.02259329548905953,0.03266436661942862,0.11419808277423726,-0.25210824659336595,0.027234650777245406,0.15174757892236812,-0.021363469340940355,0.1321920905575098,-0.008490424801493646,0.030124213259114185,-0.01807527020901034,0.011353576340297877,-0.001980849087885872,0.00942239465257444,-0.037189261977800925,-0.06539992851776333,-1.477158121931943e-7,-0.0001252390562740402,-1.5777528613813985e-5,-0.00019950636524512788,-0.0019356976354742983,2.513310635027244e-7,3.8905384785181685e-6,0.031600744328898145,0.025572699023541645,6.976109799228247e-5,0.0009499904791141489,-1.5428243912984918e-7,-0.011415116788526802,0.01337229622652103,-3.17679576977703e-6,-3.149075085222795e-8,-0.022483078940865653,-0.0004443956239903457,-0.0015598707028914305,8.553636544750276e-5,-8.775311263198304e-7,1.182739807828459e-8,4.5406147653609397e-7,0.1684895704529481,0.013333608062566782,-2.1338857108255116e-6,0.016123322620842373,0.0001364371137242415,-0.0009732622644094135,-0.006062322267098352,0.0009561790688721317,0.0023630995473524763,0.0032900475311521404,-0.000309267653904044,-0.08435311296852888,1.1500554403590102e-7,-0.0022957514120207634,-9.503151456868864e-7,-0.00030998215223121406,-6.90393190363618e-7,1.0120768785711054e-7,-0.0012331837137935509,-0.0001989260389532177,-1.3976834394881493e-8,0.0016105399948855847,1.1177603641332468e-5,0.04428701572760474,-9.722797178479681e-8,-0.1298936443781713,-2.1928796600900746e-5,2.3300823521130165e-6,2.3080393260661858e-8,3.626641344595116e-7,-9.173668016476677e-7,-2.265011688103169e-8,-1.9112746642291345e-7,-0.010622254812119536,-1.3119707337454906e-8,-3.175679371203444e-5,0.010846769777344889,9.479184386984585e-6,0.007686021798747333,0.0036122879270692465,-0.0025420426804600993,0.3647246116597671,8.799580096974235e-6,-3.8700696541660307e-5,0.00019947766664074607,3.063223409059679e-7,-0.13088960366258107,-0.00026909630551585906,7.43472177622273e-6,2.5784688791774535e-5,-5.9306493913169334e-5,0.004791002038928127,1.044740219356688e-6,-0.008733878716853383,0.0019867534121971175,0.10069084443784959,0.008587090909486506,-0.03169753793918062,-0.0011329416740224474,1.6138384101527237e-5,0.0008643441484394998,0.000991633841195494,0.009087993785215076,-0.007088207168862937,4.5348194212951887e-7,-0.00033254669420212934,-0.0014352913523225652,-4.953428549470118e-5,-0.020922984114349674,-1.1851780591654038e-8,-0.00028537286818419716,0.015409848510898883,1.673015529628577e-8,2.8639313390970735e-9,0.04118843388641835,-0.0008186489503714256,7.367528609622531e-7,3.5653628218529354e-7,0.0019930126507006207,0.001282436227938888,-0.03841693378990385,6.93665811707378e-7,-4.33205456917829e-6,-0.10914269831755519,-0.1469096912042005,0.06617225603258703,0.008100425443444692,-0.007521504947135327,0.0018254638862913453,0.01844742401772237,-0.0010879401076611117,0.0009816164194091925,0.2759837754420005,8.284361905142035e-6,-8.416451208859144e-5,-1.8532125166696375e-8,-3.313812198951771e-7,0.02234478974423837,-7.170174295967335e-8,-0.008082529161583807,-0.03393084248091327,-4.514181750625568e-8,-0.0001090547726079194,-9.895032146500782e-5,-2.9258695726896988e-5,-8.181628666226182e-7,0.0051547299028698035,7.480640629747848e-6,-9.431713408059039e-7,-0.02074935690984603,-0.00040509058776194706,1.096789675389398e-5,0.03033527726393004,9.851297024854322e-6,-7.45593652175941e-7,0.00010477063788183472,-0.017050799070602807,-5.367380872464689e-7,-7.939768070741593e-5,-0.0009182837631840357,0.011584624677198008,-0.002623630667798693,0.006680545711333252,-3.2043355352066394e-9,-2.81194636714277e-7,-1.2269514906571022e-5,-2.5955978069126806e-8,-0.0002917928300743,0.0004029035389407909,-0.012229071851834306,2.2356523133593154e-6,3.648460722693869e-5,-1.5449765831468398e-6,4.507895143435192e-5,-0.00989387012896259,3.3245002246506256e-7,-0.11569770930509549,-1.133193895341833e-5,-2.830142322709714e-8,4.161263677396679e-6,-0.0046825516801618505,-2.677677382045829e-7,-2.8448732485421638e-9,-0.03854363496066071,2.596879226490767e-6,0.00025560567158322556,5.15048182853084e-7,0.0020631951241796287,-3.4327213040530324e-5,1.7713069374813983e-5,-1.152423865047325e-5,-0.0012312807790806346,-0.07268599298186018,-0.001611170941941964,8.069905542473776e-5,6.33971182835587e-10,-0.0003866026656691446,6.155152587439261e-5,-0.10277352278583862,0.0006771373699905325,1.4202177482269818e-5,3.961245457622135e-8,0.00021375766603526358,0.010175811247506772,-8.2224247549334e-5,0.013801357714328333,-1.4562373373133708e-7,2.1141653945733196e-5,-0.055909006792717264,-8.045483517460372e-7,1.5325852740166734e-5,-2.4099384965836634e-5,-8.37834162437101e-6,-2.31715826364276e-5,2.9614137605701862e-8,-0.00016498033715706129,-0.00011987589424933276,2.1317496946230557e-7,6.143897941868204e-5,-0.00073304198147639,-1.7026266478009644e-5,-7.576997455502332e-7,-2.9074205625881366e-6,-0.0002875595074449677,-0.0004163164611199477,1.3047693238192083e-7,0.106442373333266,1.3208947706178087e-6,-6.112300444138796e-5,-0.043495535624970216,-1.0309206360248346e-6,0.00012612010517543126,-0.00018091276469700546,4.311774062185775e-8,-5.014320524576732e-5,2.357117355814009e-7,-0.001633059100868195,1.1340663962966513e-5,1.394626355139027e-8,9.182229394610886e-6,3.840043080072242e-6,-1.517523572303059e-6,-0.010859994394195382,7.814806563238158e-8,-0.021470050429343246,9.352415501202686e-7,-3.704577907891887e-8,-0.01788148290506797,-0.038020670908736065,-5.554599209799463e-8,0.0009657965573950378,2.7111020163950172e-5,-0.0002473807040708209,1.2872295314991788e-5,-2.303197856322629e-8,-0.0001350708991409988,0.0007443885972122644,0.007524467678194924,-5.2725915913320875e-6,-0.0008869602133785293,-2.9546440483835257e-6,0.001629197300985652,-0.00023587001098235305,-0.001537804083852734,-0.3229939868324436,1.290735690100131e-7,-3.322058198473865e-6,4.277148364000352e-8,-0.020663241344209382,-2.6199845763130725e-5,-1.8150164850239126e-7,0.07371474849423976,-1.2409168818005266e-7,-0.004764104887499343,0.00010215405927738175,0.04409651720561669,3.339923052170929e-7,-0.001172872282154458,-4.170517764641446e-8,-2.225885165130226e-6,6.742443507332108e-8,0.0005782134314458176,-6.2163955102945145e-6,-0.015233602375246846,6.108675520977158e-5,-0.0005644341495383287,-7.379800366375672e-8,1.999006701253192e-6,-0.00013040169579880967,4.0539476633700416e-8,1.5503840899988575e-7,4.4661495110176475e-5,-1.2365252464618948e-5,0.0008843640025588684,-0.00375621647879143,0.006880417754700829,2.320612330401761e-6,-0.00019514415255628137,0.000458703384964565,-0.17499835777562112,5.749814356754979e-7,-7.990889231201947e-5,6.405346454130267e-5,-0.0018215861190924443,9.472021730128066e-6,-0.14391257140232483,-4.120253453421263e-7,-0.10070654476294294,-1.3872138980630666e-5,0.0004893004453379035,-1.7274722990734404e-5,0.000991862978366953,0.13920027340645902,0.00193489287266857,0.028207564322656253,-0.00038394531632235385,9.614558607866797e-9,-1.6236544562037158e-6,-0.00047647949197227035,-1.0341424532770566e-7,0.010362253403854993,2.1403031254252358e-7,-0.000714761221615845,8.083198482111698e-6,-0.0032376360541093163,-0.014006906829308718,1.5964282325166973e-7,0.006947539633983979,1.048647720344742e-5,-7.615617925692264e-8,0.014655168393801432,0.0005231770355749177,-0.002343087689951062,-0.1368878821376711,-8.383170150172425e-6,6.0357345668116125e-6,-0.00016772696253752883,1.9585960157452592e-7,2.0080259481186386e-9,-0.0026304968395720607,-0.02712430982137448,0.0002865987006224202,3.4421159733344364e-6,-0.00013946664575925638,5.764584227602176e-7,0.03953456922317855,-0.0008597214683163656,-2.679901003688201e-5,-0.027693692400589498,-8.433408773839829e-9,8.667605747698058e-8,0.0025717922432022533,0.00027841363407787867,5.370663193104974e-5,4.145322644063913e-9,-0.022797915518822265,-5.615618543330925e-5,0.0017006143215212433,0.015147524688700287,-0.002140538800176728,0.00014642097850270375,0.00900286926116678,0.031272143539808894,-4.266857701494195e-8,0.0008058217035227244,-0.0035450948903417157,1.1622735383021165e-5
