Authors	records	% of 664
ANAND SS	1	0.151
ANASETTI C	1	0.151
ANDERSEN FH	1	0.151
ANDERSON C	1	0.151
ANDERSON H	1	0.151
ANDERSON K	1	0.151
ANDERSON P	1	0.151
ANDRADE LD	1	0.151
ANDREUX F	1	0.151
ANDREWS N	1	0.151
ANDREWS PA	1	0.151
ANGEHRN W	1	0.151
ANGELETTI M	1	0.151
ANGOS P	1	0.151
ANKARBERG-LINDGREN C	1	0.151
ANNEQUIN D	1	0.151
ANSQUER JC	1	0.151
ANTIGA G	1	0.151
ANTMAN EM	1	0.151
AOKI K	1	0.151
APONTE J	1	0.151
APPEL LJ	1	0.151
APPERLEY JF	1	0.151
APPLEBY L	1	0.151
APPLETON M	1	0.151
APPLEYARD M	1	0.151
ARCESE W	1	0.151
ARCHER L	1	0.151
ARDISSINO D	1	0.151
ARIENS RAS	1	0.151
ARIHARA Z	1	0.151
ARIUTTI R	1	0.151
ARLT VM	1	0.151
ARMANI F	1	0.151
ARMSTRONG BK	1	0.151
ARMSTRONG P	1	0.151
ARMSTRONG RJE	1	0.151
ARONOW HD	1	0.151
ARTIK S	1	0.151
ARTUSA M	1	0.151
ARVILOMMI H	1	0.151
ASANTE-POKU S	1	0.151
ASHIHARA E	1	0.151
ASKANAS V	1	0.151
ASKARI F	1	0.151
ASMA A	1	0.151
ASMAR-KRISTIANSEN D	1	0.151
ASPDEN RM	1	0.151
ASSMANN G	1	0.151
ASTAGNEAU P	1	0.151
ASTON CE	1	0.151
ASTUTI D	1	0.151
ATAR S	1	0.151
ATTARAN A	1	0.151
AUTOLIATANO A	1	0.151
AVANZINI F	1	0.151
AVRON A	1	0.151
AYLIN P	1	0.151
AYLWARD P	1	0.151
AYLWARD PEG	1	0.151
AYRES JG	1	0.151
BA'AQEEL H	1	0.151
BABA T	1	0.151
BABYN P	1	0.151
BACCHETTI P	1	0.151
BACCI G	1	0.151
BACIGALUPO A	1	0.151
BADER F	1	0.151
BADESCH DB	1	0.151
BADGETT AA	1	0.151
BAETEN CGMI	1	0.151
BAGIELLA E	1	0.151
BAGNARDI V	1	0.151
BAGNOLI F	1	0.151
BAHR MJ	1	0.151
BAHRA A	1	0.151
BAILEY A	1	0.151
BAILEY AJ	1	0.151
BAILEY R	1	0.151
BAILEY W	1	0.151
BAILEY-KING S	1	0.151
BAIRD AE	1	0.151
BAJARDI P	1	0.151
BAKER A	1	0.151
BAKER DG	1	0.151
BAKER J	1	0.151
BAKKETEIG L	1	0.151
BAKST A	1	0.151
BALAGTAS CC	1	0.151
BALANA L	1	0.151
BALKWILL A	1	0.151
BALL S	1	0.151
BALLOU WR	1	0.151
BALZAN C	1	0.151
BANATI RB	1	0.151
BANATVALA N	1	0.151
BANCHI G	1	0.151
BANERJEE MK	1	0.151
BAQUI AH	1	0.151
BAR F	1	0.151
BARAH F	1	0.151
BARBA G	1	0.151
BARBEAU C	1	0.151
BARBER PA	1	0.151
BARCZY G	1	0.151
BARILE N	1	0.151
BARKAN AL	1	0.151
BARKER RA	1	0.151
BARKHAUSEN J	1	0.151
BARKHOF F	1	0.151
BARKMANN A	1	0.151
BARLERA S	1	0.151
BARLOW L	1	0.151
BARNATHAN E	1	0.151
BARNES NC	1	0.151
BARNES PJ	1	0.151
BARNETT HJM	1	0.151
BARNIE A	1	0.151
BARON P	1	0.151
BARONE A	1	0.151
BARRATT TM	1	0.151
BARRETO A	1	0.151
BARROS VLRS	1	0.151
BARRY N	1	0.151
BARTLETT K	1	0.151
BARTOLAZZI A	1	0.151
BARTOLI M	1	0.151
BARTOLI PL	1	0.151
BARTSCH G	1	0.151
BARUCCA G	1	0.151
BASSI C	1	0.151
BATES AS	1	0.151
BATES E	1	0.151
BATH PMW	1	0.151
BATHGATE AJ	1	0.151
BATTEGAY M	1	0.151
BATTIN M	1	0.151
BATTRAM E	1	0.151
BAUER H	1	0.151
BAULAC M	1	0.151
BAUMANN K	1	0.151
BAUTERS C	1	0.151
BAUTZ A	1	0.151
BAVENHOLM P	1	0.151
BAY-NIELSEN M	1	0.151
BAZELMANS E	1	0.151
BEACH ML	1	0.151
BEAGLEHOLE R	1	0.151
BEARD CB	1	0.151
BEATTIE JM	1	0.151
BEAUCHANT S	1	0.151
BEDON R	1	0.151
BEETS GL	1	0.151
BEETS-TAN RGH	1	0.151
BEGER H	1	0.151
BEGHI E	1	0.151
BEGIKHANI N	1	0.151
BEGUM R	1	0.151
BEHNKE JM	1	0.151
BEHRENS GMN	1	0.151
BEHRENS RH	1	0.151
BELANGER A	1	0.151
BELATINY-KENEZ A	1	0.151
BELGHITH M	1	0.151
BELIZAN JM	1	0.151
BELLANUOVA I	1	0.151
