Authors	records	% of 809
MAZIN D	2	0.247
MAZZALI PA	2	0.247
MCLAUGHLIN MA	2	0.247
MCLENNAN SM	2	0.247
MEIJLER MM	2	0.247
MENDEZ CD	2	0.247
MEUCCI M	2	0.247
MEYER M	2	0.247
MILLER M	2	0.247
MILLIKEN RE	2	0.247
MIRANDA JM	2	0.247
MIRZOYAN R	2	0.247
MOLES M	2	0.247
MORA A	2	0.247
MORALEJO A	2	0.247
MORIN H	2	0.247
MORISHITA Y	2	0.247
MOSER EI	2	0.247
MOSER MB	2	0.247
MOVSHOVICH R	2	0.247
MUELLER S	2	0.247
MURNANE MM	2	0.247
MURPHY MT	2	0.247
MUSTARD JF	2	0.247
NAKAGAWA M	2	0.247
NIETO D	2	0.247
NIKOLSKAYA T	2	0.247
NIKOLSKY Y	2	0.247
NILSSON K	2	0.247
NILSSON MC	2	0.247
NINKOVIC J	2	0.247
NIZET V	2	0.247
NODA S	2	0.247
NOMOTO K	2	0.247
NOVOSELOV KS	2	0.247
OGAWA Y	2	0.247
OKITA K	2	0.247
OTTE N	2	0.247
OYA I	2	0.247
PAOLETTI R	2	0.247
PAREDES JM	2	0.247
PARMIGIANI G	2	0.247
PARSONS DW	2	0.247
PASANEN M	2	0.247
PASCOLI D	2	0.247
PAUSS F	2	0.247
PEGNA RG	2	0.247
PEREZ-TORRES MA	2	0.247
PERSIC M	2	0.247
PERUZZO L	2	0.247
PIAN E	2	0.247
PICCIOLI A	2	0.247
PLAUT JJ	2	0.247
POLASKY S	2	0.247
POLIDORO BA	2	0.247
POLLARD TD	2	0.247
POULET F	2	0.247
PRADA F	2	0.247
PRANDINI E	2	0.247
PUCHADES N	2	0.247
PUTZIG NE	2	0.247
RAINES JM	2	0.247
RAJENDRAN L	2	0.247
RANSOM SM	2	0.247
RAYMERS A	2	0.247
REIMOLD WU	2	0.247
REN ZF	2	0.247
RHODE W	2	0.247
RIBO M	2	0.247
RICO J	2	0.247
RIES J	2	0.247
RISSI M	2	0.247
ROBERT A	2	0.247
ROBERTS JM	2	0.247
ROSSMANN MG	2	0.247
ROTH M	2	0.247
