Authors	records	% of 2962
HAMON O	18	0.608
HARRISON PF	18	0.608
HARRISON TJ	18	0.608
HART PA	18	0.608
HARTON JL	18	0.608
HAST C	18	0.608
HAUKE A	18	0.608
HAWKES CM	18	0.608
HEARTY C	18	0.608
HEUSCH CA	18	0.608
HICHEUR A	18	0.608
HITLIN DG	18	0.608
HRYN'OVA T	18	0.608
HU H	18	0.608
INNES WR	18	0.608
IVANCHENKO VN	18	0.608
JACKSON F	18	0.608
JACKSON PD	18	0.608
JACOBSEN RG	18	0.608
JAWAHERY A	18	0.608
JAYATILLEKE S	18	0.608
JESSOP CP	18	0.608
JUDD D	18	0.608
KADEL RW	18	0.608
KADYK J	18	0.608
KARYOTAKIS Y	18	0.608
KAY M	18	0.608
KELSEY MH	18	0.608
KERTH LT	18	0.608
KHAN A	18	0.608
KIRKBY D	18	0.608
KITAYAMA I	18	0.608
KNOWLES DJ	18	0.608
KOCH H	18	0.608
KOCIAN ML	18	0.608
KOFLER R	18	0.608
KOLOMENSKY YG	18	0.608
KOPTCHEV VB	18	0.608
KOWALEWSKI R	18	0.608
KOZANECKI W	18	0.608
KRAL JF	18	0.608
KRAVCHENKO EA	18	0.608
KRISHNAMURTHY M	18	0.608
KROEGER R	18	0.608
KURUP A	18	0.608
LACKER HM	18	0.608
LAFFERTY GD	18	0.608
LAMSA J	18	0.608
LANCERI L	18	0.608
LANGE DJ	18	0.608
LANGENEGGER U	18	0.608
LANGER M	18	0.608
LANKFORD AJ	18	0.608
LAPLACE S	18	0.608
LAVIN D	18	0.608
LECLERC C	18	0.608
LEES JP	18	0.608
LEITH DWGS	18	0.608
LEPELTIER V	18	0.608
LERUSTE P	18	0.608
LEVI ME	18	0.608
LEVY SL	18	0.608
LEWANDOWSKI B	18	0.608
LILLARD V	18	0.608
LISTA L	18	0.608
LIU R	18	0.608
LOCKMAN WS	18	0.608
LONDON GW	18	0.608
LONG O	18	0.608
LOSECCO JM	18	0.608
LU A	18	0.608
LU C	18	0.608
LUITZ S	18	0.608
LUSIANI A	18	0.608
LUTH V	18	0.608
LUTZ AM	18	0.608
LYNCH G	18	0.608
LYNCH HL	18	0.608
MACFARLANE DB	18	0.608
MACKAY C	18	0.608
MALLIK U	18	0.608
MALY E	18	0.608
MANFREDI PF	18	0.608
MARCHIORI G	18	0.608
MARGONI M	18	0.608
MARKER CE	18	0.608
MARSISKE H	18	0.608
MARTINEZ-VIDAL F	18	0.608
MATTISON TS	18	0.608
MAYER B	18	0.608
MAZUR MA	18	0.608
MAZZONI MA	18	0.608
MCKENNA JA	18	0.608
MCMAHON TR	18	0.608
MEADOWS BT	18	0.608
MEYER TI	18	0.608
MEYER WT	18	0.608
MIFTAKOV V	18	0.608
MIR LM	18	0.608
MONGE MR	18	0.608
MORANDIN M	18	0.608
MORGANTI M	18	0.608
MORGANTI S	18	0.608
MORTON GW	18	0.608
MUHEIM F	18	0.608
MULLER DR	18	0.608
MULLER-PFEFFERKORN R	18	0.608
NASH JA	18	0.608
NERI N	18	0.608
O'GRADY CP	18	0.608
OCARIZ J	18	0.608
ODDONE PJ	18	0.608
OFTE I	18	0.608
OLIVAS A	18	0.608
ONUCHIN AP	18	0.608
ORIMOTO TJ	18	0.608
