Authors	records	% of 58820
LEE J	16	0.027
LEVINE S	16	0.027
LI Y	16	0.027
LOEB L	16	0.027
MASURSKY H	16	0.027
MCCORMICK F	16	0.027
MOORE CB	16	0.027
MOSS B	16	0.027
MURRAY BC	16	0.027
ORTON GS	16	0.027
PASTAN I	16	0.027
POPOVIC M	16	0.027
SAYKALLY RJ	16	0.027
SCHIMMEL P	16	0.027
SCHOPF JW	16	0.027
SMITH HO	16	0.027
SMITH RG	16	0.027
SPORN MB	16	0.027
SUZUKI K	16	0.027
TOKURA Y	16	0.027
ULLRICH A	16	0.027
WARD HB	16	0.027
WILLIAMS LT	16	0.027
ALKON DL	15	0.026
BARTH CA	15	0.026
BROCK TD	15	0.026
BRODIE BB	15	0.026
BROWN JH	15	0.026
CAMPBELL DH	15	0.026
CARLSON RW	15	0.026
CARON MG	15	0.026
CASKEY CT	15	0.026
CATTELL JM	15	0.026
CHEN ISY	15	0.026
COCKERELL TDA	15	0.026
COLE LJ	15	0.026
CRISP D	15	0.026
CRUIKSHANK DP	15	0.026
CURRAN T	15	0.026
DAVIS WM	15	0.026
GALSTON AW	15	0.026
GARN SM	15	0.026
GEBALLE TH	15	0.026
GOLDSTEIN RM	15	0.026
HANSMA PK	15	0.026
HARKINS WD	15	0.026
HOOD LE	15	0.026
JABLONSKI D	15	0.026
JANDA KD	15	0.026
JOHNSON D	15	0.026
KAY SA	15	0.026
KLEIN DC	15	0.026
KNOLL AH	15	0.026
KRIMIGIS SM	15	0.026
MACKINNON R	15	0.026
MAK TW	15	0.026
MILLER GA	15	0.026
MIRKIN CA	15	0.026
MYERS RM	15	0.026
NESS NF	15	0.026
OLNEY JW	15	0.026
OMALLEY BW	15	0.026
ORGEL LE	15	0.026
PHILLIPS RJ	15	0.026
POTTER M	15	0.026
PRICE DL	15	0.026
RAUSCHER FJ	15	0.026
SAKMANN B	15	0.026
SALAHUDDIN SZ	15	0.026
SHARP PA	15	0.026
SHOEMAKER EM	15	0.026
SOLOMON SC	15	0.026
SUDHOF TC	15	0.026
SUZUKI Y	15	0.026
WALD G	15	0.026
WASSERBURG GJ	15	0.026
WELLS JA	15	0.026
WEST R	15	0.026
WOFSY SC	15	0.026
WOODWELL GM	15	0.026
AGHAJANIAN GK	14	0.024
AMES BN	14	0.024
ARMSTRONG TP	14	0.024
BEARD JW	14	0.024
BENKOVIC SJ	14	0.024
BLOOM BR	14	0.024
CAREW TJ	14	0.024
CHEN J	14	0.024
CHEN Y	14	0.024
CHENG H	14	0.024
COHEN D	14	0.024
COLLINS FS	14	0.024
CUATRECASAS P	14	0.024
DAVIDSON EH	14	0.024
DAVIS RJ	14	0.024
ELLEDGE SJ	14	0.024
ELVEHJEM CA	14	0.024
FAIRCHILD HL	14	0.024
FAUCI AS	14	0.024
FOX SW	14	0.024
FRIEDMAN I	14	0.024
GARCIA J	14	0.024
GHOSH S	14	0.024
GOLDE DW	14	0.024
GOOD RA	14	0.024
HAHN BH	14	0.024
HARTL DL	14	0.024
HERKENHOFF KE	14	0.024
HIMWICH HE	14	0.024
JACKSON JBC	14	0.024
KLOTZ IM	14	0.024
KOLATA GB	14	0.024
KORNBERG RD	14	0.024
KURTH WS	14	0.024
LEE S	14	0.024
LEE TH	14	0.024
LEONARD WJ	14	0.024
LIEBER CS	14	0.024
LINDQUIST S	14	0.024
LIU J	14	0.024
LIU Y	14	0.024
LIVINGSTON BE	14	0.024
MAUGH TH	14	0.024
MILLER SL	14	0.024
NOTKINS AL	14	0.024
OSTERHOUT WJV	14	0.024
PRESTON RA	14	0.024
RAJEWSKY K	14	0.024
RAKIC P	14	0.024
ROUTTENBERG A	14	0.024
SABIN AB	14	0.024
SALZBERG SL	14	0.024
SELYE H	14	0.024
SILVERS WK	14	0.024
SMITH EJ	14	0.024
SPECTOR S	14	0.024
STONE R	14	0.024
STROMINGER JL	14	0.024
SUGA N	14	0.024
TANAKA T	14	0.024
TANIGUCHI T	14	0.024
TASAKI I	14	0.024
THOMPSON RF	14	0.024
VESELL ES	14	0.024
WHITE R	14	0.024
ZHANG J	14	0.024
ZUBER MT	14	0.024
ANDERSON DM	13	0.022
AWSCHALOM DD	13	0.022
BADA JL	13	0.022
BARGHOORN ES	13	0.022
BASU AR	13	0.022
BELL E	13	0.022
BERNER RA	13	0.022
BINDER AB	13	0.022
BLAMONT JE	13	0.022
BLUMER M	13	0.022
BORMANN FH	13	0.022
BOWERS WS	13	0.022
BRADLEY JP	13	0.022
CHANOCK RM	13	0.022
CHARLSON RJ	13	0.022
CLARK JH	13	0.022
CLARK NA	13	0.022
CLARK R	13	0.022
COHEN JD	13	0.022
COHEN ML	13	0.022
COLEMAN PJ	13	0.022
COOK OF	13	0.022
CRABTREE GR	13	0.022
DANIELSON GE	13	0.022
DEVALOIS RL	13	0.022
DOOLITTLE RF	13	0.022
FELDMAN PD	13	0.022
FRIEDMAN JM	13	0.022
GELBOIN HV	13	0.022
GIERASCH PJ	13	0.022
GLIMCHER LH	13	0.022
GOLDSTEIN A	13	0.022
GRAY HB	13	0.022
GRUNDFEST H	13	0.022
GUSELLA JF	13	0.022
HARRIS JA	13	0.022
HASELTINE WA	13	0.022
HAYNES CV	13	0.022
KAPLAN NO	13	0.022
KATO T	13	0.022
KERR RA	13	0.022
LEISEROWITZ L	13	0.022
LINDSLEY DB	13	0.022
MACDOUGAL DT	13	0.022
MARRACK P	13	0.022
MARSHALL E	13	0.022
MARX JL	13	0.022
MATSON DL	13	0.022
MATSUMOTO K	13	0.022
MATSUMURA F	13	0.022
MCDONALD FB	13	0.022
MCEWEN AS	13	0.022
MCGAUGH JL	13	0.022
MILLER NE	13	0.022
MING DW	13	0.022
NAKANISHI K	13	0.022
OROSZLAN S	13	0.022
PAABO S	13	0.022
PALMITER RD	13	0.022
RAUP DM	13	0.022
REDDY EP	13	0.022
REIS DJ	13	0.022
