Authors	records	% of 23870
WITTE ON	12	0.050
ZINKERNAGEL RM	12	0.050
ZUBER MT	12	0.050
ALLAN JS	11	0.046
ALLEY RB	11	0.046
ANDERSON JG	11	0.046
ARMSTRONG TP	11	0.046
BARTEL DP	11	0.046
BASU AR	11	0.046
BENOIST C	11	0.046
BINZEL RP	11	0.046
BLAMONT JE	11	0.046
BRENNER MB	11	0.046
CATTERALL WA	11	0.046
CERAMI A	11	0.046
CHEN J	11	0.046
CHEN L	11	0.046
CHOI DW	11	0.046
CHORY J	11	0.046
CHU S	11	0.046
CLARK NA	11	0.046
COX DR	11	0.046
CRAIG H	11	0.046
DALLAFAVERA R	11	0.046
DARNELL JE	11	0.046
DAVIS MM	11	0.046
FAHEY DW	11	0.046
FELDMAN PD	11	0.046
GAUB HE	11	0.046
GIERASCH PJ	11	0.046
GLIMCHER LH	11	0.046
HAFEN E	11	0.046
HENDRICKSON WA	11	0.046
HUNKAPILLER MW	11	0.046
JOHNSON JR	11	0.046
KADONAGA JT	11	0.046
KATO T	11	0.046
KENT SBH	11	0.046
KERR RA	11	0.046
KISHIMOTO T	11	0.046
KNOLL AH	11	0.046
KOOB GF	11	0.046
KOONIN EV	11	0.046
KRIMIGIS SM	11	0.046
KUMAR S	11	0.046
KURTH WS	11	0.046
LANE WS	11	0.046
LEDER P	11	0.046
LEE S	11	0.046
LETVIN NL	11	0.046
LI H	11	0.046
LI M	11	0.046
LI R	11	0.046
LOSICK R	11	0.046
MATHIS D	11	0.046
MATTHEWS BW	11	0.046
MAYEWSKI PA	11	0.046
MCLANE MF	11	0.046
MULLIGAN RC	11	0.046
NORMILE D	11	0.046
PAABO S	11	0.046
PALMITER RD	11	0.046
PASTAN I	11	0.046
PETERSON PA	11	0.046
RISCH N	11	0.046
ROSSANT J	11	0.046
SHATZ CJ	11	0.046
SIMON MI	11	0.046
SODROSKI J	11	0.046
SPIEGELMAN BM	11	0.046
STROMINGER JL	11	0.046
THIEMENS MH	11	0.046
THOMAS PC	11	0.046
THOMPSON CB	11	0.046
TOON OB	11	0.046
TSIEN RY	11	0.046
VANDEWOUDE GF	11	0.046
VERMA IM	11	0.046
WALDROP MM	11	0.046
WEAVER HA	11	0.046
WEINBERG RA	11	0.046
WEST RA	11	0.046
WUDL F	11	0.046
ZHANG J	11	0.046
ACUNA MH	10	0.042
ALT FW	10	0.042
ANDERSON RM	10	0.042
ANDREAE MO	10	0.042
APPELLA E	10	0.042
AVOURIS P	10	0.042
BORK P	10	0.042
BROWNLEE DE	10	0.042
BURNS JA	10	0.042
CHEN M	10	0.042
CLARK BC	10	0.042
COLLINS F	10	0.042
COLLINS FH	10	0.042
CONNERNEY JEP	10	0.042
CRUTZEN PJ	10	0.042
CULOTTA E	10	0.042
DAHLBERG JE	10	0.042
DEPAOLO DJ	10	0.042
DIXIT VM	10	0.042
EISNER T	10	0.042
ELKINS JW	10	0.042
ERIKSON J	10	0.042
FAIRBANKS RG	10	0.042
FISHMAN MC	10	0.042
GEORGOPOULOS AP	10	0.042
GILBERT W	10	0.042
GIORGINI JD	10	0.042
GLOECKLER G	10	0.042
GOLDE DW	10	0.042
GOSSARD AC	10	0.042
GREENBERG R	10	0.042
GREENE WC	10	0.042
HAMMER RE	10	0.042
HEATH JR	10	0.042
HENGARTNER H	10	0.042
HOFFMAN SL	10	0.042
HUNT DF	10	0.042
JULL AJT	10	0.042
KAPPLER J	10	0.042
KARPLUS M	10	0.042
KETTERLE W	10	0.042
KIM C	10	0.042
KONDO T	10	0.042
KORNBERG RD	10	0.042
KUHAR MJ	10	0.042
LENARDO MJ	10	0.042
LEVINE M	10	0.042
LOH DY	10	0.042
LOWY DR	10	0.042
MALINOW R	10	0.042
MANIATIS T	10	0.042
MATSON DL	10	0.042
MAY RM	10	0.042
MCCULLOCH MT	10	0.042
MCKAY CP	10	0.042
MEEHL GA	10	0.042
MELTON DA	10	0.042
MORRISON D	10	0.042
MUMMA MJ	10	0.042
NAKAMURA M	10	0.042
NELSON RM	10	0.042
NUSSENZWEIG V	10	0.042
OLNEY JW	10	0.042
OWEN T	10	0.042
OWEN TC	10	0.042
OWEN WM	10	0.042
PABO CO	10	0.042
PAVLETICH NP	10	0.042
PETTENGILL GH	10	0.042
PRICE DL	10	0.042
RAMANATHAN V	10	0.042
REBEK J	10	0.042
RICE JW	10	0.042
RIEDER R	10	0.042
ROSEN CA	10	0.042
SAFINYA CR	10	0.042
