Authors	records	% of 3907
JAIN S	32	0.819
JAKOBS K	32	0.819
JARVIS C	32	0.819
JESIK R	32	0.819
JOHNS K	32	0.819
JOHNSON M	32	0.819
JONCKHEERE A	32	0.819
JONSSON P	32	0.819
JUSTE A	32	0.819
KAJFASZ E	32	0.819
KALK JM	32	0.819
KARMANOV D	32	0.819
KATSANOS I	32	0.819
KAU D	32	0.819
KAUSHIK V	32	0.819
KEHOE R	32	0.819
KERMICHE S	32	0.819
KHALATYAN N	32	0.819
KHANOV A	32	0.819
KHARCHILAVA A	32	0.819
KHARZHEEV YM	32	0.819
KHATIDZE D	32	0.819
KIM H	32	0.819
KIM TJ	32	0.819
KIRBY MH	32	0.819
KIRSCH M	32	0.819
KLIMA B	32	0.819
KOHLI JM	32	0.819
KONRATH JP	32	0.819
KOZELOV AV	32	0.819
KUHL T	32	0.819
KUPCO A	32	0.819
KVITA J	32	0.819
LACROIX F	32	0.819
LAM D	32	0.819
LAMMERS S	32	0.819
LANDSBERG G	32	0.819
LEFLAT A	32	0.819
LELLOUCH J	32	0.819
LI QZ	32	0.819
LIETTI SM	32	0.819
LIMA JGR	32	0.819
LINCOLN D	32	0.819
LINNEMANN J	32	0.819
LIPAEV VV	32	0.819
LIPTON R	32	0.819
LIU Z	32	0.819
LOBODENKO A	32	0.819
LOKAJICEK M	32	0.819
LOVE P	32	0.819
LUBATTI HJ	32	0.819
LYON AL	32	0.819
MACIEL AKA	32	0.819
MACKIN D	32	0.819
MADARAS RJ	32	0.819
MAGASS C	32	0.819
MAGERKURTH A	32	0.819
MAL PK	32	0.819
MALBOUISSON HB	32	0.819
MALYSHEV VL	32	0.819
MARAVIN Y	32	0.819
MARTIN B	32	0.819
MELNITCHOUK A	32	0.819
MENDOZA L	32	0.819
MERCADANTE PG	32	0.819
MERKIN M	32	0.819
MERRITT KW	32	0.819
MEYER A	32	0.819
MEYER J	32	0.819
MITREVSKI J	32	0.819
MOMMSEN RK	32	0.819
MONDAL NK	32	0.819
MOORE RW	32	0.819
MOULIK T	32	0.819
MUANZA GS	32	0.819
MULHEARN M	32	0.819
MUNDAL O	32	0.819
MUNDIM L	32	0.819
NAGY E	32	0.819
NAIMUDDIN M	32	0.819
NARAIN M	32	0.819
NAUMANN NA	32	0.819
NEAL HA	32	0.819
NEGRET JP	32	0.819
NEUSTROEV P	32	0.819
NILSEN H	32	0.819
NOVAES SF	32	0.819
NUNNEMANN T	32	0.819
O'DELL V	32	0.819
O'NEIL DC	32	0.819
OBRANT G	32	0.819
OCHANDO C	32	0.819
ONOPRIENKO D	32	0.819
OSHIMA N	32	0.819
OSTA J	32	0.819
OTEC R	32	0.819
OWEN M	32	0.819
PADLEY P	32	0.819
PANGILINAN M	32	0.819
PARASHAR N	32	0.819
PARK SJ	32	0.819
PARK SK	32	0.819
PARSONS J	32	0.819
PARTRIDGE R	32	0.819
PARUA N	32	0.819
PATWA A	32	0.819
PENNING B	32	0.819
PETERS Y	32	0.819
PETROFF P	32	0.819
PETTENI M	32	0.819
PIPER J	32	0.819
PLEIER MA	32	0.819
PODESTA-LERMA PLM	32	0.819
PODSTAVKOV VM	32	0.819
POGORELOV Y	32	0.819
POPE BG	32	0.819
POPOV AV	32	0.819
POTTER C	32	0.819
PROSPER HB	32	0.819
PROTOPOPESCU S	32	0.819
QIAN J	32	0.819
QUINN B	32	0.819
RAKITINE A	32	0.819
RANGEL MS	32	0.819
RANJAN K	32	0.819
RATOFF PN	32	0.819
RENKEL P	32	0.819
RICH P	32	0.819
RIJSSENBEEK M	32	0.819
RIPP-BAUDOT I	32	0.819
RIZATDINOVA F	32	0.819
ROBINSON S	32	0.819
RODRIGUES RF	32	0.819
ROYON C	32	0.819
RUBINOV P	32	0.819
RUCHTI R	32	0.819
SAFRONOV G	32	0.819
SAJOT G	32	0.819
SANCHEZ-HERNANDEZ A	32	0.819
SANDERS MP	32	0.819
SAVAGE G	32	0.819
SAWYER L	32	0.819
SCANLON T	32	0.819
SCHAILE D	32	0.819
SCHAMBERGER RD	32	0.819
SCHEGLOV Y	32	0.819
SCHELLMAN H	32	0.819
SCHLIEPHAKE T	32	0.819
SCHWANENBERGER C	32	0.819
SCHWARTZMAN A	32	0.819
SCHWIENHORST R	32	0.819
SEKARIC J	32	0.819
SHABALINA E	32	0.819
SHAMIM M	32	0.819
SHARY V	32	0.819
SHCHUKIN AA	32	0.819
SHIVPURI RK	32	0.819
SICCARDI V	32	0.819
SIMAK V	32	0.819
SIROTENKO V	32	0.819
SKUBIC P	32	0.819
SLATTERY P	32	0.819
SMIRNOV D	32	0.819
SNOW J	32	0.819
SNYDER S	32	0.819
SONNENSCHEIN L	32	0.819
SOPCZAK A	32	0.819
SOSEBEE M	32	0.819
SOUSTRUZNIK K	32	0.819
SPURLOCK B	32	0.819
STEELE J	32	0.819
STOLIN V	32	0.819
STOYANOVA DA	32	0.819
STRANDBERG J	32	0.819
STRANDBERG S	32	0.819
STRANG MA	32	0.819
STRAUSS E	32	0.819
STRAUSS M	32	0.819
STUTTE L	32	0.819
SUMOWIDAGDO S	32	0.819
SVOISKY P	32	0.819
SZNAJDER A	32	0.819
TAMBURELLO P	32	0.819
TANASIJCZUK A	32	0.819
TAYLOR W	32	0.819
TILLER B	32	0.819
TISSANDIER F	32	0.819
TITOV M	32	0.819
TOKMENIN VV	32	0.819
TORCHIANI I	32	0.819
TSYBYCHEV D	32	0.819
TUCHMING B	32	0.819
TULLY C	32	0.819
TUTS PM	32	0.819
UNALAN R	32	0.819
UVAROV L	32	0.819
UVAROV S	32	0.819
UZUNYAN S	32	0.819
VACHON B	32	0.819
VARELAS N	32	0.819
VARNES EW	32	0.819
VASILYEV IA	32	0.819
VERDIER P	32	0.819
VERTOGRADOV LS	32	0.819
VERZOCCHI M	32	0.819
VILLENEUVE-SEGUIER F	32	0.819
VINT P	32	0.819
VOKAC P	32	0.819
VOUTILAINEN M	32	0.819
WAGNER R	32	0.819
WAHL HD	32	0.819
WANG MHLS	32	0.819
WARCHOL J	32	0.819
WATTS G	32	0.819
WAYNE M	32	0.819
WEBER G	32	0.819
WENGER A	32	0.819
WERMES N	32	0.819
WETSTEIN M	32	0.819
WHITE A	32	0.819
WICKE D	32	0.819
WILSON GW	32	0.819
WIMPENNY SJ	32	0.819
WOBISCH M	32	0.819
WOOD DR	32	0.819
WYATT TR	32	0.819
YACOOB S	32	0.819
YAMADA R	32	0.819
YASUDA T	32	0.819
YATSUNENKO YA	32	0.819
YIP K	32	0.819
YOO HD	32	0.819
YOUN SW	32	0.819
ZEITNITZ C	32	0.819
ZHAO T	32	0.819
ZIELINSKI M	32	0.819
ZIEMINSKA D	32	0.819
ZIEMINSKI A	32	0.819
ZIVKOVIC L	32	0.819
ZUTSHI V	32	0.819
ZVEREV EG	32	0.819
ANCU LS	31	0.793
ARNOUD Y	31	0.793
CREPE-RENAUDIN S	31	0.793
CWIOK M	31	0.793
KURCA T	31	0.793
NOGIMA H	31	0.793
PERFILOV M	31	0.793
QUADT A	31	0.793
ROMINSKY M	31	0.793
VAN DEN BERG PJ	31	0.793
VAN LEEUWEN WM	31	0.793
ASMAN B	30	0.768
DE JONG SJ	30	0.768
KROP D	30	0.768
POL ME	30	0.768
POLOZOV P	30	0.768
REUCROFT S	30	0.768
SOLDNER-REMBOLD S	30	0.768
VAN KOOTEN R	30	0.768
GRUNEWALD MW	29	0.742
STROHMER R	29	0.742
BESANCON M	28	0.717
BLOCH D	28	0.717
BUNICHEV V	28	0.717
DA MOTTA H	28	0.717
DE LA CRUZ-BURELO E	28	0.717
GELE D	28	0.717
GRUNENDAHL S	28	0.717
HAUSER R	28	0.717
JESUS ACSA	28	0.717
KATO Y	28	0.717
KIM DH	28	0.717
LIU F	28	0.717
MAO HS	28	0.717
MILLET T	28	0.717
VAUPEL M	28	0.717
DA SILVA WLP	27	0.691
HARA K	27	0.691
LEE J	27	0.691
MATTIG P	27	0.691
RAHAMAN A	27	0.691
SUZUKI T	27	0.691
ZHANG X	27	0.691
GOLOSSANOV A	26	0.665
JONES M	26	0.665
KONDO K	26	0.665
KUBO T	26	0.665
LUCI C	26	0.665
MARTINEZ M	26	0.665
NAKAMURA K	26	0.665
SARKAR S	26	0.665
VOGEL M	26	0.665
VON TOERNE E	26	0.665
WEINBERGER M	26	0.665
YAMAMOTO K	26	0.665
ANDERSON S	25	0.640
BAUER G	25	0.640
CHAN K	25	0.640
CHARLES F	25	0.640
CLARK D	25	0.640
DATTA M	25	0.640
DONG P	25	0.640
GALLAS E	25	0.640
IVANOV A	25	0.640
KAMON T	25	0.640
KIM SH	25	0.640
KIMURA N	25	0.640
KLIMENKO S	25	0.640
LI X	25	0.640
LIN CS	25	0.640
LIU H	25	0.640
MARTIN A	25	0.640
MARUYAMA T	25	0.640
MITSELMAKHER G	25	0.640
MULLER T	25	0.640
NAGAI Y	25	0.640
PAGLIARONE C	25	0.640
REISERT B	25	0.640
ROSSI M	25	0.640
SATO K	25	0.640
SMITH JR	25	0.640
SUKHANOV A	25	0.640
TOBACK D	25	0.640
TOOLE T	25	0.640
TREFZGER T	25	0.640
VAZQUEZ F	25	0.640
WALKER D	25	0.640
WOLFE C	25	0.640
WU X	25	0.640
ZAW I	25	0.640
AALTONEN T	24	0.614
ADELMAN J	24	0.614
AHN SH	24	0.614
AKIMOTO T	24	0.614
ALBROW MG	24	0.614
AMERIO S	24	0.614
AMIDEI D	24	0.614
ANASTASSOV A	24	0.614
ANNOVI A	24	0.614
ANTOS J	24	0.614
APOLLINARI G	24	0.614
APRESYAN A	24	0.614
ARISAWA T	24	0.614
ARTIKOV A	24	0.614
ASHMANSKAS W	24	0.614
ATTAL A	24	0.614
AURISANO A	24	0.614
AZFAR F	24	0.614
AZZURRI P	24	0.614
BADEN A	24	0.614
BADGETT W	24	0.614
BARBARO-GALTIERI A	24	0.614
BARNES VE	24	0.614
BARNETT BA	24	0.614
BARTSCH V	24	0.614
BEAUCHEMIN PH	24	0.614
BEDESCHI F	24	0.614
BEDNAR P	24	0.614
