0.8552878559082459,0.8582186155829188,0.5909464870463987,0.4023823410351274,0.2922458011525616,0.25066318895373074,0.19444630739210567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08210097330102217,0.20528362375039255
0.6962770728696976,0.6156018682891884,0.5713548471059076,0.5518262753450881,0.5509205736648517,0.5726770849059032,0.5491222878844264,0.38883832955369435,0.17174446367876306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29230772094701485,0.41246024228192846,0.6384910987945733,0.7329078338166892,0.7796707474821725,0.8076360763111785,0.8054387199140053,0.770696452524402,0.7004133441639127,0.6005288064581376,0.46294843737107616,0.2870342390192261,0.0315507629172328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00027535381030086015,0.014446689399687074,0.13163898607247237,0.2048440867618535,0.2085230638683011,0.10795806877345304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9188713650638,0.8340675975132289,0.7857328554338651,0.7614006966100811,0.7529244941521858,0.759048959433148,0.7456449779745487,0.6620326054639749,0.5841980734023768,0.46032828289118444,0.26401712161415103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8830698051030642,0.8995847897976956,0.9250197243387035,0.9113505211182317,0.8248810355063281,0.6714517721589114,0.4110040410886423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39632114442010813,0.0,0.0,0.0,0.0,0.0,6.187037748772717e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7135799008357876,0.49886139255416717,0.12342390026811856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002414371189225495,0.20537015616619048,0.3504716842274357,0.4217754935480822,0.46560457932985444,0.5085785385581538,0.47035943672154545,0.33390838317817995,0.16617757569520564,0.03581447554191497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7737993489668337,0.37569046570987397,0.06961551567356716,0.0,0.0,0.0,0.0005026076013703307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.13331766758715302,0.20639418566460999,0.24465823979192225,0.26925040300856706,0.2668082733695041,0.17648311698375718,0.05273739537880928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
