Authors	records	% of 15380
ALMONACID F	13	0.085
ANDRESEN GB	13	0.085
ARDEHALI MM	13	0.085
BADESCU V	13	0.085
BOJIC M	13	0.085
CARBALLO R	13	0.085
DUAN LQ	13	0.085
ENSINAS AV	13	0.085
FAN Y	13	0.085
FU L	13	0.085
HARADEN J	13	0.085
KJELSTRUP S	13	0.085
LI G	13	0.085
LI K	13	0.085
LI S	13	0.085
LI YF	13	0.085
LIU S	13	0.085
LU L	13	0.085
MA CF	13	0.085
MA LW	13	0.085
MA YT	13	0.085
MANFRIDA G	13	0.085
OLABI AG	13	0.085
PEI G	13	0.085
SARAY RK	13	0.085
STOPPATO A	13	0.085
SYRI S	13	0.085
TAGHAVIFAR H	13	0.085
TASDEMIROGLU E	13	0.085
WALMSLEY MRW	13	0.085
WANG S	13	0.085
WANG ZY	13	0.085
WU C	13	0.085
ZEVENHOVEN R	13	0.085
ZHANG HC	13	0.085
ZHANG HG	13	0.085
ZHANG XX	13	0.085
ZHAO XD	13	0.085
ZHOU L	13	0.085
ZHOU Y	13	0.085
AGHAEI J	12	0.078
ARABKOOHSAR A	12	0.078
BARELLI L	12	0.078
CHEN H	12	0.078
CHEUNG CS	12	0.078
D'ACCADIA MD	12	0.078
GREINER M	12	0.078
HE W	12	0.078
HUANG Y	12	0.078
KARELLAS S	12	0.078
KIM MS	12	0.078
KRAJACIC G	12	0.078
KRICHEN L	12	0.078
KUMAR S	12	0.078
KUMMEL R	12	0.078
LARSEN U	12	0.078
LEE M	12	0.078
LI TX	12	0.078
LOZANO MA	12	0.078
NEBRA SA	12	0.078
NGUYEN TV	12	0.078
PARK JS	12	0.078
RANJITH PG	12	0.078
REISTER DB	12	0.078
SERRANO JR	12	0.078
VALE Z	12	0.078
WANG CH	12	0.078
WANG JH	12	0.078
WANG N	12	0.078
WANG QW	12	0.078
WU JY	12	0.078
WU YT	12	0.078
YAN JJ	12	0.078
YANG K	12	0.078
YU JL	12	0.078
ZHANG T	12	0.078
ZHOU JH	12	0.078
AN HZ	11	0.072
CHANG YC	11	0.072
CHEN CY	11	0.072
CHEN QL	11	0.072
CHEN S	11	0.072
CHEN Z	11	0.072
CHEN ZH	11	0.072
CHOI S	11	0.072
ERTESVAG IS	11	0.072
FARZANEH-GORD M	11	0.072
GROSCURTH HM	11	0.072
HOWELLS M	11	0.072
HUANG YJ	11	0.072
ISHIDA M	11	0.072
JOHNSSON F	11	0.072
KALAM MA	11	0.072
KANDPAL TC	11	0.072
KIM K	11	0.072
KIM M	11	0.072
KUSIAK A	11	0.072
LEE JS	11	0.072
LI DHW	11	0.072
LI SY	11	0.072
LI XL	11	0.072
LIU JX	11	0.072
LIU Z	11	0.072
MARTINEZ A	11	0.072
MOHAMMADI-IVATLOO B	11	0.072
MOLLER B	11	0.072
MURATA J	11	0.072
