1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,20.0,21.0,22.0,23.0,24.0,27.0,29.0,32.0,35.0,39.0,41.0,108.0
5379.0,1058.0,403.0,176.0,124.0,78.0,43.0,30.0,29.0,11.0,16.0,17.0,9.0,7.0,8.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
