2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,40.0,42.0,43.0,44.0,46.0,53.0,56.0,66.0,68.0,69.0,81.0
14765.0,5460.0,2560.0,1363.0,884.0,549.0,374.0,243.0,194.0,144.0,111.0,77.0,63.0,47.0,49.0,26.0,21.0,16.0,15.0,20.0,15.0,4.0,4.0,5.0,7.0,7.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
