2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,50.0,52.0,53.0,57.0,61.0,62.0,69.0,80.0
25950.0,9748.0,4619.0,2687.0,1696.0,1062.0,736.0,543.0,367.0,267.0,211.0,178.0,127.0,103.0,103.0,75.0,56.0,61.0,66.0,49.0,41.0,27.0,25.0,18.0,17.0,3.0,8.0,6.0,4.0,5.0,6.0,11.0,1.0,7.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
