Authors	records	% of 52424
DE GROOT N	128	0.244
FRIEDMAN J	128	0.244
GASPERO M	128	0.244
JOHNSON M	128	0.244
KENNEDY RD	128	0.244
OISHI R	128	0.244
TAMBURELLO P	128	0.244
ZOELLER MM	128	0.244
CAVALLO N	127	0.242
CHOI S	127	0.242
COAN TE	127	0.242
DA COSTA JG	127	0.242
IWASAKI M	127	0.242
KWON Y	127	0.242
MAO HS	127	0.242
PIERINI M	127	0.242
OHSUGI T	126	0.240
PADLEY P	126	0.240
PAPPAS SP	126	0.240
SNOW J	126	0.240
YEH P	126	0.240
BENAYOUN M	125	0.238
BOWERMAN DA	125	0.238
CHARLES E	125	0.238
DITTONGO S	125	0.238
EGEDE U	125	0.238
HOU WS	125	0.238
MIYASHITA S	125	0.238
NOGOWSKI R	125	0.238
OLAIYA EO	125	0.238
ROETHEL W	125	0.238
ROOS L	125	0.238
SAKAI Y	125	0.238
SCHMITT M	125	0.238
WEINSTEIN AJR	125	0.238
WOOD DR	125	0.238
WORM S	125	0.238
ABE F	124	0.237
BHIMJI W	124	0.237
BRAU B	124	0.237
CALABRESE R	124	0.237
DIEHL HT	124	0.237
ECKMANN R	124	0.237
FISK HE	124	0.237
GILL MS	124	0.237
JOHNS K	124	0.237
KOTWAL AV	124	0.237
KOVALSKYI D	124	0.237
LAE CK	124	0.237
MARAVIN Y	124	0.237
SCHWITTERS RF	124	0.237
SOLODOV EP	124	0.237
BAILEY S	123	0.235
BUKIN AD	123	0.235
CLAES D	123	0.235
HEINTZ U	123	0.235
KUKARTSEV G	123	0.235
OZCAN VE	123	0.235
PARTRIDGE R	123	0.235
PELIZAEUS M	123	0.235
PETERS K	123	0.235
SCHAMBERGER RD	123	0.235
THALER JJ	123	0.235
TUTS PM	123	0.235
YASUOKA K	123	0.235
BETTONI D	122	0.233
CONTRERAS M	122	0.233
IWATA Y	122	0.233
KUNORI S	122	0.233
LUPPI E	122	0.233
NARAIN M	122	0.233
ROAT C	122	0.233
YE S	122	0.233
ALVES GA	121	0.231
ATHAR SB	121	0.231
BRANDT A	121	0.231
CHAO M	121	0.231
CHENG MT	121	0.231
DUJMIC D	121	0.231
ERNST JA	121	0.231
FAST J	121	0.231
GALEOTTI S	121	0.231
GALLO F	121	0.231
HALYO V	121	0.231
INCAGLI M	121	0.231
LAZZARO A	121	0.231
MIYATA H	121	0.231
MONETI GC	121	0.231
WANG C	121	0.231
ECKLUND KM	120	0.229
HADLEY NJ	120	0.229
HOFFMAN KD	120	0.229
MASEK G	120	0.229
REUCROFT S	120	0.229
SOUZA M	120	0.229
BALDIN B	119	0.227
BEHRENDS S	119	0.227
BHAT PC	119	0.227
DICKSON M	119	0.227
FERBEL T	119	0.227
HAUPTMAN JM	119	0.227
HEINSON AP	119	0.227
LANDSBERG G	119	0.227
LU A	119	0.227
MADARAS RJ	119	0.227
MCCARTHY R	119	0.227
NEGRET JP	119	0.227
SANTORO A	119	0.227
SIROTENKO V	119	0.227
SMITH RP	119	0.227
ABOLINS M	118	0.225
AKIMOTO H	118	0.225
BOEHNLEIN A	118	0.225
BROCK R	118	0.225
BROSS A	118	0.225
CHAKRABORTY D	118	0.225
CUTTS D	118	0.225
DIESBURG M	118	0.225
FRISCH H	118	0.225
FUESS S	118	0.225
GOMEZ B	118	0.225
HAGOPIAN S	118	0.225
KOHLI JM	118	0.225
LIMA JGR	118	0.225
LIU YC	118	0.225
MERRITT KW	118	0.225
OSHIMA N	118	0.225
SATPATHY A	118	0.225
TAKASAKI F	118	0.225
WARCHOL J	118	0.225
WHITE A	118	0.225
WILSON JR	118	0.225
ZIEMINSKA D	118	0.225
ZIEMINSKI A	118	0.225
ACHARYA BS	117	0.223
ADAMS M	117	0.223
ANDREOTTI M	117	0.223
ASNER DM	117	0.223
BADEN A	117	0.223
BARTLETT JF	117	0.223
BERI SB	117	0.223
BHATNAGAR V	117	0.223
BISHAI M	117	0.223
BLAZEY G	117	0.223
BUTLER JM	117	0.223
CIBINETTO G	117	0.223
DE K	117	0.223
DEMARTEAU M	117	0.223
DENISOV D	117	0.223
DENISOV SP	117	0.223
ELLISON J	117	0.223
ELVIRA VD	117	0.223
FORTNER M	117	0.223
GERBER CE	117	0.223
GRANNIS PD	117	0.223
HALL RE	117	0.223
HAZUMI M	117	0.223
HEDIN D	117	0.223
HIROSKY R	117	0.223
ITO AS	117	0.223
JONCKHEERE A	117	0.223
JUN SY	117	0.223
KAHN S	117	0.223
KOCIAN ML	117	0.223
KRAVCHENKO I	117	0.223
LIPTON R	117	0.223
MACIEL AKA	117	0.223
MESROPIAN C	117	0.223
MONDAL NK	117	0.223
NEAL HA	117	0.223
NEGRINI M	117	0.223
OHSHIMA T	117	0.223
PROSPER HB	117	0.223
RIJSSENBEEK M	117	0.223
ROY J	117	0.223
SAWYER L	117	0.223
SNOW GR	117	0.223
SOSEBEE M	117	0.223
STROVINK M	117	0.223
THOMAS TL	117	0.223
TOKURA Y	117	0.223
WAHL HD	117	0.223
WEERTS H	117	0.223
YAMADA R	117	0.223
BAUMANN T	116	0.221
BECK TW	116	0.221
CHEON BG	116	0.221
CUHADAR-DONSZELMANN T	116	0.221
EDMUNDS D	116	0.221
EDWARDS AJ	116	0.221
FLACK RL	116	0.221
HOENEISEN B	116	0.221
KLIMA B	116	0.221
KUTTER PE	116	0.221
LATHAM TE	116	0.221
LINNEMANN J	116	0.221
POPE BG	116	0.221
QIAN J	116	0.221
RUCHTI R	116	0.221
SAMUEL A	116	0.221
SAREMI S	116	0.221
SHAW NM	116	0.221
SNYDER S	116	0.221
WAPPLER FR	116	0.221
WILLIAMS JC	116	0.221
BIASINI M	115	0.219
BOISVERT V	115	0.219
BUCCI F	115	0.219
BUDAGOV J	115	0.219
COLEMAN JP	115	0.219
EDDY N	115	0.219
GOLDSTEIN J	115	0.219
GREENLEE H	115	0.219
GRUNENDAHL S	115	0.219
KIM BJ	115	0.219
MAHMOOD AH	115	0.219
MOORE R	115	0.219
PARASHAR N	115	0.219
PROTOPOPESCU S	115	0.219
RUBINOV P	115	0.219
SENYO K	115	0.219
TEHRANI FS	115	0.219
UEHARA S	115	0.219
VARELAS N	115	0.219
WANG K	115	0.219
WAYNE M	115	0.219
AFFOLDER T	114	0.217
BERTRAM I	114	0.217
BEZZUBOV VA	114	0.217
BLESSING S	114	0.217
BOCCI A	114	0.217
