1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,30.0,31.0,33.0,35.0,42.0,46.0,62.0,68.0
13735.0,3379.0,1417.0,710.0,422.0,277.0,150.0,119.0,80.0,64.0,64.0,50.0,39.0,29.0,23.0,12.0,14.0,12.0,9.0,9.0,8.0,6.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
