Authors	records	% of 4363
AKSNES DW	4	0.092
ALAKANGAS S	4	0.092
AMARA N	4	0.092
AMAT CB	4	0.092
APARICIO J	4	0.092
ARRETO CD	4	0.092
ARVANITIS R	4	0.092
AZAGRA-CARO JM	4	0.092
BARNETT GA	4	0.092
BARTNECK C	4	0.092
BINI LM	4	0.092
BUELA-CASAL G	4	0.092
BUTLER L	4	0.092
CAHLIK T	4	0.092
CALLON M	4	0.092
CHANG CH	4	0.092
CHANG KC	4	0.092
CHEN YC	4	0.092
CHIANG CH	4	0.092
CHOI S	4	0.092
CHOU LF	4	0.092
CORERA-ALVAREZ E	4	0.092
CRAM L	4	0.092
CRONIN B	4	0.092
DASTIDAR PG	4	0.092
DE MEIS L	4	0.092
DHAWAN SM	4	0.092
DIAMOND AM	4	0.092
DIDEGAH F	4	0.092
DING K	4	0.092
DOBRANSZKI J	4	0.092
DONG K	4	0.092
DORTA-GONZALEZ MI	4	0.092
DORTA-GONZALEZ P	4	0.092
DOU H	4	0.092
FANG S	4	0.092
FIGUEIRA I	4	0.092
FRAME JD	4	0.092
FRANCOIS C	4	0.092
FU JY	4	0.092
FUKUZAWA N	4	0.092
GARZON-GARCIA B	4	0.092
GAUDY JF	4	0.092
GAZNI A	4	0.092
GINGRAS Y	4	0.092
GRANOVSKY YV	4	0.092
GRIMALDO F	4	0.092
HERRERA-VIEDMA E	4	0.092
HOLMBERG K	4	0.092
HORLESBERGER M	4	0.092
HOSSAIN L	4	0.092
HU GY	4	0.092
HU JM	4	0.092
HUA WN	4	0.092
HUANG DW	4	0.092
HUANG YL	4	0.092
HUG SE	4	0.092
HUNG WC	4	0.092
JAMALI HR	4	0.092
JEONG S	4	0.092
JURADO-ALAMEDA E	4	0.092
JUZNIC P	4	0.092
KARKI MMS	4	0.092
KAUR H	4	0.092
KIM H	4	0.092
KIM SY	4	0.092
KIM W	4	0.092
KIM Y	4	0.092
KONG XJ	4	0.092
KOOPMAN R	4	0.092
KRETSCHMER T	4	0.092
LAENDER AHF	4	0.092
LAFOUGE T	4	0.092
LEE H	4	0.092
LEE JD	4	0.092
LEE JM	4	0.092
LEE S	4	0.092
LEI XP	4	0.092
LEPAIR C	4	0.092
LI JP	4	0.092
LIU C	4	0.092
LIU F	4	0.092
LIU NC	4	0.092
LIU WS	4	0.092
LUUKKONEN T	4	0.092
LUWEL M	4	0.092
LYU PH	4	0.092
MA J	4	0.092
MADISON G	4	0.092
MANOLOPOULOS Y	4	0.092
MAO WL	4	0.092
MARKUSOVA V	4	0.092
MARUSIC A	4	0.092
MASTROGIACOMO L	4	0.092
MIGUEL S	4	0.092
MOON J	4	0.092
MORENO L	4	0.092
MUTZ R	4	0.092
NABOUT JC	4	0.092
NOYONS ECM	4	0.092
ONDER AS	4	0.092
OPPENHEIM C	4	0.092
OSAREH F	4	0.092
PAUL-HUS A	4	0.092
PEREZ-ANGON MA	4	0.092
PICHAPPAN P	4	0.092
PRAVDIC N	4	0.092
QUONIAM L	4	0.092
RAMANANA-RAHARY S	4	0.092
ROBERT C	4	0.092
ROCCHI M	4	0.092
SAEED-UL HASSAN	4	0.092
SANDSTROM U	4	0.092
SCHUMMER J	4	0.092
SHARMA L	4	0.092
SHELTON RD	4	0.092
SHEN S	4	0.092
SHIH CY	4	0.092
SHIRABE M	4	0.092
SHRUM W	4	0.092
SIDIROPOULOS A	4	0.092
SIMONTON DK	4	0.092
SODERLUND T	4	0.092
SOHN SY	4	0.092
SOLAZZI M	4	0.092
STEFANIAK B	4	0.092
SU XN	4	0.092
SUN YT	4	0.092
SUZUKI J	4	0.092
TANG J	4	0.092
TEIXEIRA AAC	4	0.092
TOMIZAWA H	4	0.092
UDDIN A	4	0.092
VANHEERINGEN A	4	0.092
VON INS M	4	0.092
WAGNER-DOBLER R	4	0.092
WAGNERDOBLER R	4	0.092
WAINER J	4	0.092
WANG H	4	0.092
WANG L	4	0.092
WANG LL	4	0.092
WANG MH	4	0.092
WHITE HD	4	0.092
WILKINSON D	4	0.092
WINTERHAGER M	4	0.092
WONG PK	4	0.092
WOUTERS P	4	0.092
XIA F	4	0.092
YAN Y	4	0.092
YANG LY	4	0.092
YANG Y	4	0.092
YITZHAKI M	4	0.092
YOSHIKANE F	4	0.092
ZHANG GJ	4	0.092
ZHANG JJ	4	0.092
ZHAO HZ	4	0.092
ZUCCALA A	4	0.092
