Authors	records	% of 4438
GREEN LW	3	0.068
GROSS BH	3	0.068
GROSS KI	3	0.068
GROSSBERG S	3	0.068
GROVE K	3	0.068
GRUBB G	3	0.068
GRUNBAUM B	3	0.068
GUSTAFSON K	3	0.068
HAHN KT	3	0.068
HAIMO DT	3	0.068
HALES AW	3	0.068
HALL M	3	0.068
HARPER JR	3	0.068
HARTE R	3	0.068
HASTINGS HM	3	0.068
HEINS M	3	0.068
HELLER A	3	0.068
HELMS LL	3	0.068
HENDERSON DW	3	0.068
HERMANN R	3	0.068
HEWITT E	3	0.068
HILDEN HM	3	0.068
HILLE E	3	0.068
HILTON P	3	0.068
HODGSON JPE	3	0.068
HSIUNG CC	3	0.068
HUNT RA	3	0.068
HURDER S	3	0.068
HUSCH LS	3	0.068
ISBELL JR	3	0.068
JACO W	3	0.068
JENKINS JW	3	0.068
JOHNSON JL	3	0.068
JUBERG RK	3	0.068
KAC M	3	0.068
KAHANE JP	3	0.068
KAMINKER J	3	0.068
KATO M	3	0.068
KATZ NM	3	0.068
KECHRIS AS	3	0.068
KEISLER HJ	3	0.068
KELLY PJ	3	0.068
KESTEN H	3	0.068
KIOKEMEISTER F	3	0.068
KIRBY RC	3	0.068
KLOSINSKI LF	3	0.068
KNEBUSCH M	3	0.068
KNOPFMACHER J	3	0.068
KOLCHIN ER	3	0.068
KOLLAR J	3	0.068
KORENBLUM B	3	0.068
KRABBE GL	3	0.068
KRENGEL U	3	0.068
KUNZE RA	3	0.068
LAHA RG	3	0.068
LAKSHMIBAI V	3	0.068
LEBOW A	3	0.068
LEHMER DH	3	0.068
LIEB EH	3	0.068
LINDENSTRAUSS J	3	0.068
LITTMAN W	3	0.068
LOEB PA	3	0.068
LOOMIS LH	3	0.068
LOOS O	3	0.068
LUBOTZKY A	3	0.068
LUMER G	3	0.068
MANDELBAUM R	3	0.068
MARDEN M	3	0.068
MARKUS L	3	0.068
MARSDEN J	3	0.068
MASKIT B	3	0.068
MCAULEY LF	3	0.068
MCMULLEN CT	3	0.068
MEGIDDO N	3	0.068
MILLER RK	3	0.068
MINTY GJ	3	0.068
MORENO CJ	3	0.068
MORREY CB	3	0.068
MUHLY PS	3	0.068
MUNROE ME	3	0.068
NAGEL A	3	0.068
NASHED MZ	3	0.068
ONO T	3	0.068
ORNSTEIN D	3	0.068
ORNSTEIN DS	3	0.068
OSBORN H	3	0.068
PARKER WV	3	0.068
PARRY W	3	0.068
PEARCY C	3	0.068
PELAYO A	3	0.068
PIGNO L	3	0.068
PINCHUK B	3	0.068
PINCUS JD	3	0.068
PINSKY MA	3	0.068
PITCHER E	3	0.068
PORTA H	3	0.068
PRIDDY SB	3	0.068
PROSSER RT	3	0.068
PUTNAM CR	3	0.068
RAINVILLE ED	3	0.068
RAN Z	3	0.068
RAO MM	3	0.068
REDDY AR	3	0.068
REDHEFFER R	3	0.068
RICHARDS I	3	0.068
RIVIERE NM	3	0.068
ROBBINS H	3	0.068
ROGGENKAMP KW	3	0.068
ROTHAUS OS	3	0.068
ROTHENBE M	3	0.068
ROTHENBERG M	3	0.068
ROURKE CP	3	0.068
ROVNYAK J	3	0.068
SAFF EB	3	0.068
SAKAI S	3	0.068
SALLY PJ	3	0.068
SARD A	3	0.068
SARNAK P	3	0.068
SATO D	3	0.068
SCHIFFMANN G	3	0.068
SCHILLING OFG	3	0.068
SCHORI R	3	0.068
SCHWERMER J	3	0.068
SEGAL I	3	0.068
SESHADRI CS	3	0.068
SIGAL IM	3	0.068
SILVERBERG A	3	0.068
SINGER WM	3	0.068
SLOANE NJA	3	0.068
SMILEY MF	3	0.068
SMOLLER JA	3	0.068
SOBCZYK A	3	0.068
STAMPFLI JG	3	0.068
STANOJEVIC CV	3	0.068
STEIN SK	3	0.068
STENGER W	3	0.068
STOLZENBERG G	3	0.068
STONE AH	3	0.068
SUSSMANN HJ	3	0.068
TAO T	3	0.068
TAUSSKY O	3	0.068
TAYLOR BA	3	0.068
TAYLOR DC	3	0.068
TAYLOR JE	3	0.068
TAYLOR JL	3	0.068
THURSTON WP	3	0.068
TOMAS PA	3	0.068
TONDEUR P	3	0.068
