Authors	records	% of 8837
PHILLIPS M	10	0.113
PICCARD J	10	0.113
SCHUETTE HA	10	0.113
SHAPIRO CV	10	0.113
SMITH DF	10	0.113
THATCHER RW	10	0.113
THORPE TE	10	0.113
VENABLE FP	10	0.113
WELLS RC	10	0.113
WITHROW JR	10	0.113
WYCKOFF RWG	10	0.113
ADAMS LH	9	0.102
ALLEN CFH	9	0.102
ARCHIBALD EH	9	0.102
BALKE CW	9	0.102
BARTELL FE	9	0.102
BARTLETT EP	9	0.102
BAUGHMAN WF	9	0.102
BEANS HT	9	0.102
BENTON AF	9	0.102
BRODE WR	9	0.102
BUCK JS	9	0.102
CLARKE HT	9	0.102
COLEMAN GH	9	0.102
FALES HA	9	0.102
GIBBS HD	9	0.102
GILLESPIE LJ	9	0.102
HALL NF	9	0.102
HENDERSON WE	9	0.102
HENDRICKS SB	9	0.102
HIXON RM	9	0.102
HOLM GE	9	0.102
JACKSON CL	9	0.102
JODIDI SL	9	0.102
JONES HC	9	0.102
KENDALL EC	9	0.102
LA MER VK	9	0.102
LANGE NA	9	0.102
LEVENE PA	9	0.102
LUNDELL GEF	9	0.102
NABENHAUER FP	9	0.102
RINKENBACH WH	9	0.102
ROWE AW	9	0.102
SCHUMB WC	9	0.102
SEIDELL A	9	0.102
SHOREY EC	9	0.102
STEWART TD	9	0.102
THORVALDSON T	9	0.102
TOWER OF	9	0.102
UPSON FW	9	0.102
WERTHEIM E	9	0.102
YOST DM	9	0.102
ALDRICH TB	8	0.091
ANDERSON E	8	0.091
ANDERSON WT	8	0.091
BATES SJ	8	0.091
BEAL GD	8	0.091
BENNER RC	8	0.091
BIGELOW LA	8	0.091
BOZORTH RM	8	0.091
BROOKS BT	8	0.091
BURRELL GA	8	0.091
COOK AN	8	0.091
CURTISS RS	8	0.091
DODGE FD	8	0.091
EMMETT PH	8	0.091
FRARY FC	8	0.091
GERKE RH	8	0.091
HART MC	8	0.091
KILPATRICK M	8	0.091
KREMERS HC	8	0.091
KRIEBLE VK	8	0.091
LUCASSE WW	8	0.091
MAJOR RT	8	0.091
METZGER FJ	8	0.091
MOREY GW	8	0.091
PALKIN S	8	0.091
RAIZISS GW	8	0.091
READ RR	8	0.091
RICHARDSON WD	8	0.091
STRAIN HH	8	0.091
SUGIURA K	8	0.091
TERRY EM	8	0.091
UNDERWOOD HW	8	0.091
WALES H	8	0.091
WENDT GL	8	0.091
WHITE AH	8	0.091
WILKINSON JA	8	0.091
WILLIAMS RJ	8	0.091
WULF OR	8	0.091
YNTEMA LF	8	0.091
ADAMS M	7	0.079
AKERLOF G	7	0.079
ANDEREGG FO	7	0.079
AUDRIETH LF	7	0.079
BAUDISCH O	7	0.079
BELL FK	7	0.079
BOGUE RH	7	0.079
BOORD CE	7	0.079
BORGSTROM P	7	0.079
BOSWELL MC	7	0.079
BREWSTER RQ	7	0.079
BROWN DJ	7	0.079
BURROWS GH	7	0.079
CARVER EK	7	0.079
CHAMOT EM	7	0.079
CHERNOFF LH	7	0.079
DAVIDSON AW	7	0.079
DOUGHERTY G	7	0.079
EVANS TW	7	0.079
EWING DT	7	0.079
FOTHERGILL RE	7	0.079
FRANCIS AW	7	0.079
FRAPS GS	7	0.079
GATEWOOD ES	7	0.079
GILBERT EC	7	0.079
GLOCKLER G	7	0.079
HALL LP	7	0.079
HAYWOOD JK	7	0.079
HOWARD JW	7	0.079
HULL M	7	0.079
JOHNSON JM	7	0.079
JOHNSON JR	7	0.079
KARSLAKE WJ	7	0.079
KASSEL LS	7	0.079
KIEHL SJ	7	0.079
KING CG	7	0.079
LOCHTE HL	7	0.079
LOWRY HH	7	0.079
MATSUMURA K	7	0.079
MCNULTY SA	7	0.079
MICHAEL A	7	0.079
MILLAR RW	7	0.079
MOORE WC	7	0.079
MULLER JH	7	0.079
MULLIKEN RS	7	0.079
NELSON RE	7	0.079
NOLLER CR	7	0.079
NORTH HB	7	0.079
OSTWALD W	7	0.079
PERKINS GA	7	0.079
PETERSON WH	7	0.079
RATHER JB	7	0.079
REIMER M	7	0.079
RIDEAL EK	7	0.079
RISING MM	7	0.079
ROLLEFSON GK	7	0.079
ROSS WH	7	0.079
SAXTON B	7	0.079
