Authors	records	% of 16725
CHEN A	12	0.072
CHEN CT	12	0.072
CHO J	12	0.072
DAI HJ	12	0.072
DELOUKAS P	12	0.072
DING Y	12	0.072
FUJITA K	12	0.072
GRATZEL M	12	0.072
GUDBJARTSSON DF	12	0.072
HONG J	12	0.072
HU X	12	0.072
HUANG W	12	0.072
IKUHARA Y	12	0.072
ISHIKAWA T	12	0.072
JIANG J	12	0.072
JIN J	12	0.072
JIN S	12	0.072
KHOR CC	12	0.072
KIM BJ	12	0.072
KUBO M	12	0.072
KUMAR N	12	0.072
LE MARCHAND L	12	0.072
LEHTIMAKI T	12	0.072
LI CF	12	0.072
LI HL	12	0.072
LI YL	12	0.072
LI ZJ	12	0.072
LIU HY	12	0.072
LIU WJ	12	0.072
LIU XF	12	0.072
LIU YQ	12	0.072
LIU ZJ	12	0.072
LU X	12	0.072
MANN M	12	0.072
MATSUDA Y	12	0.072
MONTGOMERY GW	12	0.072
NETO AHC	12	0.072
PAN XQ	12	0.072
PARK C	12	0.072
RITCHIE DA	12	0.072
RUDAN I	12	0.072
RYU S	12	0.072
SARGENT EH	12	0.072
SINGH R	12	0.072
SLAGBOOM PE	12	0.072
SONG J	12	0.072
SOOD AK	12	0.072
SUN C	12	0.072
UEDA K	12	0.072
WANG JH	12	0.072
WANG YF	12	0.072
WANG ZW	12	0.072
WANG ZX	12	0.072
WU YZ	12	0.072
XIAO J	12	0.072
XU K	12	0.072
XU M	12	0.072
YAMASHITA M	12	0.072
YAN JQ	12	0.072
YAN Y	12	0.072
YANG D	12	0.072
YANG Z	12	0.072
YU Q	12	0.072
ZHANG SC	12	0.072
ZHANG SL	12	0.072
ZHANG XD	12	0.072
ZHANG XX	12	0.072
ZHANG YX	12	0.072
ZHAO YH	12	0.072
ZHOU Z	12	0.072
ZHOU ZH	12	0.072
ZHU H	12	0.072
ZHU M	12	0.072
ZHU XF	12	0.072
ALU A	11	0.066
BOERWINKLE E	11	0.066
CAMPBELL H	11	0.066
CAMPBELL PJ	11	0.066
CAVA RJ	11	0.066
CHEN CY	11	0.066
CHEN XM	11	0.066
CHEN YL	11	0.066
CHEN ZH	11	0.066
CHENG CY	11	0.066
CHOI HJ	11	0.066
DENG Y	11	0.066
DING J	11	0.066
DING L	11	0.066
FISCHER M	11	0.066
FRANKE A	11	0.066
FRANKE L	11	0.066
GUO L	11	0.066
GUO W	11	0.066
HAIMAN CA	11	0.066
HANSEN T	11	0.066
HE K	11	0.066
HECK AJR	11	0.066
HIGUCHI T	11	0.066
