1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,38.0,39.0,40.0,41.0,42.0,47.0,48.0,50.0,52.0,53.0,60.0,61.0,62.0,67.0,76.0,77.0,78.0,84.0,90.0,116.0,118.0,125.0
3144.0,904.0,396.0,243.0,142.0,90.0,65.0,39.0,41.0,34.0,19.0,25.0,15.0,19.0,9.0,7.0,6.0,8.0,9.0,5.0,8.0,7.0,9.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
