Authors	records	% of 66598
HOEK HW	23	0.035
HOWELL A	23	0.035
JHA V	23	0.035
KASAEIAN A	23	0.035
KERR DNS	23	0.035
LAWRENCE RD	23	0.035
MACFARLANE RG	23	0.035
MACGREGOR GA	23	0.035
MACINTYRE I	23	0.035
MACMAHON S	23	0.035
MARMOT MG	23	0.035
MILLS EJ	23	0.035
MORADI-LAKEH M	23	0.035
OSLER W	23	0.035
PEARCE N	23	0.035
PEART WS	23	0.035
PETZOLD M	23	0.035
POLAK JM	23	0.035
POLINDER S	23	0.035
QORBANI M	23	0.035
SCHWEBEL DC	23	0.035
SHE J	23	0.035
SHUSTER S	23	0.035
SOOTHILL JF	23	0.035
TRAN BX	23	0.035
TURNER GG	23	0.035
WERDECKER A	23	0.035
WHITBY LEH	23	0.035
WIDDOWSON EM	23	0.035
XU GL	23	0.035
YIP P	23	0.035
YOUNIS MZ	23	0.035
ABERA SF	22	0.033
ALI R	22	0.033
BADAWI A	22	0.033
BALAKRISHNAN K	22	0.033
BANERJEE A	22	0.033
BERLYNE GM	22	0.033
CHANDLER FG	22	0.033
COOMBES RC	22	0.033
DE LEO D	22	0.033
DIAZ R	22	0.033
DREYER G	22	0.033
DUDLEY HAF	22	0.033
FERESHTEHNEJAD SM	22	0.033
FILDES P	22	0.033
FISCHER F	22	0.033
FOIGT N	22	0.033
HAFEZI-NEJAD N	22	0.033
KIM YJ	22	0.033
KOKUBO Y	22	0.033
LARSSON A	22	0.033
LEVINE MM	22	0.033
LIU SW	22	0.033
LOW GC	22	0.033
MILLER R	22	0.033
MONTICO M	22	0.033
NEWTON CR	22	0.033
OGILVIE WH	22	0.033
OLUSANYA BO	22	0.033
PESUDOVS K	22	0.033
PHILLIPS AN	22	0.033
PIKE MC	22	0.033
RAM U	22	0.033
RONFANI L	22	0.033
SATPATHY M	22	0.033
SAWHNEY M	22	0.033
SHIRI R	22	0.033
SIGFUSDOTTIR ID	22	0.033
SMITH H	22	0.033
SMITH M	22	0.033
STARZL TE	22	0.033
STEG PG	22	0.033
SYKES BL	22	0.033
UKWAJA KN	22	0.033
VLASSOV VV	22	0.033
WALLENTIN L	22	0.033
WRIGHT R	22	0.033
XAVIER D	22	0.033
YOON SJ	22	0.033
ABD-ALLAH F	21	0.032
ALLA F	21	0.032
ALLEBECK P	21	0.032
ALSHARIF U	21	0.032
ALTMAN DG	21	0.032
BARBER RM	21	0.032
BARKER AE	21	0.032
BARRERO LH	21	0.032
BAUM M	21	0.032
BEAGLEHOLE R	21	0.032
BEDI N	21	0.032
BELL WB	21	0.032
BENSENOR IM	21	0.032
BROWN JJ	21	0.032
CAIRNS H	21	0.032
CAMERON JS	21	0.032
CHAKRABARTI R	21	0.032
CRIQUI MH	21	0.032
EGGER M	21	0.032
FARO A	21	0.032
FEARNLEY GR	21	0.032
FEIGIN VL	21	0.032
FLAXMAN AD	21	0.032
FULLMAN N	21	0.032
HOY DG	21	0.032
JOHNSON AM	21	0.032
KARCH A	21	0.032
KING EJ	21	0.032
LIU Y	21	0.032
MAJDAN M	21	0.032
MAJEED A	21	0.032
MORAWSKA L	21	0.032
MORISON A	21	0.032
NABARRO JDN	21	0.032
NAHEED A	21	0.032
PANNETT CA	21	0.032
PHILLIPS I	21	0.032
RAI RK	21	0.032
READ AE	21	0.032
ROLLESTON HD	21	0.032
RUSSELL WR	21	0.032
SCHULZ KF	21	0.032
SREERAMAREDDY CT	21	0.032
STILL GF	21	0.032
TEDDER RS	21	0.032
TERKAWI AS	21	0.032
UNDURRAGA EA	21	0.032
VESSEY MP	21	0.032
WALSHE JM	21	0.032
WEINTRAUB RG	21	0.032
WILHELMSEN L	21	0.032
WILL RG	21	0.032
WILLIAMS B	21	0.032
ABBAFATI C	20	0.030
ALAM K	20	0.030
ALVIS-GUZMAN N	20	0.030
AWASTHI A	20	0.030
BARKER-COLLO SL	20	0.030
BATCHELOR JR	20	0.030
BRAIN WR	20	0.030
BREITBORDE NJK	20	0.030
BRUGHA TS	20	0.030
CARDENAS R	20	0.030
CHANG JC	20	0.030
CHEYNE WW	20	0.030
DAHLOF B	20	0.030
DENT CE	20	0.030
DERIBE K	20	0.030
DEWARDENER HE	20	0.030
DORMANDY TL	20	0.030
DUBEY M	20	0.030
ESHRATI B	20	0.030
GALTON DAG	20	0.030
GILLUM RF	20	0.030
GOLDMAN JM	20	0.030
GOODWIN JF	20	0.030
GREEN J	20	0.030
HORTON R	20	0.030
HUTCHISON R	20	0.030
IBURG KM	20	0.030
JEEMON P	20	0.030
KHAN EA	20	0.030
LI YC	20	0.030
LIPSHULTZ SE	20	0.030
MALCOLM JD	20	0.030
MARCENES W	20	0.030
MARSDEN CD	20	0.030
MENDOZA W	20	0.030
MILLS A	20	0.030
MOHAMMAD KA	20	0.030
NALDI L	20	0.030
NORHEIM OF	20	0.030
NORRVING B	20	0.030
OH IH	20	0.030
OPIE LH	20	0.030
PARKINSON J	20	0.030
PARMAR MKB	20	0.030
PATTEN SB	20	0.030
RAHIMI K	20	0.030
RODECK CH	20	0.030
ROSE G	20	0.030
ROTH GA	20	0.030
SCHNEIDER IJC	20	0.030
SERVAN-MORI EE	20	0.030
SHAPER AG	20	0.030
STEPHENSON S	20	0.030
SYMONDS CP	20	0.030
TAVAKKOLI M	20	0.030
TERASAKI PI	20	0.030
THOMAS M	20	0.030
TOPOL EJ	20	0.030
TROTTER WR	20	0.030
WEST S	20	0.030
WESTERMAN R	20	0.030
WHITEHEAD RG	20	0.030
WHITTLE HC	20	0.030
WRIGHT A	20	0.030
YEARSLEY M	20	0.030
ZHOU MG	20	0.030
ABOYANS V	19	0.029
ARNLOV J	19	0.029
BALFOUR A	19	0.029
BANKS HS	19	0.029
BARAC A	19	0.029
BHALA N	19	0.029
BRYCE J	19	0.029
BULLER HR	19	0.029
CARTER CO	19	0.029
CASTANEDA-ORJUELA CA	19	0.029
CIRILLO M	19	0.029
COHEN J	19	0.029
COLE L	19	0.029
COOPER DA	19	0.029
CRAMER W	19	0.029
CROOKS J	19	0.029
DONIACH D	19	0.029
EVANS W	19	0.029
FALCONER MA	19	0.029
FOURMAN P	19	0.029
FOX KAA	19	0.029
GAZET JC	19	0.029
GETHING PW	19	0.029
GILLESPIE WA	19	0.029
HAMIDI S	19	0.029
HARO JM	19	0.029
HAY J	19	0.029
ILLINGWORTH RS	19	0.029
JAVANBAKHT M	19	0.029
JONES P	19	0.029
KHUBCHANDANI J	19	0.029
KIVIMAKI M	19	0.029
KOUL PA	19	0.029
KUMAR S	19	0.029
LAKE R	19	0.029
LENNARDJONES JE	19	0.029
LEVI M	19	0.029
LIANG XF	19	0.029
MAPOMA CC	19	0.029
MCGRATH JJ	19	0.029
MCMICHAEL AJ	19	0.029
MILLER E	19	0.029
MOHAMMED S	19	0.029
NEWMAN D	19	0.029
PALMER KNV	19	0.029
PARK EK	19	0.029
PATEL V	19	0.029
PAVY FW	19	0.029
PETO J	19	0.029
PLATT R	19	0.029
PRESCOTT RJ	19	0.029
RIDKER PM	19	0.029
ROSENGREN A	19	0.029
SARTORIUS B	19	0.029
SCHMIDT MI	19	0.029
SCHUTTE AE	19	0.029
SEEDAT S	19	0.029
SILVA DAS	19	0.029
SMITH PG	19	0.029
STONE GW	19	0.029
SUTTON JB	19	0.029
TAYLOR HR	19	0.029
TROTTER W	19	0.029
WANG YP	19	0.029
WARLOW C	19	0.029
WHITEFORD HA	19	0.029
WILLIAMS D	19	0.029
WOLFE CDA	19	0.029
ABU-RADDAD LJ	18	0.027
AMOUYEL P	18	0.027
ANDERSON HR	18	0.027
ANDERSON JR	18	0.027
ATKINSON M	18	0.027
BAIKIE AG	18	0.027
BALLANCE CA	18	0.027
BARNIGHAUSEN T	18	0.027
BELL J	18	0.027
BICER BK	18	0.027
BIRYUKOV S	18	0.027
BLAND-SUTTON J	18	0.027
BRADFORD JR	18	0.027
BROCK DJH	18	0.027
BROWN J	18	0.027
CALIFF RM	18	0.027
CAMPBELL J	18	0.027
CHOPRA M	18	0.027
COLLIER J	18	0.027
DRISCOLL TR	18	0.027
FURST T	18	0.027
GALE RP	18	0.027
GARDNER AD	18	0.027
GAZZARD B	18	0.027
GIBSON AG	18	0.027
GLOYNE SR	18	0.027
GORDON W	18	0.027
GOTO A	18	0.027
GRAHAM G	18	0.027
GRIMES DA	18	0.027
GUGNANI HC	18	0.027
HAINES A	18	0.027
HARMAN NB	18	0.027
HARRIS R	18	0.027
HILL L	18	0.027
HUANG JJ	18	0.027
INOUE M	18	0.027
JARRETT RJ	18	0.027
JHA P	18	0.027
KAY HEM	18	0.027
KEREN A	18	0.027
KIADALIRI AA	18	0.027
KOYANAGI A	18	0.027
LAN Q	18	0.027
LANGMAN MJS	18	0.027
LEASHER JL	18	0.027
LEUNG R	18	0.027
LI YM	18	0.027
LOGROSCINO G	18	0.027
LUNEVICIUS R	18	0.027
MACKENZIE J	18	0.027
MALTA DC	18	0.027
MCDONALD L	18	0.027
MCELWAIN TJ	18	0.027
MCKISSOCK W	18	0.027
MCMURRAY JJV	18	0.027
MUELLER UO	18	0.027
MURRAY RM	18	0.027
NG M	18	0.027
NGUYEN G	18	0.027
NICHOLSON KG	18	0.027
ORTIZ A	18	0.027
OWEN E	18	0.027
PANTON PN	18	0.027
PASSMORE R	18	0.027
POULTON EP	18	0.027
PRABHAKARAN D	18	0.027
QUINN TC	18	0.027
REDDY KS	18	0.027
RIMINGTON C	18	0.027
ROBERTS I	18	0.027
ROBSON AWM	18	0.027
RODGERS A	18	0.027
ROLLESTON H	18	0.027
ROWE B	18	0.027
SANABRIA JR	18	0.027
SAVAGE WG	18	0.027
SHAPIRO S	18	0.027
SHEPHERD J	18	0.027
SHIUE I	18	0.027
SLIWA K	18	0.027
SMITH W	18	0.027
TOPLEY WWC	18	0.027
TRUELSEN T	18	0.027
TUZCU EM	18	0.027
VANROOD JJ	18	0.027
VASANKARI T	18	0.027
WALKER N	18	0.027
WEICHENTHAL S	18	0.027
WHITTY CWM	18	0.027
WILKINSON JD	18	0.027
WILLIAMS G	18	0.027
WILLIAMS HC	18	0.027
WILSON J	18	0.027
WYNN V	18	0.027
YU CH	18	0.027
ZAIDI Z	18	0.027
ABUBAKAR I	17	0.026
BANATVALA JE	17	0.026
BARNES PJ	17	0.026
BEARDSLEY J	17	0.026
BEYENE AS	17	0.026
BROWN WL	17	0.026
CAMM AJ	17	0.026
CATOVSKY D	17	0.026
CHARLSON FJ	17	0.026
CHRISTENSEN H	17	0.026
COOPER LT	17	0.026
DARGAN PI	17	0.026
DAVIES DT	17	0.026
DORSEY ER	17	0.026
ESTEP K	17	0.026
EVANS A	17	0.026
FERRARI AJ	17	0.026
FISCHER A	17	0.026
FISHER M	17	0.026
FOREMAN KJ	17	0.026
FRANKLIN RC	17	0.026
FREEMAN J	17	0.026
GELBER RD	17	0.026
GOPALANI SV	17	0.026
GRANT A	17	0.026
GRIFFITHS PD	17	0.026
HARRIES EHR	17	0.026
HARRIS A	17	0.026
HARRISON R	17	0.026
HARVEY RF	17	0.026
HAY RJ	17	0.026
HENNEKENS CH	17	0.026
HENRY AK	17	0.026
HERNANDEZ JCM	17	0.026
HOME WE	17	0.026
HORITA N	17	0.026
HUBBLE D	17	0.026
KABIR Z	17	0.026
KAKKAR VV	17	0.026
KAREMA CK	17	0.026
KASSEBAUM NJ	17	0.026
KAUL A	17	0.026
KENNEDY AM	17	0.026
KIELING C	17	0.026
KUMAR R	17	0.026
LAYTON TB	17	0.026
LORAINE JA	17	0.026
MACCALLUM FO	17	0.026
MACEWEN JAC	17	0.026
MARKS V	17	0.026
MARTIN NH	17	0.026
MCPHERSON K	17	0.026
MILLER H	17	0.026
MONCRIEFF A	17	0.026
MOORE MR	17	0.026
MOORE N	17	0.026
MOYNIHAN BGA	17	0.026
MURRAY GR	17	0.026
NEAL B	17	0.026
NORDIN BEC	17	0.026
OKELL CC	17	0.026
PAUL VK	17	0.026
PENROSE LS	17	0.026
PETERS DK	17	0.026
