1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,14.0,17.0,19.0
1767.0,301.0,102.0,33.0,20.0,13.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
